"CN 2008 - PRODCOM 2008",,
"Source","Target"
"8412 31 00","28.12.11.80"
"8412 39 00","28.12.12.00"
"8412 80 10","28.12.12.00"
"8412 80 80","28.12.12.00"
"8412 90 20","28.12.20.00"
"8412 90 40","28.12.20.00"
"8412 90 80","28.12.20.00"
"8413 11 00","28.13.11.05"
"8413 19 00","28.13.11.25"
"8413 20 00","28.13.11.45"
"8413 30 20","28.13.11.65"
"8413 30 80","28.13.11.65"
"8413 40 00","28.13.11.85"
"8413 50 20","28.12.15.30"
"8413 50 40","28.13.12.20"
"8413 50 61","28.12.13.20"
"8413 50 69","28.13.12.50"
"8413 50 80","28.13.12.80"
"8413 60 20","28.12.15.80"
"8413 60 31","28.12.13.50"
"8413 60 39","28.13.13.20"
"8413 60 61","28.12.13.80"
"8413 60 69","28.13.13.40"
"8413 60 70","28.13.13.60"
"8413 60 80","28.13.13.80"
"8413 70 21","28.13.14.13"
"8413 70 29","28.13.14.15"
"8413 70 30","28.13.14.17"
"8413 70 35","28.13.14.20"
"8413 70 45","28.13.14.30"
"8413 70 51","28.13.14.51"
"8413 70 59","28.13.14.53"
"8413 70 65","28.13.14.55"
"8413 70 75","28.13.14.60"
"8413 70 81","28.13.14.71"
"8413 70 89","28.13.14.75"
"8413 81 00","28.13.14.80"
"8413 82 00","28.13.14.80"
"8413 91 00","28.13.31.00"
"8413 92 00","28.13.31.00"
"8414 10 20","28.13.21.90"
"8414 10 25","28.13.21.70"
"8414 10 81","28.13.21.70"
"8414 10 89","28.13.21.90"
"8414 20 20","28.13.22.00"
"8414 20 80","28.13.22.00"
"8414 30 20","28.13.23.00"
"8414 30 81","28.13.23.00"
"8414 30 89","28.13.23.00"
"8414 40 10","28.13.24.00"
"8414 40 90","28.13.24.00"
"8414 51 00","27.51.15.30"
"8414 59 20","28.25.20.30"
"8414 59 40","28.25.20.50"
"8414 59 80","28.25.20.70"
"8414 60 00","27.51.15.80"
"8414 80 11","28.13.25.30"
"8414 80 19","28.13.25.50"
"8414 80 22","28.13.26.30"
"8414 80 28","28.13.26.50"
"8414 80 51","28.13.26.70"
"8414 80 59","28.13.26.90"
"8414 80 73","28.13.27.30"
"8414 80 75","28.13.27.53"
"8414 80 78","28.13.27.55"
"8414 80 80","28.13.28.00"
"8414 90 00","28.13.32.00"
"8415 10 10","28.25.12.20"
"8415 10 90","28.25.12.20"
"8415 20 00","28.25.12.40"
"8415 81 00","28.25.12.50"
"8415 82 00","28.25.12.50"
"8415 83 00","28.25.12.70"
"8415 90 00","28.25.30.10"
"8416 10 10","28.21.11.30"
"8416 10 90","28.21.11.30"
"8416 20 10","28.21.11.50"
"8416 20 90","28.21.11.50"
"8416 30 00","28.21.11.70"
"8416 90 00","28.21.14.30"
"8417 10 00","28.21.12.30"
"8417 20 10","28.93.15.30"
"8417 20 90","28.93.15.30"
"8417 80 10","28.21.12.70"
"8417 80 20","28.21.12.70"
"8417 80 80","28.21.12.70"
"8417 90 00","28.21.14.50"
"8418 10 20","27.51.11.10"
"8418 10 80","27.51.11.10"
"8418 21 10","27.51.11.33"
"8418 21 51","27.51.11.33"
"8418 21 59","27.51.11.35"
"8418 21 91","27.51.11.33"
"8418 21 99","27.51.11.33"
"8418 29 00","27.51.11.33"
"8418 30 20","27.51.11.50"
"8418 30 80","27.51.11.50"
"8418 40 20","27.51.11.70"
"8418 40 80","27.51.11.70"
"8418 50 11","28.25.13.33"
"8418 50 19","28.25.13.35"
"8418 50 91","28.25.13.40"
"8418 50 99","28.25.13.50"
"8418 61 00","28.25.13.80"
"8418 69 00","28.25.13.90"
"8418 91 00","28.25.30.30"
"8418 99 10","28.25.30.50"
"8418 99 90","28.25.30.70"
"8419 11 00","27.52.14.00"
"8419 19 00","27.52.14.00"
"8419 20 00","32.50.12.00"
"8419 31 00","28.93.16.00"
"8419 32 00","28.99.31.30"
"8419 39 10","28.99.31.50"
"8419 39 90","28.99.31.50"
"8419 40 00","28.29.11.00"
"8419 50 00","28.25.11.30"
"8419 60 00","28.25.11.50"
"8419 81 20","28.93.15.60"
"8419 81 80","28.93.15.80"
"8419 89 10","28.29.60.30"
"8419 89 30","28.29.60.50"
"8419 89 98","28.29.60.90"
"8419 90 15","28.25.30.80"
"8419 90 85","28.25.30.80"
"8420 10 10","28.29.42.00"
"8420 10 30","28.29.42.00"
"8420 10 50","28.29.42.00"
"8420 10 90","28.29.42.00"
"8420 91 10","28.29.83.13"
"8420 91 80","28.29.83.13"
"8420 99 00","28.29.83.15"
"8421 11 00","28.93.11.00"
"8421 12 00","28.94.23.00"
"8421 19 20","32.50.13.80"
"8421 19 70","28.29.41.00"
"8421 21 00","28.29.12.30"
"8421 22 00","28.29.12.50"
"8421 23 00","28.29.13.30"
"8421 29 00","28.29.12.70"
"8421 31 00","28.29.13.50"
"8421 39 20","28.25.14.10"
"8421 39 40","28.25.14.20"
"8421 39 60","28.25.14.40"
"8421 39 90","28.25.14.70"
"8421 91 00","28.29.82.20"
"8421 99 00","28.29.82.50"
"8422 11 00","27.51.12.00"
"8422 19 00","28.29.50.00"
"8422 20 00","28.29.21.20"
"8422 30 00","28.29.21.50"
"8422 40 00","28.29.21.80"
"8422 90 10","28.29.85.10"
"8422 90 90","28.29.85.20"
"8423 10 10","28.29.32.00"
"8423 10 90","28.29.32.00"
"8423 20 00","28.29.31.30"
"8423 30 00","28.29.31.80"
"8423 81 10","28.29.39.10"
"8423 81 30","28.29.39.30"
"8423 81 50","28.29.39.50"
"8423 81 90","28.29.39.30"
"8423 82 10","28.29.39.10"
"8423 82 90","28.29.39.30"
"8423 89 00","28.29.39.30"
"8423 90 00","28.29.83.20"
"8424 10 20","28.29.22.10"
"8424 10 80","28.29.22.10"
"8424 20 00","28.29.22.20"
"8424 30 01","28.29.22.30"
"8424 30 05","28.29.22.30"
"8424 30 09","28.29.22.30"
"8424 30 10","28.29.22.30"
"8424 30 90","28.29.22.30"
"8424 81 10","28.30.60.10"
"8424 81 30","28.30.60.30"
"8424 81 91","28.30.60.50"
"8424 81 99","28.30.60.90"
"8424 89 00","28.29.22.40"
"8424 90 00","28.29.83.40"
"8425 11 00","28.22.11.30"
"8425 19 20","28.22.11.70"
"8425 19 80","28.22.11.70"
"8425 31 00","28.22.12.50"
"8425 39 30","28.22.12.50"
"8425 39 90","28.22.12.70"
"8425 41 00","28.22.13.30"
"8425 42 00","28.22.13.50"
"8425 49 00","28.22.13.70"
"8426 11 00","28.22.14.20"
"8426 12 00","28.22.14.33"
"8426 19 00","28.22.14.35"
"8426 20 00","28.22.14.40"
"8426 30 00","28.22.14.40"
"8426 41 00","28.22.14.50"
"8426 49 00","28.22.14.50"
"8426 91 10","28.22.14.60"
"8426 91 90","28.22.14.60"
"8426 99 00","28.22.14.70"
"8427 10 10","28.22.15.13"
"8427 10 90","28.22.15.15"
"8427 20 11","28.22.15.30"
"8427 20 19","28.22.15.30"
"8427 20 90","28.22.15.30"
"8427 90 00","28.22.15.50"
"8428 10 20","28.22.16.30"
"8428 10 80","28.22.16.50"
"8428 20 30","28.22.17.10"
"8428 20 91","28.22.17.33"
"8428 20 98","28.22.17.35"
"8428 31 00","28.92.11.00"
"8428 32 00","28.22.17.50"
"8428 33 00","28.22.17.70"
"8428 39 20","28.22.17.93"
"8428 39 90","28.22.17.95"
"8428 40 00","28.22.16.70"
"8428 60 00","28.22.18.20"
"8428 90 30","28.22.18.30"
"8428 90 71","28.22.18.50"
"8428 90 79","28.22.18.50"
"8428 90 91","28.22.18.90"
"8428 90 95","28.22.18.90"
"8429 11 00","28.92.21.30"
"8429 19 00","28.92.21.50"
"8429 20 00","28.92.22.00"
"8429 30 00","28.92.23.00"
"8429 40 10","28.92.24.00"
"8429 40 30","28.92.24.00"
"8429 40 90","28.92.24.00"
"8429 51 10","28.92.25.30"
"8429 51 91","28.92.25.50"
"8429 51 99","28.92.25.50"
"8429 52 10","28.92.26.00"
"8429 52 90","28.92.26.00"
"8429 59 00","28.92.27.30"
"8430 10 00","28.92.30.10"
"8430 20 00","28.92.30.30"
"8430 31 00","28.92.12.33"
"8430 39 00","28.92.12.35"
"8430 41 00","28.92.12.53"
"8430 49 00","28.92.12.55"
"8430 50 00","28.92.27.50"
"8430 61 00","28.92.30.50"
"8430 69 00","28.92.30.70"
"8431 10 00","28.22.19.30"
"8431 20 00","28.22.19.30"
"8431 31 00","28.22.19.50"
"8431 39 10","28.22.19.30"
"8431 39 70","28.22.19.30"
"8431 41 00","28.22.20.00"
"8431 42 00","28.92.28.00"
"8431 43 00","28.92.61.30"
"8431 49 20","28.92.61.50"
"8431 49 80","28.92.61.50"
"8432 10 10","28.30.31.30"
"8432 10 90","28.30.31.50"
"8432 21 00","28.30.32.20"
"8432 29 10","28.30.32.10"
"8432 29 30","28.30.32.30"
"8432 29 50","28.30.32.50"
"8432 29 90","28.30.32.70"
"8432 30 11","28.30.33.33"
"8432 30 19","28.30.33.35"
"8432 30 90","28.30.33.50"
"8432 40 10","28.30.34.30"
"8432 40 90","28.30.34.50"
"8432 80 00","28.30.39.00"
"8432 90 00","28.30.92.00"
"8433 11 10","28.30.40.10"
"8433 11 51","28.30.40.30"
"8433 11 59","28.30.40.30"
"8433 11 90","28.30.40.30"
"8433 19 10","28.30.40.10"
"8433 19 51","28.30.40.50"
"8433 19 59","28.30.40.50"
"8433 19 70","28.30.40.50"
"8433 19 90","28.30.40.70"
"8433 20 10","28.30.51.30"
"8433 20 51","28.30.51.53"
"8433 20 59","28.30.51.55"
"8433 20 90","28.30.51.70"
"8433 30 10","28.30.52.00"
"8433 30 90","28.30.52.00"
"8433 40 10","28.30.53.30"
"8433 40 90","28.30.53.50"
"8433 51 00","28.30.59.15"
"8433 52 00","28.30.59.30"
"8433 53 10","28.30.54.20"
"8433 53 30","28.30.54.50"
"8433 53 90","28.30.54.80"
"8433 59 11","28.30.59.60"
"8433 59 19","28.30.59.45"
"8433 59 30","28.30.59.75"
"8433 59 80","28.30.59.90"
"8433 60 00","28.30.81.00"
"8433 90 00","28.30.91.00"
"8434 10 00","28.30.82.00"
"8434 20 00","28.93.12.00"
"8434 90 00","28.30.94.00"
"8435 10 00","28.93.14.00"
"8435 90 00","28.93.31.00"
"8436 10 00","28.30.83.00"
"8436 21 00","28.30.84.00"
"8436 29 00","28.30.85.00"
"8436 80 10","28.30.86.30"
"8436 80 91","28.30.86.40"
"8436 80 99","28.30.86.50"
"8436 91 00","28.30.93.30"
"8436 99 00","28.30.93.80"
"8437 10 00","28.93.20.00"
"8437 80 00","28.93.13.00"
"8437 90 00","28.93.34.00"
"8438 10 10","28.93.17.13"
"8438 10 90","28.93.17.15"
"8438 20 00","28.93.17.20"
"8438 30 00","28.93.17.30"
"8438 40 00","28.93.17.40"
"8438 50 00","28.93.17.50"
"8438 60 00","28.93.17.60"
"8438 80 10","28.93.17.70"
"8438 80 91","28.93.17.70"
"8438 80 99","28.93.17.70"
"8438 90 00","28.93.32.00"
"8439 10 00","28.95.11.13"
"8439 20 00","28.95.11.15"
"8439 30 00","28.95.11.17"
"8439 91 10","28.95.12.30"
"8439 91 90","28.95.12.30"
"8439 99 10","28.95.12.50"
"8439 99 90","28.95.12.50"
"8440 10 10","28.99.11.10"
"8440 10 20","28.99.11.30"
"8440 10 30","28.99.11.50"
"8440 10 40","28.99.11.70"
"8440 10 90","28.99.11.90"
"8440 90 00","28.99.40.00"
"8441 10 10","28.95.11.33"
"8441 10 20","28.95.11.35"
"8441 10 30","28.95.11.37"
"8441 10 40","28.95.11.40"
"8441 10 80","28.95.11.40"
"8441 20 00","28.95.11.50"
"8441 30 00","28.95.11.60"
"8441 40 00","28.95.11.70"
"8441 80 00","28.95.11.90"
"8441 90 10","28.95.12.70"
"8441 90 90","28.95.12.70"
"8442 30 10","28.99.12.00"
"8442 30 91","28.99.12.00"
"8442 30 99","28.99.12.00"
"8442 40 00","28.99.40.00"
"8442 50 21","18.13.20.00"
"8442 50 23","18.13.20.00"
"8442 50 29","18.13.20.00"
"8442 50 80","18.13.20.00"
"8443 11 00","28.99.13.30"
"8443 12 00","28.23.22.00"
"8443 13 31","28.99.13.90"
"8443 13 35","28.99.13.90"
"8443 13 39","28.99.13.90"
"8443 13 90","28.99.13.90"
"8443 14 00","28.99.14.10"
"8443 15 00","28.99.14.90"
"8443 16 00","28.99.14.30"
"8443 17 00","28.99.14.50"
"8443 19 20","28.94.15.30"
"8443 19 40","28.99.14.90"
"8443 19 70","28.99.14.90"
"8443 31 10","26.20.18.00"
"8443 31 91","26.20.18.00"
"8443 31 99","26.20.18.00"
"8443 32 10","26.20.16.40"
"8443 32 30","26.20.16.40"
"8443 32 91","26.20.16.40"
"8443 32 93","26.20.16.40"
"8443 32 99","26.20.16.40"
"8443 39 10","28.23.21.00"
"8443 39 31","28.23.21.00"
"8443 39 39","28.23.21.00"
"8443 39 90","28.99.14.90"
"8443 91 10","28.99.40.00"
"8443 91 91","28.99.40.00"
"8443 91 99","28.99.40.00"
"8443 99 10","28.23.26.00"
"8443 99 90","28.23.26.00"
"8444 00 10","28.94.11.00"
"8444 00 90","28.94.11.00"
"8445 11 00","28.94.11.00"
"8445 12 00","28.94.11.00"
"8445 13 00","28.94.11.00"
"8445 19 00","28.94.11.00"
"8445 20 00","28.94.12.00"
"8445 30 10","28.94.12.00"
"8445 30 90","28.94.12.00"
"8445 40 00","28.94.12.00"
"8445 90 00","28.94.12.00"
"8446 10 00","28.94.13.00"
"8446 21 00","28.94.13.00"
"8446 29 00","28.94.13.00"
"8446 30 00","28.94.13.00"
"8447 11 10","28.94.14.30"
"8447 11 90","28.94.14.30"
"8447 12 10","28.94.14.30"
"8447 12 90","28.94.14.30"
"8447 20 20","28.94.14.50"
"8447 20 80","28.94.14.50"
"8447 90 00","28.94.14.70"
"8448 11 00","28.94.15.10"
"8448 19 00","28.94.15.10"
"8448 20 00","28.94.51.10"
"8448 31 00","28.94.51.10"
"8448 32 00","28.94.51.10"
"8448 33 10","28.94.51.30"
"8448 33 90","28.94.51.30"
"8448 39 00","28.94.51.10"
"8448 42 00","28.94.51.50"
"8448 49 00","28.94.51.50"
"8448 51 10","28.94.51.70"
"8448 51 90","28.94.51.70"
"8448 59 00","28.94.51.70"
"8449 00 00","28.94.21.10"
"8450 11 11","27.51.13.00"
"8450 11 19","27.51.13.00"
"8450 11 90","27.51.13.00"
"8450 12 00","27.51.13.00"
"8450 19 00","27.51.13.00"
"8450 20 00","28.94.22.30"
"8450 90 00","28.94.52.10"
"8451 10 00","28.94.22.50"
"8451 21 10","27.51.13.00"
"8451 21 90","27.51.13.00"
"8451 29 00","28.94.22.70"
"8451 30 10","28.94.21.30"
"8451 30 30","28.94.21.30"
"8451 30 80","28.94.21.30"
"8451 40 00","28.94.21.50"
"8451 50 00","28.94.21.70"
"8451 80 10","28.94.21.80"
"8451 80 30","28.94.21.80"
"8451 80 80","28.94.21.80"
"8451 90 00","28.94.52.20"
"8452 10 11","28.94.40.00"
"8452 10 19","28.94.40.00"
"8452 10 90","28.94.40.00"
"8452 21 00","28.94.24.30"
"8452 29 00","28.94.24.50"
"8452 30 10","28.94.52.30"
"8452 30 90","28.94.52.30"
"8452 40 00","28.94.52.50"
"8452 90 00","28.94.52.70"
"8453 10 00","28.94.30.30"
"8453 20 00","28.94.30.50"
"8453 80 00","28.94.30.70"
"8453 90 00","28.94.52.80"
"8454 10 00","28.91.11.30"
"8454 20 00","28.91.11.30"
"8454 30 10","28.91.11.30"
"8454 30 90","28.91.11.30"
"8454 90 00","28.91.12.30"
"8455 10 00","28.91.11.53"
"8455 21 00","28.91.11.53"
"8455 22 00","28.91.11.57"
"8455 30 10","28.91.12.50"
"8455 30 31","28.91.12.50"
"8455 30 39","28.91.12.50"
"8455 30 90","28.91.12.50"
"8455 90 00","28.91.12.70"
"8456 10 00","28.41.11.10"
"8456 20 00","28.41.11.30"
"8456 30 11","28.41.11.50"
"8456 30 19","28.41.11.50"
"8456 30 90","28.41.11.50"
"8456 90 00","28.41.11.70"
"8457 10 10","28.41.12.20"
"8457 10 90","28.41.12.40"
"8457 20 00","28.41.12.50"
"8457 30 10","28.41.12.70"
"8457 30 90","28.41.12.70"
"8458 11 20","28.41.21.23"
"8458 11 41","28.41.21.27"
"8458 11 49","28.41.21.27"
"8458 11 80","28.41.21.29"
"8458 19 20","28.41.21.40"
"8458 19 40","28.41.21.40"
"8458 19 80","28.41.21.40"
"8458 91 20","28.41.21.60"
"8458 91 80","28.41.21.60"
"8458 99 00","28.41.21.60"
"8459 10 00","28.41.22.33"
"8459 21 00","28.41.22.13"
"8459 29 00","28.41.22.35"
"8459 31 00","28.41.22.40"
"8459 39 00","28.41.22.60"
"8459 40 10","28.41.22.40"
"8459 40 90","28.41.22.60"
"8459 51 00","28.41.22.17"
"8459 59 00","28.41.22.70"
"8459 61 10","28.41.22.23"
"8459 61 90","28.41.22.25"
"8459 69 10","28.41.22.70"
"8459 69 90","28.41.22.70"
"8459 70 00","28.41.22.80"
"8460 11 00","28.41.23.05"
"8460 19 00","28.41.23.35"
"8460 21 11","28.41.23.15"
"8460 21 15","28.41.23.15"
"8460 21 19","28.41.23.15"
"8460 21 90","28.41.23.25"
"8460 29 11","28.41.23.45"
"8460 29 19","28.41.23.45"
"8460 29 90","28.41.23.55"
"8460 31 00","28.41.23.65"
"8460 39 00","28.41.23.75"
"8460 40 10","28.41.23.85"
"8460 40 90","28.41.23.85"
"8460 90 10","28.41.23.95"
"8460 90 90","28.41.23.95"
"8461 20 00","28.41.24.90"
"8461 30 10","28.41.24.10"
"8461 30 90","28.41.24.10"
"8461 40 11","28.41.24.30"
"8461 40 19","28.41.24.30"
"8461 40 31","28.41.24.30"
"8461 40 39","28.41.24.30"
"8461 40 71","28.41.24.30"
"8461 40 79","28.41.24.30"
"8461 40 90","28.41.24.30"
"8461 50 11","28.41.24.70"
"8461 50 19","28.41.24.70"
"8461 50 90","28.41.24.70"
"8461 90 00","28.41.24.90"
"8462 10 10","28.41.33.10"
"8462 10 90","28.41.33.20"
"8462 21 10","28.41.31.20"
"8462 21 80","28.41.31.40"
"8462 29 10","28.41.31.60"
"8462 29 91","28.41.31.80"
"8462 29 98","28.41.31.80"
"8462 31 00","28.41.32.20"
"8462 39 10","28.41.32.60"
"8462 39 91","28.41.32.60"
"8462 39 99","28.41.32.60"
"8462 41 10","28.41.32.40"
"8462 41 90","28.41.32.40"
"8462 49 10","28.41.32.80"
"8462 49 90","28.41.32.80"
"8462 91 10","28.41.33.30"
"8462 91 50","28.41.33.40"
"8462 91 90","28.41.33.80"
"8462 99 10","28.41.33.30"
"8462 99 50","28.41.33.70"
"8462 99 90","28.41.33.80"
"8463 10 10","28.41.34.10"
"8463 10 90","28.41.34.10"
"8463 20 00","28.41.34.30"
"8463 30 00","28.41.34.50"
"8463 90 00","28.41.34.70"
"8464 10 00","28.49.11.30"
"8464 20 11","28.49.11.50"
"8464 20 19","28.49.11.50"
"8464 20 20","28.49.11.50"
"8464 20 95","28.49.11.50"
"8464 90 20","28.49.11.70"
"8464 90 80","28.49.11.70"
"8465 10 10","28.49.12.10"
"8465 10 90","28.49.12.20"
"8465 91 10","28.49.12.33"
"8465 91 20","28.49.12.35"
"8465 91 90","28.49.12.37"
"8465 92 00","28.49.12.50"
"8465 93 00","28.49.12.63"
"8465 94 00","28.49.12.65"
"8465 95 00","28.49.12.67"
"8465 96 00","28.49.12.75"
"8465 99 10","28.49.12.79"
"8465 99 90","28.49.12.79"
"8466 10 20","28.49.21.10"
"8466 10 31","28.49.21.30"
"8466 10 38","28.49.21.50"
"8466 10 80","28.49.21.70"
"8466 20 20","28.49.22.30"
"8466 20 91","28.49.22.50"
"8466 20 98","28.49.22.70"
"8466 30 00","28.49.23.50"
"8466 91 20","28.49.24.30"
"8466 91 95","28.49.24.30"
"8466 92 20","28.49.24.50"
"8466 92 80","28.49.24.50"
"8466 93 00","28.41.40.30"
"8466 94 00","28.41.40.50"
"8467 11 10","28.24.12.40"
"8467 11 90","28.24.12.40"
"8467 19 00","28.24.12.40"
"8467 21 10","28.24.11.13"
"8467 21 91","28.24.11.15"
"8467 21 99","28.24.11.17"
"8467 22 10","28.24.11.23"
"8467 22 30","28.24.11.25"
"8467 22 90","28.24.11.27"
"8467 29 10","28.24.11.33"
"8467 29 30","28.24.11.35"
"8467 29 51","28.24.11.50"
"8467 29 53","28.24.11.50"
"8467 29 59","28.24.11.50"
"8467 29 70","28.24.11.50"
"8467 29 80","28.24.11.80"
"8467 29 90","28.24.11.90"
"8467 81 00","28.24.12.60"
"8467 89 00","28.24.12.80"
"8467 91 00","28.24.21.00"
"8467 92 00","28.24.22.50"
"8467 99 00","28.24.21.00"
"8468 10 00","28.29.70.20"
"8468 20 00","28.29.70.90"
"8468 80 00","28.29.70.90"
"8468 90 00","28.29.86.00"
"8469 00 10","28.23.11.00"
"8469 00 91","28.23.11.00"
"8469 00 99","28.23.11.00"
"8470 10 00","28.23.12.00"
"8470 21 00","28.23.12.00"
"8470 29 00","28.23.12.00"
"8470 30 00","28.23.13.00"
"8470 50 00","28.23.13.00"
"8470 90 00","28.23.13.00"
"8471 30 00","26.20.11.00"
"8471 41 00","26.20.13.00"
"8471 49 00","26.20.14.00"
"8471 50 00","26.20.15.00"
"8471 60 60","26.20.16.50"
"8471 60 70","26.20.16.60"
"8471 70 20","26.20.21.00"
"8471 70 30","26.20.21.00"
"8471 70 50","26.20.21.00"
"8471 70 70","26.20.21.00"
"8471 70 80","26.20.21.00"
"8471 70 98","26.20.21.00"
"8471 80 00","26.99.00.Z0"
"8471 90 00","26.99.00.Z0"
"8472 10 00","28.23.23.00"
"8472 30 00","28.23.23.00"
"8472 90 10","28.23.23.00"
"8472 90 30","28.23.23.00"
"8472 90 70","28.23.23.00"
"8473 10 11","28.23.24.00"
"8473 10 19","28.23.24.00"
"8473 10 90","28.23.24.00"
"8473 21 10","28.23.24.00"
"8473 21 90","28.23.24.00"
"8473 29 10","28.23.24.00"
"8473 29 90","28.23.24.00"
"8473 30 20","26.20.40.00"
"8473 30 80","26.20.40.00"
"8473 40 11","28.23.25.00"
"8473 40 18","28.23.25.00"
"8473 40 80","28.23.25.00"
"8473 50 20","26.20.40.00"
"8473 50 80","26.20.40.00"
"8474 10 00","28.92.40.30"
"8474 20 10","28.92.40.30"
"8474 20 90","28.92.40.30"
"8474 31 00","28.92.40.50"
"8474 32 00","28.92.40.70"
"8474 39 10","28.92.40.30"
"8474 39 90","28.92.40.30"
"8474 80 10","28.99.39.53"
"8474 80 90","28.99.39.53"
"8474 90 10","28.92.62.00"
"8474 90 90","28.92.62.00"
"8475 10 00","28.99.39.20"
"8475 21 00","28.99.39.30"
"8475 29 00","28.99.39.30"
"8475 90 00","28.99.52.30"
"8476 21 00","28.29.43.30"
"8476 29 00","28.29.43.50"
"8476 81 00","28.29.43.30"
"8476 89 00","28.29.43.50"
"8476 90 00","28.29.83.50"
"8477 10 00","28.96.10.10"
"8477 20 00","28.96.10.30"
"8477 30 00","28.96.10.40"
"8477 40 00","28.96.10.50"
"8477 51 00","28.96.10.60"
"8477 59 10","28.96.10.73"
"8477 59 80","28.96.10.75"
"8477 80 11","28.96.10.82"
"8477 80 19","28.96.10.84"
"8477 80 91","28.96.10.91"
"8477 80 93","28.96.10.93"
"8477 80 95","28.96.10.95"
"8477 80 99","28.96.10.97"
"8477 90 10","28.96.20.00"
"8477 90 80","28.96.20.00"
"8478 10 00","28.93.19.00"
"8478 90 00","28.93.33.00"
"8479 10 00","28.92.30.90"
"8479 20 00","28.93.17.80"
"8479 30 10","28.49.12.87"
"8479 30 90","28.49.12.87"
"8479 40 00","28.99.39.50"
"8479 50 00","28.99.39.35"
"8479 60 00","28.99.39.55"
"8479 81 00","28.99.39.05"
"8479 82 00","28.99.39.15"
"8479 89 30","28.99.39.25"
"8479 89 60","28.99.39.40"
"8479 89 91","28.99.39.55"
"8479 89 97","28.99.39.55"
"8479 90 20","28.99.52.80"
"8479 90 80","28.99.52.80"
"8480 10 00","25.73.50.13"
"8480 20 00","25.73.50.13"
"8480 30 10","25.73.50.15"
"8480 30 90","25.73.50.13"
"8480 41 00","25.73.50.20"
"8480 49 00","25.73.50.30"
"8480 50 00","25.73.50.50"
"8480 60 10","25.73.50.60"
"8480 60 90","25.73.50.60"
"8480 71 00","25.73.50.70"
"8480 79 00","25.73.50.80"
"8481 10 05","28.12.14.20"
"8481 10 19","28.14.11.20"
"8481 10 99","28.14.11.40"
"8481 20 10","28.12.14.50"
"8481 20 90","28.12.14.80"
"8481 30 91","28.14.11.60"
"8481 30 99","28.14.11.60"
"8481 40 10","28.14.11.80"
"8481 40 90","28.14.11.80"
"8481 80 11","28.14.12.33"
"8481 80 19","28.14.12.35"
"8481 80 31","28.14.12.53"
"8481 80 39","28.14.12.55"
"8481 80 40","28.14.11.70"
"8481 80 51","28.14.13.13"
"8481 80 59","28.14.13.15"
"8481 80 61","28.14.13.33"
"8481 80 63","28.14.13.35"
"8481 80 69","28.14.13.37"
"8481 80 71","28.14.13.53"
"8481 80 73","28.14.13.55"
"8481 80 79","28.14.13.57"
"8481 80 81","28.14.13.73"
"8481 80 85","28.14.13.75"
"8481 80 87","28.14.13.77"
"8481 80 99","28.14.13.80"
"8481 90 00","28.14.20.00"
"8482 10 10","28.15.10.30"
"8482 10 90","28.15.10.30"
"8482 20 00","28.15.10.53"
"8482 30 00","28.15.10.55"
"8482 40 00","28.15.10.70"
"8482 50 00","28.15.10.57"
"8482 80 00","28.15.10.90"
"8482 91 10","28.15.31.30"
"8482 91 90","28.15.31.30"
"8482 99 00","28.15.31.50"
"8483 10 21","28.15.22.30"
"8483 10 25","28.15.22.30"
"8483 10 29","28.15.22.30"
"8483 10 50","28.15.22.50"
"8483 10 95","28.15.22.70"
"8483 20 10","28.15.23.30"
"8483 20 90","28.15.23.30"
"8483 30 32","28.15.23.50"
"8483 30 38","28.15.23.50"
"8483 30 80","28.15.23.50"
"8483 40 21","28.15.24.32"
"8483 40 23","28.15.24.33"
"8483 40 25","28.15.24.34"
"8483 40 29","28.15.24.40"
"8483 40 30","28.15.24.73"
"8483 40 51","28.15.24.50"
"8483 40 59","28.15.24.50"
"8483 40 90","28.15.24.75"
"8483 50 20","28.15.25.00"
"8483 50 80","28.15.25.00"
"8483 60 20","28.15.26.00"
"8483 60 80","28.15.26.00"
"8483 90 20","28.15.39.30"
"8483 90 81","28.15.39.50"
"8483 90 89","28.15.39.50"
"8484 10 00","28.29.23.00"
"8484 20 00","28.29.23.00"
"8486 10 00","28.99.20.20"
"8486 20 10","28.41.11.80"
"8486 20 90","28.99.20.40"
"8486 30 10","28.99.20.60"
"8486 30 30","28.99.20.60"
"8486 30 50","28.99.20.60"
"8486 30 90","28.99.20.60"
"8486 40 00","28.99.39.45"
"8486 90 10","28.49.21.40"
"8486 90 20","28.99.51.00"
"8486 90 30","28.99.51.00"
"8486 90 40","28.99.51.00"
"8486 90 50","28.99.51.00"
"8486 90 60","28.99.51.00"
"8486 90 70","28.41.40.70"
"8486 90 90","28.99.51.00"
"8487 10 10","25.99.26.00"
"8487 10 90","25.99.26.00"
"8487 90 10","28.29.84.00"
"8487 90 30","28.29.84.00"
"8487 90 51","28.29.84.00"
"8487 90 53","28.29.84.00"
"8487 90 55","28.29.84.00"
"8487 90 59","28.29.84.00"
"8487 90 90","28.29.84.00"
"8501 10 10","27.11.10.10"
"8501 10 91","27.11.10.10"
"8501 10 93","27.11.10.10"
"8501 10 99","27.11.10.10"
"8501 20 00","27.11.21.00"
"8501 31 00","27.11.10.30"
"8501 32 20","27.11.10.53"
"8501 32 80","27.11.10.55"
"8501 33 00","27.11.10.70"
"8501 34 50","27.11.10.90"
"8501 34 92","27.11.10.90"
