"Year","CN code","PRODCOM code"
"2003","48026190","21121479"
"2003","48030010","21122130"
"2003","48030031","21122155"
"2003","48030039","21122157"
"2003","48030090","21122190"
"2003","48041111","21122250"
"2003","48041115","21122250"
"2003","48041119","21122250"
"2003","48041190","21122250"
"2003","48041911","21122290"
"2003","48041915","21122290"
"2003","48041919","21122290"
"2003","48041931","21122290"
"2003","48041938","21122290"
"2003","48041990","21122290"
"2003","48042110","21122315"
"2003","48042190","21122315"
"2003","48042910","21122319"
"2003","48042990","21122319"
"2003","48043110","21122333"
"2003","48043151","21122333"
"2003","48043159","21122333"
"2003","48043190","21122333"
"2003","48043910","21122333"
"2003","48043951","21122333"
"2003","48043959","21122333"
"2003","48043990","21122333"
"2003","48044110","21122335"
"2003","48044191","21122335"
"2003","48044199","21122335"
"2003","48044210","21122335"
"2003","48044290","21122335"
"2003","48044910","21122335"
"2003","48044990","21122335"
"2003","48045110","21122337"
"2003","48045190","21122337"
"2003","48045210","21122337"
"2003","48045290","21122337"
"2003","48045910","21122337"
"2003","48045990","21122337"
"2003","48051100","21122400"
"2003","48053010","21123010"
"2003","48053090","21123010"
"2003","48054000","21123030"
"2003","48055000","21123040"
"2003","48061000","21124010"
"2003","48062000","21124030"
"2003","48063000","21124050"
"2003","48064010","21124070"
"2003","48064090","21124070"
"2003","48070010","21125130"
"2003","48070090","21125150"
"2003","48070020","21125150"
"2003","48070050","21125150"
"2003","48081000","21211100"
"2003","48082000","21122350"
"2003","48083000","21125230"
"2003","48089000","21125250"
"2003","48091000","21125530"
"2003","48092010","21125550"
"2003","48092090","21125550"
"2003","48099000","21125590"
"2003","48101311","21125335"
"2003","48102210","21125360"
"2003","48102911","21125375"
"2003","48102919","21125375"
"2003","48102920","21125379"
"2003","48103100","21125430"
"2003","48103210","21125430"
"2003","48103290","21125430"
"2003","48103900","21125430"
"2003","48109210","21125453"
"2003","48109230","21125455"
"2003","48109290","21125459"
"2003","48109910","21125470"
"2003","48109930","21125470"
"2003","48109990","21125470"
"2003","48111000","21125610"
"2003","48114110","21125633"
"2003","48114910","21125635"
"2003","48115100","21125655"
"2003","48115900","21125659"
"2003","48116000","21125670"
"2003","48119010","21125730"
"2003","48119090","21125750"
"2003","48120000","21251300"
"2003","48131000","21251413"
"2003","48132000","21251415"
"2003","48139000","21123020"
"2003","48141000","21241110"
"2003","48142000","21241130"
"2003","48143000","21241150"
"2003","48149010","21241190"
"2003","48149090","21241190"
"2003","48150000","21251100"
"2003","48161000","21231113"
"2003","48162000","21231115"
"2003","48163000","21231117"
"2003","48169000","21231119"
"2003","48171000","21231230"
"2003","48172000","21231250"
"2003","48173000","21231270"
"2003","48181010","21221110"
"2003","48181090","21221110"
"2003","48182010","21221133"
"2003","48182091","21221135"
"2003","48182099","21221135"
"2003","48183000","21221150"
"2003","48184011","21221210"
"2003","48184013","21221210"
"2003","48184019","21221210"
"2003","48184091","21221230"
"2003","48184099","21221230"
"2003","48185000","21221250"
"2003","48189010","21221290"
"2003","48189090","21221290"
"2003","48191000","21211300"
"2003","48192010","21211400"
"2003","48192090","21211400"
"2003","48193000","21211230"
"2003","48194000","21211250"
"2003","48195000","21211530"
"2003","48196000","21211550"
"2003","48201010","22222013"
"2003","48201030","22222015"
"2003","48201050","22222017"
"2003","48201090","22222019"
"2003","48202000","22222030"
"2003","48203000","22222050"
"2003","48204010","22222075"
"2003","48204090","22222079"
"2003","48205000","22222080"
"2003","48209000","22222090"
"2003","48211010","21251235"
"2003","48211090","21251239"
"2003","48219010","21251255"
"2003","48219090","21251259"
"2003","48221000","21251420"
"2003","48229000","21251430"
"2003","48231210","21231130"
"2003","48231290","21231130"
"2003","48231900","21231150"
"2003","48232000","21251451"
"2003","48234000","21251455"
"2003","48239012","21231300"
"2003","48236010","21221300"
"2003","48236090","21221300"
"2003","48237010","21251457"
"2003","48237090","21251457"
"2003","48239014","21251471"
"2003","48239015","21251453"
"2003","48239050","21251471"
"2003","48239030","21251473"
"2003","48239010","21251471"
"2003","48239090","21251490"
"2003","49011000","22111000"
"2003","49019100","22113100"
"2003","49070010","22221100"
"2003","49070030","22221100"
"2003","49070090","22221100"
"2003","49090010","22151130"
"2003","49090090","22151150"
"2003","49111010","22221230"
"2003","49111090","22221250"
"2003","73251050","28752713"
"2003","73251092","28752713"
"2003","49119900","22221300"
"2003","50020000","17102011"
"2003","50039000","17102019"
"2003","50040010","17104150"
"2003","50040090","17104150"
"2003","50050010","17104190"
"2003","50050090","17104190"
"2003","50060010","17104510"
"2003","50060010","171045Q0"
"2003","50060090","171045Q0"
"2003","50060090","17104510"
"2003","50071000","17201010"
"2003","50072011","17201010"
"2003","50072019","17201010"
"2003","50072021","17201010"
"2003","50072031","17201010"
"2003","50072039","17201010"
"2003","50072041","17201010"
"2003","50072051","17201010"
"2003","73045119","27221021"
"2003","73045931","27221041"
"2003","73045939","27221041"
"2003","73045991","27221041"
"2003","50072059","17201010"
"2003","50072061","17201010"
"2003","50072069","17201010"
"2003","50072071","17201010"
"2003","50079010","17201010"
"2003","50079030","17201010"
"2003","50079050","17201010"
"2003","50079090","17201010"
"2003","51011900","15112100"
"2003","51012100","17102021"
"2003","51012900","17102021"
"2003","51013000","17102023"
"2003","51031010","17102025"
"2003","51031090","17102025"
"2003","51051000","17102027"
"2003","51052100","17102027"
"2003","51052900","17102027"
"2003","51053100","17102027"
"2003","51053910","17102027"
"2003","51054000","17102027"
"2003","51061010","171042Z1"
"2003","51061090","171042Z1"
"2003","51062010","171042Z1"
"2003","51062091","171042Z1"
"2003","51062099","171042Z1"
"2003","51082010","171042Z2"
"2003","51082090","171042Z2"
"2003","51072059","171042Z2"
"2003","51072030","171042Z2"
"2003","51071090","171042Z2"
"2003","51072051","171042Z2"
"2003","51072099","171042Z2"
"2003","51081010","171042Z1"
"2003","51081090","171042Z1"
"2003","51072091","171042Z2"
"2003","51071010","171042Z2"
"2003","51091010","17104530"
"2003","51091010","171045Q0"
"2003","51091090","17104530"
"2003","51091090","171045Q0"
"2003","51099010","171045Q0"
"2003","51099010","17104530"
"2003","51099090","17104530"
"2003","51099090","171045Q0"
"2003","51072010","171042Z2"
"2003","51111111","172010Z1"
"2003","51111119","172010Z1"
"2003","51111191","172010Z1"
"2003","51111199","172010Z1"
"2003","51111911","172010Z1"
"2003","51111919","172010Z1"
"2003","51111931","172010Z1"
"2003","51111939","172010Z1"
"2003","51111991","172010Z1"
"2003","51111999","172010Z1"
"2003","51112000","172010Z1"
"2003","51113010","172010Z1"
"2003","51113030","172010Z1"
"2003","51113090","172010Z1"
"2003","51119010","172010Z1"
"2003","51119091","172010Z1"
"2003","51119093","172010Z1"
"2003","51119099","172010Z1"
"2003","51121110","172010Z2"
"2003","51121190","172010Z2"
"2003","51121911","172010Z2"
"2003","51121919","172010Z2"
"2003","51121991","172010Z2"
"2003","51121999","172010Z2"
"2003","51122000","172010Z2"
"2003","51123010","172010Z2"
"2003","51123030","172010Z2"
"2003","51123090","172010Z2"
"2003","51129010","172010Z2"
"2003","51129091","172010Z2"
"2003","51129093","172010Z2"
"2003","51129099","172010Z2"
"2003","51130000","172010Z2"
"2003","52030000","17102030"
"2003","52041100","171045Q0"
"2003","52041100","17104553"
"2003","52041900","17104553"
"2003","52041900","171045Q0"
"2003","52042000","171045Q0"
"2003","52042000","17104555"
"2003","52051100","171043Z1"
"2003","52051200","171043Z1"
"2003","52051300","171043Z1"
"2003","52051400","171043Z1"
"2003","52051510","171043Z1"
"2003","52051590","171043Z1"
"2003","52052100","171043Z2"
"2003","52052200","171043Z2"
"2003","52052300","171043Z2"
"2003","52052400","171043Z2"
"2003","52052600","171043Z2"
"2003","52052700","171043Z2"
"2003","52052800","171043Z2"
"2003","52053100","171043Z1"
"2003","52053200","171043Z1"
"2003","52053300","171043Z1"
"2003","52053400","171043Z1"
"2003","52053500","171043Z1"
"2003","52054100","171043Z2"
"2003","52054200","171043Z2"
"2003","52054300","171043Z2"
"2003","52054400","171043Z2"
"2003","52054600","171043Z2"
"2003","52054700","171043Z2"
"2003","52054800","171043Z2"
"2003","52061100","171043Z1"
"2003","52061200","171043Z1"
"2003","52061300","171043Z1"
"2003","52061400","171043Z1"
"2003","52061510","171043Z1"
"2003","52061590","171043Z1"
"2003","52062100","171043Z2"
"2003","52062200","171043Z2"
"2003","52062300","171043Z2"
"2003","52062400","171043Z2"
"2003","52062510","171043Z2"
"2003","52062590","171043Z2"
"2003","52063100","171043Z1"
"2003","52063200","171043Z1"
"2003","52063300","171043Z1"
"2003","52063400","171043Z1"
"2003","52063500","171043Z1"
"2003","52064100","171043Z2"
"2003","52064200","171043Z2"
"2003","52064300","171043Z2"
"2003","52064400","171043Z2"
"2003","52064500","171043Z2"
"2003","52071000","171045Q0"
"2003","52071000","17104557"
"2003","52079000","171045Q0"
"2003","52079000","17104557"
"2003","52081110","17202020"
"2003","52081190","172020Z1"
"2003","52081216","172020Z1"
"2003","52081219","172020Z1"
"2003","52081296","172020Z1"
"2003","52081299","172020Z1"
"2003","52081300","172020Z1"
"2003","52081900","172020Z1"
"2003","52082110","17202020"
"2003","52082190","172020Z1"
"2003","52082216","172020Z1"
"2003","52082219","172020Z1"
"2003","52082296","172020Z1"
"2003","52082299","172020Z1"
"2003","52082300","172020Z1"
"2003","52082900","172020Z1"
"2003","52083100","172020Z1"
"2003","52083216","172020Z1"
"2003","52083219","172020Z1"
"2003","52083296","172020Z1"
"2003","52083299","172020Z1"
"2003","52083300","172020Z1"
"2003","52083900","172020Z1"
"2003","52084100","172020Z5"
"2003","52084200","172020Z5"
"2003","52084300","172020Z5"
"2003","52084900","172020Z5"
"2003","52085100","172020Z1"
"2003","52085210","172020Z1"
"2003","52085290","172020Z1"
"2003","52085300","172020Z1"
"2003","52085900","172020Z1"
"2003","52091100","172020Z3"
"2003","52091200","172020Z3"
"2003","52091900","172020Z3"
"2003","52092100","172020Z3"
"2003","52092200","172020Z3"
"2003","52092900","172020Z3"
"2003","52093100","172020Z3"
"2003","52093200","172020Z3"
"2003","52093900","172020Z3"
"2003","52094100","172020Z5"
"2003","52094200","17202060"
"2003","52094300","172020Z5"
"2003","52094910","172020Z5"
"2003","52094990","172020Z5"
"2003","52095100","172020Z3"
"2003","52095200","172020Z3"
"2003","52095900","172020Z3"
"2003","52101110","172020Z1"
"2003","52101110","172020Z5"
"2003","52101190","172020Z1"
"2003","52101190","172020Z5"
"2003","52101200","172020Z1"
"2003","52101200","172020Z5"
"2003","52101900","172020Z5"
"2003","52101900","172020Z1"
"2003","52102110","172020Z1"
"2003","52102110","172020Z5"
"2003","52102190","172020Z1"
"2003","52102190","172020Z5"
"2003","52102200","172020Z1"
"2003","52102200","172020Z5"
"2003","52102900","172020Z1"
"2003","52102900","172020Z5"
"2003","52103110","172020Z1"
"2003","52103110","172020Z5"
"2003","52103190","172020Z1"
"2003","52103190","172020Z5"
"2003","52103200","172020Z1"
"2003","52103200","172020Z5"
"2003","52103900","172020Z1"
"2003","52103900","172020Z5"
"2003","52104100","172020Z5"
"2003","52104200","172020Z5"
"2003","52104900","172020Z5"
"2003","52105100","172020Z1"
"2003","52105100","172020Z5"
"2003","52105200","172020Z1"
"2003","52105200","172020Z5"
"2003","52105900","172020Z5"
"2003","52105900","172020Z1"
"2003","52111100","172020Z3"
"2003","52111200","172020Z3"
"2003","52111900","172020Z3"
"2003","52112100","172020Z3"
"2003","52112200","172020Z3"
"2003","52112900","172020Z3"
"2003","52113100","172020Z3"
"2003","52113200","172020Z3"
"2003","52113900","172020Z3"
"2003","52114100","172020Z5"
"2003","52114200","17202060"
"2003","52114300","172020Z5"
"2003","52114910","172020Z5"
"2003","52114990","172020Z5"
"2003","52115100","172020Z3"
"2003","52115200","172020Z3"
"2003","52115900","172020Z3"
"2003","52121110","172020Z1"
"2003","52121190","172020Z1"
"2003","52121210","172020Z1"
"2003","52121290","172020Z1"
"2003","52121310","172020Z1"
"2003","52121390","172020Z1"
"2003","52121410","172020Z5"
"2003","52121490","172020Z5"
"2003","52121510","172020Z1"
"2003","52121590","172020Z1"
"2003","52122110","172020Z3"
"2003","52122190","172020Z3"
"2003","52122210","172020Z3"
"2003","52122290","172020Z3"
"2003","52122310","172020Z3"
"2003","52122390","172020Z3"
"2003","52122410","172020Z5"
"2003","52122490","172020Z5"
"2003","52122510","172020Z3"
"2003","52122590","172020Z3"
"2003","53012100","17102040"
"2003","53012900","17102040"
"2003","53013010","17102040"
"2003","53013090","17102040"
"2003","53029000","17102050"
"2003","53039000","17102050"
"2003","53049000","17102050"
"2003","53051900","17102050"
"2003","53052900","17102050"
"2003","53061010","17104400"
"2003","53061030","17104400"
"2003","53061050","17104400"
"2003","53061090","17104570"
"2003","53061090","171045Q0"
"2003","53062010","17104400"
"2003","53062090","171045Q0"
"2003","53062090","17104570"
"2003","53071010","17104600"
"2003","53071090","17104600"
"2003","53072000","17104600"
"2003","53081000","17104600"
"2003","53082010","17104600"
"2003","53082090","17104600"
"2003","53089050","17104600"
"2003","53089012","17104600"
"2003","53089019","17104600"
"2003","53089090","17104600"
"2003","53091110","172010Z3"
"2003","53091190","172010Z3"
"2003","53091900","172010Z3"
"2003","53092110","172010Z4"
"2003","53092190","172010Z4"
"2003","53092900","172010Z4"
"2003","53101010","17201070"
"2003","53101090","17201070"
"2003","53109000","17201070"
"2003","53110010","17201090"
"2003","53110090","17201090"
"2003","54011011","17105513"
"2003","54011011","171055Q0"
"2003","54011019","171055Q0"
"2003","54011019","17105513"
"2003","54011090","171055Q0"
"2003","54011090","17105515"
"2003","54012010","17105513"
"2003","54012010","171055Q0"
"2003","54012090","171055Q0"
"2003","54012090","17105515"
"2003","54021010","247012Q0"
"2003","54021010","24701240"
"2003","54021090","247012Q0"
"2003","54021090","24701240"
"2003","54022000","24701240"
"2003","54022000","247012Q0"
"2003","54023100","247012Q0"
"2003","54023100","24701313"
"2003","54023200","247012Q0"
"2003","54023200","24701313"
"2003","54023300","24701315"
"2003","54023300","247012Q0"
"2003","54023910","24701323"
"2003","54023910","247012Q0"
"2003","54023990","247012Q0"
"2003","54023990","24701325"
"2003","54024100","24701330"
"2003","54024100","247013Q0"
"2003","54024200","24701350"
"2003","54024200","247013Q0"
"2003","54024300","24701350"
"2003","54024300","247013Q0"
"2003","54024910","24701390"
"2003","54024910","247013Q0"
"2003","54024991","247013Q0"
"2003","54024991","24701370"
"2003","54024999","247013Q0"
"2003","54024999","24701390"
"2003","54025100","247013Q0"
"2003","54025100","24701330"
"2003","54025200","247013Q0"
"2003","54025200","24701350"
"2003","54025910","24701370"
"2003","54025910","247013Q0"
"2003","54025990","24701390"
"2003","54025990","247013Q0"
"2003","54026100","17105130"
"2003","54026200","17105130"
"2003","54026910","17105130"
"2003","54026990","17105130"
"2003","54031000","24702200"
"2003","54031000","247022Q0"
"2003","54033100","24702390"
"2003","54033100","247022Q0"
"2003","54033200","24702390"
"2003","54033200","247022Q0"
"2003","54033900","24702390"
"2003","54033900","247022Q0"
"2003","54034100","17105150"
"2003","54034200","17105150"
"2003","54034900","17105150"
"2003","54041010","24701400"
"2003","54041090","24701400"
"2003","54049011","24701400"
"2003","54049019","24701400"
"2003","54049090","24701400"
"2003","54050000","24702400"
"2003","54061000","17105530"
"2003","54061000","171055Q0"
"2003","54062000","17105530"
"2003","54062000","171055Q0"
"2003","54071000","17203130"
"2003","54072011","17203130"
"2003","54072019","17203130"
"2003","54072090","17203130"
"2003","54073000","17203130"
"2003","54074100","172031Z1"
"2003","54074200","172031Z1"
"2003","54074300","172031Z1"
"2003","54074400","172031Z1"
"2003","54075100","172031Z1"
"2003","54075200","172031Z1"
"2003","54075300","172031Z1"
"2003","54075400","172031Z1"
"2003","54076110","172031Z1"
"2003","54076130","172031Z1"
"2003","54076150","172031Z1"
"2003","54076190","172031Z1"
"2003","54076910","172031Z1"
"2003","54076990","172031Z1"
"2003","54077100","172031Z1"
"2003","54077200","172031Z1"
"2003","54077300","172031Z1"
"2003","54077400","172031Z1"
"2003","54078100","172031Z1"
"2003","54078200","172031Z1"
"2003","54078300","172031Z1"
"2003","54078400","172031Z1"
"2003","54079100","172031Z1"
"2003","54079200","172031Z1"
"2003","54079300","172031Z1"
"2003","54079400","172031Z1"
"2003","54081000","17203130"
"2003","54082100","172031Z2"
"2003","54082210","172031Z2"
"2003","54082290","172031Z2"
"2003","54082310","172031Z2"
"2003","54082390","172031Z2"
"2003","54082400","172031Z2"
"2003","54083100","172031Z2"
"2003","54083200","172031Z2"
"2003","54083300","172031Z2"
"2003","54083400","172031Z2"
"2003","55011000","24701197"
"2003","55012000","24701197"
"2003","55013000","24701197"
"2003","55019010","24701195"
"2003","55019090","24701197"
"2003","55020010","24702100"
"2003","55020040","24702100"
"2003","55020080","24702100"
"2003","55031090","24701197"
"2003","55032000","24701197"
"2003","55033000","24701197"
"2003","55034000","24701195"
"2003","55039010","24701197"
"2003","55039090","24701197"
"2003","55041000","24702100"
"2003","55049000","24702100"
"2003","55051010","24703050"
"2003","55051030","24703050"
"2003","55051050","24703050"
"2003","55051070","24703050"
"2003","55051090","24703050"
"2003","55052000","24703070"
"2003","55061000","17103030"
"2003","55061000","171030Q0"
"2003","55062000","171030Q0"
"2003","55062000","17103030"
"2003","55063000","171030Q0"
"2003","55063000","17103030"
"2003","55069010","171030Q0"
"2003","55069010","17103030"
"2003","55069090","17103030"
"2003","55069090","171030Q0"
"2003","55070000","17103050"
"2003","55070000","171030Q0"
"2003","55081011","17105553"
"2003","55081011","171055Q0"
"2003","55081019","171055Q0"
"2003","55081019","17105553"
"2003","55081090","171055Q0"
"2003","55081090","17105555"
"2003","55082010","171055Q0"
"2003","55082010","17105553"
"2003","55082090","171055Q0"
"2003","55082090","17105555"
"2003","55091100","171052Z1"
"2003","55091200","171052Z1"
"2003","55092110","171052Z1"
"2003","55092190","171052Z1"
"2003","55092210","171052Z1"
"2003","55092290","171052Z1"
"2003","55093110","171052Z1"
"2003","55093190","171052Z1"
"2003","55093210","171052Z1"
"2003","55093290","171052Z1"
"2003","55094110","171052Z1"
"2003","55094190","171052Z1"
"2003","55094210","171052Z1"
"2003","55094290","171052Z1"
"2003","55095100","171052Z2"
"2003","55095210","171053Z1"
"2003","55095290","171053Z1"
"2003","55095300","171052Z3"
"2003","55095900","171052Z4"
"2003","55096110","171053Z1"
"2003","55096190","171053Z1"
"2003","55096200","171052Z3"
"2003","55096900","171052Z4"
"2003","55099110","171053Z1"
"2003","55099190","171053Z1"
"2003","55099200","171052Z3"
"2003","55099900","171052Z4"
"2003","55101100","171054Z1"
"2003","55101200","171054Z1"
"2003","55102000","171054Z1"
"2003","55103000","171054Z1"
"2003","55109000","171054Z1"
"2003","55111000","171055Q0"
"2003","55111000","17105570"
"2003","55112000","171055Q0"
"2003","55112000","17105570"
"2003","55113000","171055Q0"
"2003","55113000","17105570"
"2003","55121100","172032Z1"
"2003","55121910","172032Z1"
"2003","55121990","172032Z1"
"2003","55122100","172032Z1"
"2003","55122910","172032Z1"
"2003","55122990","172032Z1"
"2003","55129100","172032Z1"
"2003","55129910","172032Z1"
"2003","55129990","172032Z1"
"2003","55131120","172032Z2"
"2003","55131190","172032Z2"
"2003","55131200","172032Z2"
"2003","55131300","172032Z2"
"2003","55131900","172032Z2"
"2003","55132110","172032Z2"
"2003","55132130","172032Z2"
"2003","55132190","172032Z2"
"2003","55132200","172032Z2"
"2003","55132300","172032Z2"
"2003","55132900","172032Z2"
"2003","55133100","172032Z3"
"2003","55133200","172032Z3"
"2003","55133300","172032Z3"
"2003","55133900","172032Z3"
"2003","55134100","172032Z2"
"2003","55134200","172032Z2"
"2003","55134300","172032Z2"
"2003","55134900","172032Z2"
"2003","55141100","172032Z2"
"2003","55141200","172032Z2"
"2003","55141300","172032Z2"
"2003","55141900","172032Z2"
"2003","55142100","172032Z2"
"2003","55142200","172032Z2"
"2003","55142300","172032Z2"
"2003","55142900","172032Z2"
"2003","55143100","172032Z3"
"2003","55143200","172032Z3"
"2003","55143300","172032Z3"
"2003","55143900","172032Z3"
"2003","55144100","172032Z2"
"2003","55144200","172032Z2"
"2003","55144300","172032Z2"
"2003","55144900","172032Z2"
"2003","55151110","172032Z5"
"2003","55151130","172032Z5"
"2003","55151190","172032Z5"
"2003","55151210","172032Z5"
"2003","55151230","172032Z5"
"2003","55151290","172032Z5"
"2003","55151311","172032Z4"
"2003","55151319","172032Z4"
"2003","55151391","172032Z4"
"2003","55151399","172032Z4"
"2003","55151910","172032Z5"
"2003","55151930","172032Z5"
"2003","55151990","172032Z5"
"2003","55152110","172032Z5"
"2003","55152130","172032Z5"
"2003","55152190","172032Z5"
"2003","55152211","172032Z4"
"2003","55152219","172032Z4"
"2003","55152291","172032Z4"
"2003","55152299","172032Z4"
"2003","55152910","172032Z5"
"2003","55152930","172032Z5"
"2003","55152990","172032Z5"
"2003","55159110","172032Z5"
"2003","55159130","172032Z5"
"2003","55159190","172032Z5"
"2003","55159211","172032Z4"
"2003","55159219","172032Z4"
"2003","55159291","172032Z4"
"2003","55159299","172032Z4"
"2003","55159910","172032Z5"
"2003","55159930","172032Z5"
"2003","55159990","172032Z5"
"2003","55161100","172033Z1"
"2003","55161200","172033Z1"
"2003","55161300","17203350"
"2003","55161400","172033Z1"
"2003","55162100","172033Z1"
"2003","55162200","172033Z1"
"2003","55162310","17203350"
"2003","55162390","17203350"
"2003","55162400","172033Z1"
"2003","55163100","172033Z1"
"2003","55163200","172033Z1"
"2003","55163300","17203350"
"2003","55163400","172033Z1"
"2003","55164100","172033Z1"
"2003","55164200","172033Z1"
"2003","55164300","17203350"
"2003","55164400","172033Z1"
"2003","55169100","172033Z1"
"2003","55169200","172033Z1"
"2003","55169300","17203350"
"2003","55169400","172033Z1"
"2003","56011010","17543150"
"2003","56011090","17543150"
"2003","56012110","17543130"
"2003","56012190","17543150"
"2003","56012210","17543130"
"2003","56012291","17543150"
"2003","56012299","17543150"
"2003","56012900","17543150"
"2003","56013000","17543150"
"2003","56021011","17542000"
"2003","56021019","17542000"
"2003","56021031","17542000"
"2003","56021035","17542000"
"2003","56021039","17542000"
"2003","56021090","17542000"
"2003","56022100","17542000"
"2003","56022910","17542000"
"2003","56022990","17542000"
"2003","56029000","17542000"
"2003","56031110","17531070"
"2003","56031190","17531010"
"2003","56031210","17531070"
"2003","56031290","17531020"
"2003","56031310","17531070"
"2003","56031390","17531030"
"2003","56031410","17531070"
"2003","56031490","17531050"
"2003","56039110","17531070"
"2003","56039190","17531010"
"2003","56039210","17531070"
"2003","56039290","17531020"
"2003","56039310","17531070"
"2003","56039390","17531030"
"2003","56039410","17531070"
"2003","56039490","17531050"
"2003","56041000","17543200"
"2003","56042000","17543200"
"2003","56049000","17543200"
"2003","56050000","17543300"
"2003","56060010","17543500"
"2003","56060091","17543500"
"2003","56060099","17543500"
"2003","56071000","175211Q1"
"2003","56071000","17521133"
"2003","56072100","175211Q2"
"2003","56072100","17521153"
"2003","56072910","17521133"
"2003","56072910","175211Q1"
"2003","56072990","17521135"
"2003","56072990","175211Q1"
"2003","56079010","17521133"
"2003","56079010","175211Q1"
"2003","56074100","175211Q2"
"2003","56074100","17521155"
"2003","56074911","175211Q1"
"2003","56074911","17521160"
"2003","56074919","175211Q1"
"2003","56074919","17521160"
"2003","56074990","17521170"
"2003","56074990","175211Q1"
"2003","56075011","17521160"
"2003","56075011","175211Q1"
"2003","56075019","17521160"
"2003","56075019","175211Q1"
"2003","56075030","17521170"
"2003","56075030","175211Q1"
"2003","56075090","17521160"
"2003","56075090","175211Q1"
"2003","56079090","175211Q1"
"2003","56079090","17521190"
"2003","56081111","175212Q0"
"2003","56081111","17521233"
"2003","56081119","175212Q0"
"2003","56081119","17521235"
"2003","56081191","175212Q0"
"2003","56081191","17521233"
"2003","56081199","175212Q0"
"2003","56081199","17521235"
"2003","56081911","17521253"
"2003","56081919","17521255"
"2003","56081930","17521259"
"2003","56081990","17521259"
"2003","56089000","17521259"
"2003","56090000","17521280"
"2003","57011010","17511100"
"2003","57011091","17511100"
"2003","57011093","17511100"
"2003","57011099","17511100"
"2003","57019010","17511100"
"2003","57019090","17511100"
"2003","57021000","17511200"
"2003","57022000","17511200"
"2003","57023100","17511200"
"2003","57023200","17511200"
"2003","57023910","17511200"
"2003","57023990","17511200"
"2003","57024100","17511200"
"2003","57024200","17511200"
"2003","57024910","17511200"
"2003","57024990","17511200"
"2003","57025100","17511200"
"2003","57025200","17511200"
"2003","57025900","17511200"
"2003","57029100","17511200"
"2003","57029200","17511200"
"2003","57029900","17511200"
"2003","57031000","17511300"
"2003","57032011","17511300"
"2003","57032019","17511300"
"2003","57032091","17511300"
"2003","57032099","17511300"
"2003","57033011","17511300"
"2003","57033019","17511300"
"2003","57033051","17511300"
"2003","57033059","17511300"
"2003","57033091","17511300"
"2003","57033099","17511300"
"2003","57039000","17511300"
"2003","57041000","17511430"
"2003","57049000","17511430"
"2003","57050010","17511490"
"2003","57050030","17511490"
"2003","57050090","17511490"
"2003","58011000","17204010"
"2003","58012100","17204010"
"2003","58012200","17204010"
"2003","58012300","17204010"
"2003","58012400","17204010"
"2003","58012500","17204010"
"2003","58012600","17204010"
"2003","58013100","17204010"
"2003","58013200","17204010"
"2003","58013300","17204010"
"2003","58013400","17204010"
"2003","58013500","17204010"
"2003","58013600","17204010"
"2003","58019010","17204010"
"2003","58019090","17204010"
"2003","58021100","17204033"
"2003","58021100","172040Q0"
"2003","58021900","172040Q0"
"2003","58021900","17204033"
"2003","58022000","172040Q0"
"2003","58022000","17204035"
"2003","58023000","17204050"
"2003","58031000","17204070"
"2003","58039010","17204070"
"2003","58039030","17204070"
"2003","58039050","17204070"
"2003","58039090","17204070"
"2003","58041011","17541230"
"2003","58041019","17541230"
"2003","58041090","17541230"
"2003","58042110","17541250"
"2003","58042190","17541250"
"2003","58042910","17541250"
"2003","58042990","17541250"
"2003","58043000","17541270"
"2003","58050000","17401630"
"2003","58061000","17541130"
"2003","58062000","17541130"
"2003","58063100","17541130"
"2003","58063210","17541130"
"2003","58063290","17541130"
"2003","58063900","17541130"
"2003","58064000","17541130"
"2003","58071010","17541150"
"2003","58071090","17541150"
"2003","58079010","17541150"
"2003","58079090","17541150"
"2003","58081000","17541170"
"2003","58089000","17541170"
"2003","58090000","17543400"
"2003","58101010","17541330"
"2003","58101090","17541330"
"2003","58109110","17541350"
"2003","58109190","17541350"
"2003","58109210","17541370"
"2003","58109290","17541370"
"2003","58109910","17541370"
"2003","58109990","17541370"
"2003","58110000","17543900"
"2003","59011000","17543700"
"2003","59019000","17543700"
"2003","59021010","17543600"
"2003","59021090","17543600"
"2003","59022010","17543600"
"2003","59022090","17543600"
"2003","59029010","17543600"
"2003","59029090","17543600"
"2003","59031010","17543700"
"2003","59031090","17543700"
"2003","59032010","17543700"
"2003","59032090","17543700"
"2003","59039010","17543700"
"2003","59039091","17543700"
"2003","59039099","17543700"
"2003","59041000","36634000"
"2003","59049000","36634000"
"2003","59050010","21241200"
"2003","59050030","21241200"
"2003","59050050","21241200"
"2003","59050070","21241200"
"2003","59050090","21241200"
"2003","59061000","25135050"
"2003","59069100","25135070"
"2003","59069910","25135070"
"2003","59069990","25135070"
"2003","59070010","17543700"
"2003","59070090","17543700"
"2003","59080000","17543850"
"2003","59090010","17543830"
"2003","59090090","17543830"
"2003","59100000","17543850"
"2003","59111000","17543850"
"2003","59112000","17543850"
"2003","59113111","17543870"
"2003","59113119","17543870"
"2003","59113190","17543870"
"2003","59113210","17543870"
"2003","59113290","17543870"
"2003","59114000","17543850"
"2003","59119010","17543850"
"2003","59119090","17543850"
"2003","60011000","17601130"
"2003","60012100","17601150"
"2003","60012200","17601150"
"2003","60012910","17601150"
"2003","60012990","17601150"
"2003","60019110","17601170"
