"Year","PRODCOM code","CN code"
"2003","172031Z2","54083100"
"2003","172031Z2","54083200"
"2003","172031Z2","54083300"
"2003","172031Z2","54083400"
"2003","24701197","55011000"
"2003","24701197","55012000"
"2003","24701197","55013000"
"2003","24701195","55019010"
"2003","24701197","55019090"
"2003","24702100","55020010"
"2003","24702100","55020040"
"2003","24702100","55020080"
"2003","24701197","55031090"
"2003","24701197","55032000"
"2003","24701197","55033000"
"2003","24701195","55034000"
"2003","24701197","55039010"
"2003","24701197","55039090"
"2003","24702100","55041000"
"2003","24702100","55049000"
"2003","24703050","55051010"
"2003","24703050","55051030"
"2003","24703050","55051050"
"2003","24703050","55051070"
"2003","24703050","55051090"
"2003","24703070","55052000"
"2003","17103030","55061000"
"2003","171030Q0","55061000"
"2003","171030Q0","55062000"
"2003","17103030","55062000"
"2003","171030Q0","55063000"
"2003","17103030","55063000"
"2003","171030Q0","55069010"
"2003","17103030","55069010"
"2003","17103030","55069090"
"2003","171030Q0","55069090"
"2003","17103050","55070000"
"2003","171030Q0","55070000"
"2003","17105553","55081011"
"2003","171055Q0","55081011"
"2003","171055Q0","55081019"
"2003","17105553","55081019"
"2003","171055Q0","55081090"
"2003","17105555","55081090"
"2003","171055Q0","55082010"
"2003","17105553","55082010"
"2003","171055Q0","55082090"
"2003","17105555","55082090"
"2003","171052Z1","55091100"
"2003","171052Z1","55091200"
"2003","171052Z1","55092110"
"2003","171052Z1","55092190"
"2003","171052Z1","55092210"
"2003","171052Z1","55092290"
"2003","171052Z1","55093110"
"2003","171052Z1","55093190"
"2003","171052Z1","55093210"
"2003","171052Z1","55093290"
"2003","171052Z1","55094110"
"2003","171052Z1","55094190"
"2003","171052Z1","55094210"
"2003","171052Z1","55094290"
"2003","171052Z2","55095100"
"2003","171053Z1","55095210"
"2003","171053Z1","55095290"
"2003","171052Z3","55095300"
"2003","171052Z4","55095900"
"2003","171053Z1","55096110"
"2003","171053Z1","55096190"
"2003","171052Z3","55096200"
"2003","171052Z4","55096900"
"2003","171053Z1","55099110"
"2003","171053Z1","55099190"
"2003","171052Z3","55099200"
"2003","171052Z4","55099900"
"2003","171054Z1","55101100"
"2003","171054Z1","55101200"
"2003","171054Z1","55102000"
"2003","171054Z1","55103000"
"2003","171054Z1","55109000"
"2003","171055Q0","55111000"
"2003","17105570","55111000"
"2003","171055Q0","55112000"
"2003","17105570","55112000"
"2003","171055Q0","55113000"
"2003","17105570","55113000"
"2003","172032Z1","55121100"
"2003","172032Z1","55121910"
"2003","172032Z1","55121990"
"2003","172032Z1","55122100"
"2003","172032Z1","55122910"
"2003","172032Z1","55122990"
"2003","172032Z1","55129100"
"2003","172032Z1","55129910"
"2003","172032Z1","55129990"
"2003","172032Z2","55131120"
"2003","172032Z2","55131190"
"2003","172032Z2","55131200"
"2003","172032Z2","55131300"
"2003","172032Z2","55131900"
"2003","172032Z2","55132110"
"2003","172032Z2","55132130"
"2003","172032Z2","55132190"
"2003","172032Z2","55132200"
"2003","172032Z2","55132300"
"2003","172032Z2","55132900"
"2003","172032Z3","55133100"
"2003","172032Z3","55133200"
"2003","172032Z3","55133300"
"2003","172032Z3","55133900"
"2003","172032Z2","55134100"
"2003","172032Z2","55134200"
"2003","172032Z2","55134300"
"2003","172032Z2","55134900"
"2003","172032Z2","55141100"
"2003","172032Z2","55141200"
"2003","172032Z2","55141300"
"2003","172032Z2","55141900"
"2003","172032Z2","55142100"
"2003","172032Z2","55142200"
"2003","172032Z2","55142300"
"2003","172032Z2","55142900"
"2003","172032Z3","55143100"
"2003","172032Z3","55143200"
"2003","172032Z3","55143300"
"2003","172032Z3","55143900"
"2003","172032Z2","55144100"
"2003","172032Z2","55144200"
"2003","172032Z2","55144300"
"2003","172032Z2","55144900"
"2003","172032Z5","55151110"
"2003","172032Z5","55151130"
"2003","172032Z5","55151190"
"2003","172032Z5","55151210"
"2003","172032Z5","55151230"
"2003","172032Z5","55151290"
"2003","172032Z4","55151311"
"2003","172032Z4","55151319"
"2003","172032Z4","55151391"
"2003","172032Z4","55151399"
"2003","172032Z5","55151910"
"2003","172032Z5","55151930"
"2003","172032Z5","55151990"
"2003","172032Z5","55152110"
"2003","172032Z5","55152130"
"2003","172032Z5","55152190"
"2003","172032Z4","55152211"
"2003","172032Z4","55152219"
"2003","172032Z4","55152291"
"2003","172032Z4","55152299"
"2003","172032Z5","55152910"
"2003","172032Z5","55152930"
"2003","172032Z5","55152990"
"2003","172032Z5","55159110"
"2003","172032Z5","55159130"
"2003","172032Z5","55159190"
"2003","172032Z4","55159211"
"2003","172032Z4","55159219"
"2003","172032Z4","55159291"
"2003","172032Z4","55159299"
"2003","172032Z5","55159910"
"2003","172032Z5","55159930"
"2003","172032Z5","55159990"
"2003","172033Z1","55161100"
"2003","172033Z1","55161200"
"2003","17203350","55161300"
"2003","172033Z1","55161400"
"2003","172033Z1","55162100"
"2003","172033Z1","55162200"
"2003","17203350","55162310"
"2003","17203350","55162390"
"2003","172033Z1","55162400"
"2003","172033Z1","55163100"
"2003","172033Z1","55163200"
"2003","17203350","55163300"
"2003","172033Z1","55163400"
"2003","172033Z1","55164100"
"2003","172033Z1","55164200"
"2003","17203350","55164300"
"2003","172033Z1","55164400"
"2003","172033Z1","55169100"
"2003","172033Z1","55169200"
"2003","17203350","55169300"
"2003","172033Z1","55169400"
"2003","17543150","56011010"
"2003","17543150","56011090"
"2003","17543130","56012110"
"2003","17543150","56012190"
"2003","17543130","56012210"
"2003","17543150","56012291"
"2003","17543150","56012299"
"2003","17543150","56012900"
"2003","17543150","56013000"
"2003","17542000","56021011"
"2003","17542000","56021019"
"2003","17542000","56021031"
"2003","17542000","56021035"
"2003","17542000","56021039"
"2003","17542000","56021090"
"2003","17542000","56022100"
"2003","17542000","56022910"
"2003","17542000","56022990"
"2003","17542000","56029000"
"2003","17531070","56031110"
"2003","17531010","56031190"
"2003","17531070","56031210"
"2003","17531020","56031290"
"2003","17531070","56031310"
"2003","17531030","56031390"
"2003","17531070","56031410"
"2003","17531050","56031490"
"2003","17531070","56039110"
"2003","17531010","56039190"
"2003","17531070","56039210"
"2003","17531020","56039290"
"2003","17531070","56039310"
"2003","17531030","56039390"
"2003","17531070","56039410"
"2003","17531050","56039490"
"2003","17543200","56041000"
"2003","17543200","56042000"
"2003","17543200","56049000"
"2003","17543300","56050000"
"2003","17543500","56060010"
"2003","17543500","56060091"
"2003","17543500","56060099"
"2003","175211Q1","56071000"
"2003","17521133","56071000"
"2003","175211Q2","56072100"
"2003","17521153","56072100"
"2003","17521133","56072910"
"2003","175211Q1","56072910"
"2003","17521135","56072990"
"2003","175211Q1","56072990"
"2003","17521133","56079010"
"2003","175211Q1","56079010"
"2003","175211Q2","56074100"
"2003","17521155","56074100"
"2003","175211Q1","56074911"
"2003","17521160","56074911"
"2003","175211Q1","56074919"
"2003","17521160","56074919"
"2003","17521170","56074990"
"2003","175211Q1","56074990"
"2003","17521160","56075011"
"2003","175211Q1","56075011"
"2003","17521160","56075019"
"2003","175211Q1","56075019"
"2003","17521170","56075030"
"2003","175211Q1","56075030"
"2003","17521160","56075090"
"2003","175211Q1","56075090"
"2003","175211Q1","56079090"
"2003","17521190","56079090"
"2003","175212Q0","56081111"
"2003","17521233","56081111"
"2003","175212Q0","56081119"
"2003","17521235","56081119"
"2003","175212Q0","56081191"
"2003","17521233","56081191"
"2003","175212Q0","56081199"
"2003","17521235","56081199"
"2003","17521253","56081911"
"2003","17521255","56081919"
"2003","17521259","56081930"
"2003","17521259","56081990"
"2003","17521259","56089000"
"2003","17521280","56090000"
"2003","17511100","57011010"
"2003","17511100","57011091"
"2003","17511100","57011093"
"2003","17511100","57011099"
"2003","17511100","57019010"
"2003","17511100","57019090"
"2003","17511200","57021000"
"2003","17511200","57022000"
"2003","17511200","57023100"
"2003","17511200","57023200"
"2003","17511200","57023910"
"2003","17511200","57023990"
"2003","17511200","57024100"
"2003","17511200","57024200"
"2003","17511200","57024910"
"2003","17511200","57024990"
"2003","17511200","57025100"
"2003","17511200","57025200"
"2003","17511200","57025900"
"2003","17511200","57029100"
"2003","17511200","57029200"
"2003","17511200","57029900"
"2003","17511300","57031000"
"2003","17511300","57032011"
"2003","17511300","57032019"
"2003","17511300","57032091"
"2003","17511300","57032099"
"2003","17511300","57033011"
"2003","17511300","57033019"
"2003","17511300","57033051"
"2003","17511300","57033059"
"2003","17511300","57033091"
"2003","17511300","57033099"
"2003","17511300","57039000"
"2003","17511430","57041000"
"2003","17511430","57049000"
"2003","17511490","57050010"
"2003","17511490","57050030"
"2003","17511490","57050090"
"2003","17204010","58011000"
"2003","17204010","58012100"
"2003","17204010","58012200"
"2003","17204010","58012300"
"2003","17204010","58012400"
"2003","17204010","58012500"
"2003","17204010","58012600"
"2003","17204010","58013100"
"2003","17204010","58013200"
"2003","17204010","58013300"
"2003","17204010","58013400"
"2003","17204010","58013500"
"2003","17204010","58013600"
"2003","17204010","58019010"
"2003","17204010","58019090"
"2003","17204033","58021100"
"2003","172040Q0","58021100"
"2003","172040Q0","58021900"
"2003","17204033","58021900"
"2003","172040Q0","58022000"
"2003","17204035","58022000"
"2003","17204050","58023000"
"2003","17204070","58031000"
"2003","17204070","58039010"
"2003","17204070","58039030"
"2003","17204070","58039050"
"2003","17204070","58039090"
"2003","17541230","58041011"
"2003","17541230","58041019"
"2003","17541230","58041090"
"2003","17541250","58042110"
"2003","17541250","58042190"
"2003","17541250","58042910"
"2003","17541250","58042990"
"2003","17541270","58043000"
"2003","17401630","58050000"
"2003","17541130","58061000"
"2003","17541130","58062000"
"2003","17541130","58063100"
"2003","17541130","58063210"
"2003","17541130","58063290"
"2003","17541130","58063900"
"2003","17541130","58064000"
"2003","17541150","58071010"
"2003","17541150","58071090"
"2003","17541150","58079010"
"2003","17541150","58079090"
"2003","17541170","58081000"
"2003","17541170","58089000"
"2003","17543400","58090000"
"2003","17541330","58101010"
"2003","17541330","58101090"
"2003","17541350","58109110"
"2003","17541350","58109190"
"2003","17541370","58109210"
"2003","17541370","58109290"
"2003","17541370","58109910"
"2003","17541370","58109990"
"2003","17543900","58110000"
"2003","17543700","59011000"
"2003","17543700","59019000"
"2003","17543600","59021010"
"2003","17543600","59021090"
"2003","17543600","59022010"
"2003","17543600","59022090"
"2003","17543600","59029010"
"2003","17543600","59029090"
"2003","17543700","59031010"
"2003","17543700","59031090"
"2003","17543700","59032010"
"2003","17543700","59032090"
"2003","17543700","59039010"
"2003","17543700","59039091"
"2003","17543700","59039099"
"2003","36634000","59041000"
"2003","36634000","59049000"
"2003","21241200","59050010"
"2003","21241200","59050030"
"2003","21241200","59050050"
"2003","21241200","59050070"
"2003","21241200","59050090"
"2003","25135050","59061000"
"2003","25135070","59069100"
"2003","25135070","59069910"
"2003","25135070","59069990"
"2003","17543700","59070010"
"2003","17543700","59070090"
"2003","17543850","59080000"
"2003","17543830","59090010"
"2003","17543830","59090090"
"2003","17543850","59100000"
"2003","17543850","59111000"
"2003","17543850","59112000"
"2003","17543870","59113111"
"2003","17543870","59113119"
"2003","17543870","59113190"
"2003","17543870","59113210"
"2003","17543870","59113290"
"2003","17543850","59114000"
"2003","17543850","59119010"
"2003","17543850","59119090"
"2003","17601130","60011000"
"2003","17601150","60012100"
"2003","17601150","60012200"
"2003","17601150","60012910"
"2003","17601150","60012990"
"2003","17601170","60019110"
"2003","17601170","60019130"
"2003","17601170","60019150"
"2003","17601170","60019190"
"2003","17601170","60019210"
"2003","17601170","60019230"
"2003","17601170","60019250"
"2003","17601170","60019290"
"2003","17601170","60019910"
"2003","17601170","60019990"
"2003","18221110","61011010"
"2003","18221120","61011090"
"2003","18221110","61012010"
"2003","24141357","29031980"
"2003","18221120","61012090"
"2003","18221110","61013010"
"2003","19101100","41141010"
"2003","18221120","61013090"
"2003","18221110","61019010"
"2003","18221120","61019090"
"2003","18221310","61021010"
"2003","18221320","61021090"
"2003","18221310","61022010"
"2003","18221320","61022090"
"2003","18221310","61023010"
"2003","18221320","61023090"
"2003","18221310","61029010"
"2003","18221320","61029090"
"2003","18221260","61031100"
"2003","18221260","61031200"
"2003","18221260","61031900"
"2003","18221260","61032100"
"2003","18221260","61032200"
"2003","18221260","61032300"
"2003","28752713","73251099"
"2003","18221260","61032900"
"2003","18221230","61033100"
"2003","18221230","61033200"
"2003","18221230","61033300"
"2003","18221230","61033900"
"2003","18221270","61034110"
"2003","18221270","61034190"
"2003","18221270","61034210"
"2003","18221270","61034290"
"2003","18221270","61034310"
"2003","18221270","61034390"
"2003","18221270","61034910"
"2003","18221270","61034991"
"2003","18221270","61034999"
"2003","18221460","61041100"
"2003","18221460","61041200"
"2003","18221460","61041300"
"2003","18221460","61041900"
"2003","18221460","61042100"
"2003","18221460","61042200"
"2003","18221460","61042300"
"2003","18221460","61042900"
"2003","18221430","61043100"
"2003","18221430","61043200"
"2003","18221430","61043300"
"2003","18221430","61043900"
"2003","18221470","61044100"
"2003","18221470","61044200"
"2003","18221470","61044300"
"2003","18221470","61044400"
"2003","18221470","61044900"
"2003","18221480","61045100"
"2003","18221480","61045200"
"2003","18221480","61045300"
"2003","18221480","61045900"
"2003","18221490","61046110"
"2003","18221490","61046190"
"2003","18221490","61046210"
"2003","18221490","61046290"
"2003","18221490","61046310"
"2003","18221490","61046390"
"2003","18221490","61046910"
"2003","18221490","61046991"
"2003","18221490","61046999"
"2003","18231110","61051000"
"2003","18231110","61052010"
"2003","18231110","61052090"
"2003","18231110","61059010"
"2003","18231110","61059090"
"2003","18231310","61061000"
"2003","18231310","61062000"
"2003","18231310","61069010"
"2003","18231310","61069030"
"2003","18231310","61069050"
"2003","18231310","61069090"
"2003","18231220","61071100"
"2003","18231220","61071200"
"2003","18231220","61071900"
"2003","18231230","61072100"
"2003","18231230","61072200"
"2003","18231230","61072900"
"2003","18231240","61079110"
"2003","18231240","61079190"
"2003","18231240","61079200"
"2003","18231240","61079900"
"2003","18231450","61081100"
"2003","18231450","61081900"
"2003","18231420","61082100"
"2003","18231420","61082200"
"2003","18231420","61082900"
"2003","18231430","61083110"
"2003","18231430","61083190"
"2003","18231430","61083211"
"2003","18231430","61083219"
"2003","18231430","61083290"
"2003","18231430","61083900"
"2003","18231440","61089110"
"2003","18231440","61089190"
"2003","18231440","61089200"
"2003","18231440","61089910"
"2003","18231440","61089990"
"2003","18233030","61091000"
"2003","182330Q0","61091000"
"2003","182330Q0","61099010"
"2003","18233090","61099010"
"2003","18233090","61099030"
"2003","182330Q0","61099030"
"2003","182330Q0","61099090"
"2003","18233090","61099090"
"2003","177210Q1","61101110"
"2003","17721033","61101110"
"2003","177210Q1","61101130"
"2003","17721031","61101130"
"2003","177210Q1","61101190"
"2003","17721031","61101210"
"2003","177210Q1","61101210"
"2003","17721031","61101910"
"2003","177210Q1","61101290"
"2003","17721032","61101290"
"2003","177210Q1","61101910"
"2003","17721032","61101990"
"2003","17721032","61101190"
"2003","177210Q1","61101990"
"2003","17721053","61102010"
"2003","177210Q2","61102010"
"2003","17721061","61102091"
"2003","177210Q3","61102091"
"2003","17721062","61102099"
"2003","177210Q3","61102099"
"2003","17721055","61103010"
"2003","177210Q2","61103010"
"2003","17721071","61103091"
"2003","177210Q3","61103091"
"2003","177210Q3","61103099"
"2003","17721072","61103099"
"2003","17721090","61109010"
"2003","177210Q3","61109010"
"2003","17721090","61109090"
"2003","177210Q3","61109090"
"2003","18241100","61111010"
"2003","18241100","61111090"
"2003","18241100","61112010"
"2003","18241100","61112090"
"2003","18241100","61113010"
"2003","18241100","61113090"
"2003","18241100","61119000"
"2003","18241210","61121100"
"2003","18241210","61121200"
"2003","18241210","61121900"
"2003","18241230","61122000"
"2003","182412Q0","61123110"
"2003","18241240","61123110"
"2003","182412Q0","61123190"
"2003","18241240","61123190"
"2003","182412Q0","61123910"
"2003","18241240","61123910"
"2003","182412Q0","61123990"
"2003","18241240","61123990"
"2003","182412Q0","61124110"
"2003","18241250","61124110"
"2003","18241250","61124190"
"2003","182412Q0","61124190"
"2003","182412Q0","61124910"
"2003","18241250","61124910"
"2003","182412Q0","61124990"
"2003","18241250","61124990"
"2003","18243210","61130010"
"2003","18243210","61130090"
"2003","18241290","61141000"
"2003","18241290","61142000"
"2003","18241290","61143000"
"2003","18241290","61149000"
"2003","17711033","61151100"
"2003","17711035","61151200"
"2003","17711037","61151900"
"2003","17711050","61152011"
"2003","17711050","61152019"
"2003","17711050","61152090"
"2003","17711090","61159100"
"2003","17711090","61159200"
"2003","17711090","61159310"
"2003","17711090","61159330"
"2003","17711090","61159391"
"2003","17711090","61159399"
"2003","17711090","61159900"
"2003","18241373","61161020"
"2003","182413Q0","61161020"
"2003","18241373","61161080"
"2003","182413Q0","61161080"
"2003","182413Q0","61169100"
"2003","18241375","61169100"
"2003","182413Q0","61169200"
"2003","18241375","61169200"
"2003","18241375","61169300"
"2003","182413Q0","61169300"
"2003","18241375","61169900"
"2003","182413Q0","61169900"
"2003","18241430","61171000"
"2003","182414Q0","61171000"
"2003","18241450","61172000"
"2003","182414Q0","61172000"
"2003","18241490","61178010"
"2003","182414Q0","61178010"
"2003","18241490","61178090"
"2003","182414Q0","61178090"
"2003","18241490","61179000"
"2003","182414Q0","61179000"
"2003","182221Q1","62011100"
"2003","18222114","62011100"
"2003","18222111","62011210"
"2003","182221Q1","62011210"
"2003","182221Q1","62011290"
"2003","18222119","62011290"
"2003","18222115","62011310"
"2003","182221Q1","62011310"
"2003","18222119","62011390"
"2003","182221Q1","62011390"
"2003","18222119","62011900"
"2003","182221Q1","62011900"
"2003","182221Q2","62019100"
"2003","18222129","62019100"
"2003","182221Q2","62019200"
"2003","18222121","62019200"
"2003","182221Q2","62019300"
"2003","18222125","62019300"
"2003","18222129","62019900"
"2003","182221Q2","62019900"
"2003","18223114","62021100"
"2003","182231Q1","62021100"
"2003","182231Q1","62021210"
"2003","18223111","62021210"
"2003","182231Q1","62021290"
"2003","18223119","62021290"
"2003","18223115","62021310"
"2003","182231Q1","62021310"
"2003","182231Q1","62021390"
"2003","18223119","62021390"
"2003","182231Q1","62021900"
"2003","18223119","62021900"
"2003","182231Q2","62029100"
"2003","18223129","62029100"
"2003","182231Q2","62029200"
"2003","18223121","62029200"
"2003","18223125","62029300"
"2003","182231Q2","62029300"
"2003","182231Q2","62029900"
"2003","18223129","62029900"
"2003","18222214","62031100"
"2003","182222Q0","62031100"
"2003","18222219","62031200"
"2003","182222Q0","62031200"
"2003","18222211","62031910"
"2003","182222Q0","62031910"
"2003","18222219","62031930"
"2003","182222Q0","62031930"
"2003","18222219","62031990"
"2003","182222Q0","62031990"
"2003","182222Q0","62032100"
"2003","18222224","62032100"
"2003","182111Q1","62032210"
"2003","18211121","62032210"
"2003","182222Q0","62032280"
"2003","18222221","62032280"
"2003","18211125","62032310"
"2003","182111Q1","62032310"
"2003","18222229","62032380"
"2003","182222Q0","62032380"
"2003","182111Q1","62032911"
"2003","18211125","62032911"
"2003","182222Q0","62032918"
"2003","18222229","62032918"
"2003","182222Q0","62032990"
"2003","18222229","62032990"
"2003","18222334","62033100"
"2003","182223Q0","62033100"
"2003","182111Q2","62033210"
"2003","18211131","62033210"
"2003","182223Q0","62033290"
"2003","18222331","62033290"
"2003","182111Q2","62033310"
"2003","18211135","62033310"
"2003","18222339","62033390"
"2003","182223Q0","62033390"
"2003","182111Q2","62033911"
"2003","18211135","62033911"
"2003","182223Q0","62033919"
"2003","18222339","62033919"
"2003","18222339","62033990"
"2003","182223Q0","62033990"
"2003","182224Q0","62034110"
"2003","18222444","62034110"
"2003","18222455","62034130"
"2003","182224Q0","62034130"
"2003","18222444","62034190"
"2003","182224Q0","62034190"
"2003","182112Q0","62034211"
"2003","18211241","62034211"
"2003","18222442","62034231"
"2003","182224Q0","62034231"
"2003","182224Q0","62034233"
"2003","18222441","62034233"
"2003","182224Q0","62034235"
"2003","18222443","62034235"
"2003","18211251","62034251"
"2003","182112Q0","62034251"
"2003","18222455","62034259"
"2003","182224Q0","62034259"
"2003","182224Q0","62034290"
"2003","18222461","62034290"
"2003","18211245","62034311"
"2003","182112Q0","62034311"
"2003","18222445","62034319"
"2003","182224Q0","62034319"
"2003","18211255","62034331"
"2003","182112Q0","62034331"
"2003","182224Q0","62034339"
"2003","18222455","62034339"
"2003","18222463","62034390"
"2003","182224Q0","62034390"
"2003","182112Q0","62034911"
"2003","18211245","62034911"
"2003","182224Q0","62034919"
"2003","18222445","62034919"
"2003","182112Q0","62034931"
"2003","18211255","62034931"
"2003","182224Q0","62034939"
"2003","18222455","62034939"
"2003","18222463","62034950"
"2003","182224Q0","62034950"
"2003","18222449","62034990"
"2003","182224Q0","62034990"
"2003","182232Q0","62041100"
"2003","18223214","62041100"
"2003","182232Q0","62041200"
"2003","18223211","62041200"
"2003","18223219","62041300"
"2003","182232Q0","62041300"
"2003","182232Q0","62041910"
"2003","18223219","62041910"
"2003","182232Q0","62041990"
"2003","18223219","62041990"
"2003","182232Q0","62042100"
"2003","18223224","62042100"
"2003","182121Q1","62042210"
"2003","18212121","62042210"
"2003","18223221","62042280"
"2003","182232Q0","62042280"
"2003","182121Q1","62042310"
"2003","18212125","62042310"
"2003","182232Q0","62042380"
"2003","18223229","62042380"
"2003","182121Q1","62042911"
"2003","18212125","62042911"
"2003","18223229","62042918"
"2003","182232Q0","62042918"
"2003","182232Q0","62042990"
"2003","18223229","62042990"
"2003","182233Q0","62043100"
"2003","18223334","62043100"
"2003","18212131","62043210"
"2003","182121Q2","62043210"
"2003","182233Q0","62043290"
"2003","18223331","62043290"
"2003","182121Q2","62043310"
"2003","18212135","62043310"
"2003","18223339","62043390"
"2003","182233Q0","62043390"
"2003","182121Q2","62043911"
"2003","18212135","62043911"
"2003","182233Q0","62043919"
"2003","18223339","62043919"
"2003","182233Q0","62043990"
"2003","18223339","62043990"
"2003","18223474","62044100"
"2003","182234Q1","62044100"
"2003","18223471","62044200"
"2003","182234Q1","62044200"
"2003","182234Q1","62044300"
"2003","18223475","62044300"
"2003","18223475","62044400"
"2003","182234Q1","62044400"
"2003","182234Q1","62044910"
"2003","18223478","62044910"
"2003","182234Q1","62044990"
"2003","18223479","62044990"
"2003","182234Q2","62045100"
"2003","18223484","62045100"
"2003","182234Q2","62045200"
"2003","18223481","62045200"
"2003","182234Q2","62045300"
"2003","18223485","62045300"
"2003","18223485","62045910"
"2003","182234Q2","62045910"
"2003","18223489","62045990"
"2003","182234Q2","62045990"
"2003","18223544","62046110"
"2003","182235Q0","62046110"
"2003","18223559","62046180"
"2003","182235Q0","62046180"
"2003","182235Q0","62046190"
"2003","18223564","62046190"
"2003","182122Q0","62046211"
"2003","18212241","62046211"
"2003","18223542","62046231"
"2003","182235Q0","62046231"
"2003","18223541","62046233"
"2003","182235Q0","62046233"
"2003","182235Q0","62046239"
"2003","18223543","62046239"
"2003","182122Q0","62046251"
"2003","18212251","62046251"
"2003","18223551","62046259"
"2003","182235Q0","62046259"
"2003","182235Q0","62046290"
"2003","18223561","62046290"
"2003","182122Q0","62046311"
"2003","18212245","62046311"
"2003","18223546","62046318"
"2003","182235Q0","62046318"
"2003","18212255","62046331"
"2003","182122Q0","62046331"
"2003","18223559","62046339"
"2003","182235Q0","62046339"
"2003","18223565","62046390"
"2003","182235Q0","62046390"
"2003","182122Q0","62046911"
"2003","18212245","62046911"
"2003","18223547","62046918"
"2003","182235Q0","62046918"
"2003","182122Q0","62046931"
"2003","18212255","62046931"
"2003","182235Q0","62046939"
"2003","18223559","62046939"
"2003","182235Q0","62046950"
"2003","18223565","62046950"
"2003","182235Q0","62046990"
"2003","18223569","62046990"
"2003","182321Q0","62051000"
"2003","18232119","62051000"
"2003","18232111","62052000"
"2003","182321Q0","62052000"
"2003","18232115","62053000"
"2003","182321Q0","62053000"
"2003","18232119","62059010"
"2003","182321Q0","62059010"
"2003","182321Q0","62059090"
"2003","18232119","62059090"
"2003","18232318","62061000"
"2003","182323Q0","62061000"
"2003","18232319","62062000"
"2003","182323Q0","62062000"
"2003","182323Q0","62063000"
"2003","18232311","62063000"
"2003","18232315","62064000"
"2003","182323Q0","62064000"
"2003","18232319","62069010"
"2003","182323Q0","62069010"
"2003","182323Q0","62069090"
"2003","18232319","62069090"
"2003","182322Q0","62071100"
"2003","18232221","62071100"
"2003","18232229","62071900"
"2003","182322Q0","62071900"
"2003","18232231","62072100"
"2003","182322Q0","62072100"
"2003","182322Q0","62072200"
"2003","18232239","62072200"
"2003","182322Q0","62072900"
"2003","18232239","62072900"
"2003","182322Q0","62079110"
"2003","18232241","62079110"
"2003","18232241","62079190"
"2003","182322Q0","62079190"
"2003","18232249","62079200"
"2003","182322Q0","62079200"
"2003","18232249","62079900"
"2003","182322Q0","62079900"
"2003","182324Q0","62081100"
"2003","18232452","62081100"
"2003","18232451","62081910"
"2003","182324Q0","62081910"
"2003","18232452","62081990"
"2003","182324Q0","62081990"
"2003","182324Q0","62082100"
"2003","18232431","62082100"
"2003","18232433","62082200"
"2003","182324Q0","62082200"
"2003","18232433","62082900"
"2003","182324Q0","62082900"
"2003","182324Q0","62089111"
"2003","18232461","62089111"
"2003","182324Q0","62089119"
"2003","18232461","62089119"
"2003","182324Q0","62089190"
"2003","18232471","62089190"
"2003","18232480","62089200"
"2003","182324Q0","62089200"
"2003","18232489","62089900"
"2003","182324Q0","62089900"
"2003","18242100","62091000"
"2003","18242100","62092000"
"2003","18242100","62093000"
"2003","18242100","62099000"
"2003","18243233","62101010"
"2003","18243235","62101091"
"2003","18243235","62101099"
"2003","18243253","62102000"
"2003","18243255","62103000"
"2003","18243273","62104000"
"2003","18243275","62105000"
"2003","18242240","62111100"
"2003","18242250","62111200"
"2003","18242230","62112000"
"2003","18242214","62113100"
"2003","18213013","62113210"
"2003","18242211","62113231"
"2003","18242211","62113241"
"2003","18242211","62113242"
"2003","18242211","62113290"
"2003","18213013","62113310"
"2003","18242215","62113331"
"2003","18242215","62113341"
"2003","18242215","62113342"
"2003","18242215","62113390"
"2003","18242219","62113900"
"2003","18242224","62114100"
"2003","18213023","62114210"
"2003","18242221","62114231"
"2003","18242221","62114241"
"2003","18242221","62114242"
"2003","18242221","62114290"
"2003","18213023","62114310"
"2003","18242225","62114331"
"2003","18242225","62114341"
"2003","18242225","62114342"
"2003","18242225","62114390"
"2003","18242229","62114900"
"2003","18232530","62121010"
"2003","18232530","62121090"
"2003","18232550","62122000"
"2003","18232550","62123000"
"2003","18232570","62129000"
"2003","18242319","62131000"
"2003","18242311","62132000"
"2003","18242319","62139000"
"2003","18242338","62141000"
"2003","18242334","62142000"
"2003","18242339","62143000"
"2003","18242339","62144000"
"2003","18242339","62149010"
"2003","18242339","62149090"
"2003","18242358","62151000"
"2003","18242355","62152000"
"2003","18242359","62159000"
"2003","18242370","62160000"
"2003","18242393","62171000"
"2003","18242395","62179000"
"2003","29711400","63011000"
"2003","17401130","63012010"
"2003","174011Q0","63012010"
"2003","174011Q0","63012091"
"2003","17401130","63012091"
"2003","174011Q0","63012099"
"2003","17401130","63012099"
"2003","174011Q0","63013010"
"2003","17401190","63013010"
"2003","17401190","63013090"
"2003","174011Q0","63013090"
"2003","17401150","63014010"
"2003","174011Q0","63014010"
"2003","17401150","63014090"
"2003","174011Q0","63014090"
"2003","17401190","63019010"
"2003","174011Q0","63019010"
"2003","17401190","63019090"
"2003","174011Q0","63019090"
"2003","17401230","63021010"
"2003","17401230","63021090"
"2003","174012Q0","63022100"
"2003","17401253","63022100"
"2003","17401270","63022210"
"2003","174012Q0","63022290"
"2003","17401259","63022290"
"2003","174012Q0","63022910"
"2003","17401255","63022910"
"2003","174012Q0","63022990"
"2003","17401259","63022990"
"2003","174012Q0","63023110"
"2003","17401253","63023110"
"2003","174012Q0","63023190"
"2003","17401253","63023190"
