cn2003	notpc	hs6plus
"52121410"	0	"913"
"52121490"	0	"913"
"52121510"	0	"913"
"52121590"	0	"913"
"52122110"	0	"86"
"52122190"	0	"86"
"52122210"	0	"86"
"52122290"	0	"86"
"52122310"	0	"86"
"52122390"	0	"86"
"52122410"	0	"913"
"52122490"	0	"913"
"52122510"	0	"86"
"52122590"	0	"86"
"53011000"	1	""
"53012100"	0	"65"
"53012900"	0	"65"
"53013010"	0	"65"
"53013090"	0	"65"
"53021000"	1	""
"53029000"	0	"66"
"53031000"	1	""
"53039000"	0	"66"
"53041000"	1	""
"53049000"	0	"66"
"53051100"	1	""
"53051900"	0	"66"
"53052100"	1	""
"53052900"	0	"66"
"53059000"	1	""
"53061010"	0	"912"
"53061030"	0	"912"
"53061050"	0	"912"
"53061090"	0	"912"
"53062010"	0	"912"
"53062090"	0	"912"
"53071010"	0	"71"
"53071090"	0	"71"
"53072000"	0	"71"
"53081000"	0	"71"
"53082010"	0	"71"
"53082090"	0	"71"
"53089012"	0	"71"
"53089019"	0	"71"
"53089050"	0	"71"
"53089090"	0	"71"
"53091110"	0	"83"
"53091190"	0	"83"
"53091900"	0	"83"
"53092110"	0	"84"
"53092190"	0	"84"
"53092900"	0	"84"
"53101010"	0	"80"
"53101090"	0	"80"
"53109000"	0	"80"
"53110010"	0	"531100"
"53110090"	0	"531100"
"54011011"	0	"914"
"54011019"	0	"914"
"54011090"	0	"914"
"54012010"	0	"914"
"54012090"	0	"914"
"54021010"	0	"915"
"54021090"	0	"915"
"54022000"	0	"915"
"54023100"	0	"915"
"54023200"	0	"915"
"54023300"	0	"915"
"54023910"	0	"915"
"54023990"	0	"915"
"54024100"	0	"916"
"54024200"	0	"916"
"54024300"	0	"916"
"54024910"	0	"916"
"54024991"	0	"916"
"54024999"	0	"916"
"54025100"	0	"916"
"54025200"	0	"916"
"54025910"	0	"916"
"54025990"	0	"916"
"54026100"	0	"72"
"54026200"	0	"72"
"54026910"	0	"72"
"54026990"	0	"72"
"54031000"	0	"917"
"54032000"	0	"917"
"54033100"	0	"917"
"54033200"	0	"917"
"54033300"	0	"917"
"54033900"	0	"917"
"54034100"	0	"73"
"54034200"	0	"73"
"54034900"	0	"73"
"54041010"	0	"271"
"54041090"	0	"271"
"54049011"	0	"271"
"54049019"	0	"271"
"54049090"	0	"271"
"54050000"	0	"540500"
"54061000"	0	"914"
"54062000"	0	"914"
"54071000"	0	"87"
"54072011"	0	"87"
"54072019"	0	"87"
"54072090"	0	"87"
"54073000"	0	"87"
"54074100"	0	"88"
"54074200"	0	"88"
"54074300"	0	"88"
"54074400"	0	"88"
"54075100"	0	"88"
"54075200"	0	"88"
"54075300"	0	"88"
"54075400"	0	"88"
"54076110"	0	"88"
"54076130"	0	"88"
"54076150"	0	"88"
"54076190"	0	"88"
"54076910"	0	"88"
"54076990"	0	"88"
"54077100"	0	"88"
"54077200"	0	"88"
"54077300"	0	"88"
"54077400"	0	"88"
"54078100"	0	"88"
"54078200"	0	"88"
"54078300"	0	"88"
"54078400"	0	"88"
"54079100"	0	"88"
"54079200"	0	"88"
"54079300"	0	"88"
"54079400"	0	"88"
"54081000"	0	"87"
"54082100"	0	"89"
"54082210"	0	"89"
"54082290"	0	"89"
"54082310"	0	"89"
"54082390"	0	"89"
"54082400"	0	"89"
"54083100"	0	"89"
"54083200"	0	"89"
"54083300"	0	"89"
"54083400"	0	"89"
"55011000"	0	"918"
"55012000"	0	"918"
"55013000"	0	"918"
"55019010"	0	"918"
"55019090"	0	"918"
"55020010"	0	"272"
"55020040"	0	"272"
"55020080"	0	"272"
"55031010"	0	"918"
"55031090"	0	"918"
"55032000"	0	"918"
"55033000"	0	"918"
"55034000"	0	"918"
"55039010"	0	"918"
"55039090"	0	"918"
"55041000"	0	"272"
"55049000"	0	"272"
"55051010"	0	"550510"
"55051030"	0	"550510"
"55051050"	0	"550510"
"55051070"	0	"550510"
"55051090"	0	"550510"
"55052000"	0	"550520"
"55061000"	0	"919"
"55062000"	0	"919"
"55063000"	0	"919"
"55069010"	0	"919"
"55069090"	0	"919"
"55070000"	0	"919"
"55081011"	0	"914"
"55081019"	0	"914"
"55081090"	0	"914"
"55082010"	0	"914"
"55082090"	0	"914"
"55091100"	0	"74"
"55091200"	0	"74"
"55092110"	0	"74"
"55092190"	0	"74"
"55092210"	0	"74"
"55092290"	0	"74"
"55093110"	0	"74"
"55093190"	0	"74"
"55093210"	0	"74"
"55093290"	0	"74"
"55094110"	0	"74"
"55094190"	0	"74"
"55094210"	0	"74"
"55094290"	0	"74"
"55095100"	0	"550951"
"55095210"	0	"77"
"55095290"	0	"77"
"55095300"	0	"75"
"55095900"	0	"76"
"55096110"	0	"77"
"55096190"	0	"77"
"55096200"	0	"75"
"55096900"	0	"76"
"55099110"	0	"77"
"55099190"	0	"77"
"55099200"	0	"75"
"55099900"	0	"76"
"55101100"	0	"78"
"55101200"	0	"78"
"55102000"	0	"78"
"55103000"	0	"78"
"55109000"	0	"78"
"55111000"	0	"914"
"55112000"	0	"914"
"55113000"	0	"914"
"55121100"	0	"90"
"55121910"	0	"90"
"55121990"	0	"90"
"55122100"	0	"90"
"55122910"	0	"90"
"55122990"	0	"90"
"55129100"	0	"90"
"55129910"	0	"90"
"55129990"	0	"90"
"55131120"	0	"91"
"55131190"	0	"91"
"55131200"	0	"91"
"55131300"	0	"91"
"55131900"	0	"91"
"55132110"	0	"91"
"55132130"	0	"91"
"55132190"	0	"91"
"55132200"	0	"91"
"55132300"	0	"91"
"55132900"	0	"91"
"55133100"	0	"92"
"55133200"	0	"92"
"55133300"	0	"92"
"55133900"	0	"92"
"55134100"	0	"91"
"55134200"	0	"91"
"55134300"	0	"91"
"55134900"	0	"91"
"55141100"	0	"91"
"55141200"	0	"91"
"55141300"	0	"91"
"55141900"	0	"91"
"55142100"	0	"91"
"55142200"	0	"91"
"55142300"	0	"91"
"55142900"	0	"91"
"55143100"	0	"92"
"55143200"	0	"92"
"55143300"	0	"92"
"55143900"	0	"92"
"55144100"	0	"91"
"55144200"	0	"91"
"55144300"	0	"91"
"55144900"	0	"91"
"55151110"	0	"94"
"55151130"	0	"94"
"55151190"	0	"94"
"55151210"	0	"94"
"55151230"	0	"94"
"55151290"	0	"94"
"55151311"	0	"93"
"55151319"	0	"93"
"55151391"	0	"93"
"55151399"	0	"93"
"55151910"	0	"94"
"55151930"	0	"94"
"55151990"	0	"94"
"55152110"	0	"94"
"55152130"	0	"94"
"55152190"	0	"94"
"55152211"	0	"93"
"55152219"	0	"93"
"55152291"	0	"93"
"55152299"	0	"93"
"55152910"	0	"94"
"55152930"	0	"94"
"55152990"	0	"94"
"55159110"	0	"94"
"55159130"	0	"94"
"55159190"	0	"94"
"55159211"	0	"93"
"55159219"	0	"93"
"55159291"	0	"93"
"55159299"	0	"93"
"55159910"	0	"94"
"55159930"	0	"94"
"55159990"	0	"94"
"55161100"	0	"96"
"55161200"	0	"96"
"55161300"	0	"95"
"55161400"	0	"96"
"55162100"	0	"96"
"55162200"	0	"96"
"55162310"	0	"95"
"55162390"	0	"95"
"55162400"	0	"96"
"55163100"	0	"96"
"55163200"	0	"96"
"55163300"	0	"95"
"55163400"	0	"96"
"55164100"	0	"96"
"55164200"	0	"96"
"55164300"	0	"95"
"55164400"	0	"96"
"55169100"	0	"96"
"55169200"	0	"96"
"55169300"	0	"95"
"55169400"	0	"96"
"56011010"	0	"920"
"56011090"	0	"920"
"56012110"	0	"920"
"56012190"	0	"920"
"56012210"	0	"920"
"56012291"	0	"920"
"56012299"	0	"920"
"56012900"	0	"920"
"56013000"	0	"920"
"56021011"	0	"116"
"56021019"	0	"116"
"56021031"	0	"116"
"56021035"	0	"116"
"56021039"	0	"116"
"56021090"	0	"116"
"56022100"	0	"116"
"56022910"	0	"116"
"56022990"	0	"116"
"56029000"	0	"116"
"56031110"	0	"921"
"56031190"	0	"921"
"56031210"	0	"921"
"56031290"	0	"921"
"56031310"	0	"921"
"56031390"	0	"921"
"56031410"	0	"921"
"56031490"	0	"921"
"56039110"	0	"921"
"56039190"	0	"921"
"56039210"	0	"921"
"56039290"	0	"921"
"56039310"	0	"921"
"56039390"	0	"921"
"56039410"	0	"921"
"56039490"	0	"921"
"56041000"	0	"117"
"56042000"	0	"117"
"56049000"	0	"117"
"56050000"	0	"560500"
"56060010"	0	"560600"
"56060091"	0	"560600"
"56060099"	0	"560600"
"56071000"	0	"922"
"56072100"	0	"923"
"56072910"	0	"922"
"56072990"	0	"922"
"56074100"	0	"923"
"56074911"	0	"922"
"56074919"	0	"922"
"56074990"	0	"922"
"56075011"	0	"922"
"56075019"	0	"922"
"56075030"	0	"922"
"56075090"	0	"922"
"56079010"	0	"922"
"56079090"	0	"922"
"56081111"	0	"560811"
"56081119"	0	"560811"
"56081191"	0	"560811"
"56081199"	0	"560811"
"56081911"	0	"924"
"56081919"	0	"924"
"56081930"	0	"924"
"56081990"	0	"924"
"56089000"	0	"924"
"56090000"	0	"560900"
"57011010"	0	"107"
"57011091"	0	"107"
"57011093"	0	"107"
"57011099"	0	"107"
"57019010"	0	"107"
"57019090"	0	"107"
"57021000"	0	"108"
"57022000"	0	"108"
"57023100"	0	"108"
"57023200"	0	"108"
"57023910"	0	"108"
"57023990"	0	"108"
"57024100"	0	"108"
"57024200"	0	"108"
"57024910"	0	"108"
"57024990"	0	"108"
"57025100"	0	"108"
"57025200"	0	"108"
"57025900"	0	"108"
"57029100"	0	"108"
"57029200"	0	"108"
"57029900"	0	"108"
"57031000"	0	"109"
"57032011"	0	"109"
"57032019"	0	"109"
"57032091"	0	"109"
"57032099"	0	"109"
"57033011"	0	"109"
"57033019"	0	"109"
"57033051"	0	"109"
"57033059"	0	"109"
"57033091"	0	"109"
"57033099"	0	"109"
"57039000"	0	"109"
"57041000"	0	"110"
"57049000"	0	"110"
"57050010"	0	"570500"
"57050030"	0	"570500"
"57050090"	0	"570500"
"58011000"	0	"97"
"58012100"	0	"97"
"58012200"	0	"97"
"58012300"	0	"97"
"58012400"	0	"97"
"58012500"	0	"97"
"58012600"	0	"97"
"58013100"	0	"97"
"58013200"	0	"97"
"58013300"	0	"97"
"58013400"	0	"97"
"58013500"	0	"97"
"58013600"	0	"97"
"58019010"	0	"97"
"58019090"	0	"97"
"58021100"	0	"925"
"58021900"	0	"925"
"58022000"	0	"925"
"58023000"	0	"580230"
"58031000"	0	"98"
"58039010"	0	"98"
"58039030"	0	"98"
"58039050"	0	"98"
"58039090"	0	"98"
"58041011"	0	"580410"
"58041019"	0	"580410"
"58041090"	0	"580410"
"58042110"	0	"114"
"58042190"	0	"114"
"58042910"	0	"114"
"58042990"	0	"114"
"58043000"	0	"580430"
"58050000"	0	"580500"
"58061000"	0	"111"
"58062000"	0	"111"
"58063100"	0	"111"
"58063210"	0	"111"
"58063290"	0	"111"
"58063900"	0	"111"
"58064000"	0	"111"
"58071010"	0	"112"
"58071090"	0	"112"
"58079010"	0	"112"
"58079090"	0	"112"
"58081000"	0	"113"
"58089000"	0	"113"
"58090000"	0	"580900"
"58101010"	0	"581010"
"58101090"	0	"581010"
"58109110"	0	"581091"
"58109190"	0	"581091"
"58109210"	0	"115"
"58109290"	0	"115"
"58109910"	0	"115"
"58109990"	0	"115"
"58110000"	0	"581100"
"59011000"	0	"119"
"59019000"	0	"119"
"59021010"	0	"118"
"59021090"	0	"118"
"59022010"	0	"118"
"59022090"	0	"118"
"59029010"	0	"118"
"59029090"	0	"118"
"59031010"	0	"119"
"59031090"	0	"119"
"59032010"	0	"119"
"59032090"	0	"119"
"59039010"	0	"119"
"59039091"	0	"119"
"59039099"	0	"119"
"59041000"	0	"456"
"59049000"	0	"456"
"59050010"	0	"590500"
"59050030"	0	"590500"
"59050050"	0	"590500"
"59050070"	0	"590500"
"59050090"	0	"590500"
"59061000"	0	"590610"
"59069100"	0	"281"
"59069910"	0	"281"
"59069990"	0	"281"
"59070010"	0	"119"
"59070090"	0	"119"
"59080000"	0	"120"
"59090010"	0	"590900"
"59090090"	0	"590900"
"59100000"	0	"120"
"59111000"	0	"120"
"59112000"	0	"120"
"59113111"	0	"121"
"59113119"	0	"121"
"59113190"	0	"121"
"59113210"	0	"121"
"59113290"	0	"121"
"59114000"	0	"120"
"59119010"	0	"120"
"59119090"	0	"120"
"60011000"	0	"600110"
"60012100"	0	"122"
"60012200"	0	"122"
"60012910"	0	"122"
"60012990"	0	"122"
"60019110"	0	"123"
"60019130"	0	"123"
"60019150"	0	"123"
"60019190"	0	"123"
"60019210"	0	"123"
"60019230"	0	"123"
"60019250"	0	"123"
"60019290"	0	"123"
"60019910"	0	"123"
"60019990"	0	"123"
"60024000"	0	"124"
"60029000"	0	"124"
"60031000"	0	"124"
"60032000"	0	"124"
"60033010"	0	"124"
"60033090"	0	"124"
"60034000"	0	"124"
"60039000"	0	"124"
"60041000"	0	"124"
"60049000"	0	"124"
"60051000"	0	"124"
"60052100"	0	"124"
"60052200"	0	"124"
"60052300"	0	"124"
"60052400"	0	"124"
"60053110"	0	"124"
"60053150"	0	"124"
"60053190"	0	"124"
"60053210"	0	"124"
"60053250"	0	"124"
"60053290"	0	"124"
"60053310"	0	"124"
"60053350"	0	"124"
"60053390"	0	"124"
"60053410"	0	"124"
"60053450"	0	"124"
"60053490"	0	"124"
"60054100"	0	"124"
"60054200"	0	"124"
"60054300"	0	"124"
"60054400"	0	"124"
"60059000"	0	"124"
"60061000"	0	"124"
"60062100"	0	"124"
"60062200"	0	"124"
"60062300"	0	"124"
"60062400"	0	"124"
"60063110"	0	"124"
"60063190"	0	"124"
"60063210"	0	"124"
"60063290"	0	"124"
"60063310"	0	"124"
"60063390"	0	"124"
"60063410"	0	"124"
"60063490"	0	"124"
"60064100"	0	"124"
"60064200"	0	"124"
"60064300"	0	"124"
"60064400"	0	"124"
"60069000"	0	"124"
"61011010"	0	"926"
"61011090"	0	"926"
"61012010"	0	"926"
"61012090"	0	"926"
"61013010"	0	"926"
"61013090"	0	"926"
"61019010"	0	"926"
"61019090"	0	"926"
"61021010"	0	"927"
"61021090"	0	"927"
"61022010"	0	"927"
"61022090"	0	"927"
"61023010"	0	"927"
"61023090"	0	"927"
"61029010"	0	"927"
"61029090"	0	"927"
"61031100"	0	"127"
"61031200"	0	"127"
"61031900"	0	"127"
"61032100"	0	"127"
"61032200"	0	"127"
"61032300"	0	"127"
"61032900"	0	"127"
"61033100"	0	"126"
"61033200"	0	"126"
"61033300"	0	"126"
"61033900"	0	"126"
"61034110"	0	"128"
"61034190"	0	"128"
"61034210"	0	"128"
"61034290"	0	"128"
"61034310"	0	"128"
"61034390"	0	"128"
"61034910"	0	"128"
"61034991"	0	"128"
"61034999"	0	"128"
"61041100"	0	"130"
"61041200"	0	"130"
"61041300"	0	"130"
"61041900"	0	"130"
"61042100"	0	"130"
"61042200"	0	"130"
"61042300"	0	"130"
"61042900"	0	"130"
"61043100"	0	"129"
"61043200"	0	"129"
"61043300"	0	"129"
"61043900"	0	"129"
"61044100"	0	"131"
"61044200"	0	"131"
"61044300"	0	"131"
"61044400"	0	"131"
"61044900"	0	"131"
"61045100"	0	"132"
"61045200"	0	"132"
"61045300"	0	"132"
"61045900"	0	"132"
"61046110"	0	"133"
"61046190"	0	"133"
"61046210"	0	"133"
"61046290"	0	"133"
"61046310"	0	"133"
"61046390"	0	"133"
"61046910"	0	"133"
"61046991"	0	"133"
"61046999"	0	"133"
"61051000"	0	"134"
"61052010"	0	"134"
"61052090"	0	"134"
"61059010"	0	"134"
"61059090"	0	"134"
"61061000"	0	"138"
"61062000"	0	"138"
"61069010"	0	"138"
"61069030"	0	"138"
"61069050"	0	"138"
"61069090"	0	"138"
"61071100"	0	"135"
"61071200"	0	"135"
"61071900"	0	"135"
"61072100"	0	"136"
"61072200"	0	"136"
"61072900"	0	"136"
"61079110"	0	"137"
"61079190"	0	"137"
"61079200"	0	"137"
"61079900"	0	"137"
"61081100"	0	"142"
"61081900"	0	"142"
"61082100"	0	"139"
"61082200"	0	"139"
"61082900"	0	"139"
"61083110"	0	"140"
"61083190"	0	"140"
"61083211"	0	"140"
"61083219"	0	"140"
"61083290"	0	"140"
"61083900"	0	"140"
"61089110"	0	"141"
"61089190"	0	"141"
"61089200"	0	"141"
"61089910"	0	"141"
"61089990"	0	"141"
"61091000"	0	"928"
"61099010"	0	"928"
"61099030"	0	"928"
"61099090"	0	"928"
"61101110"	0	"929"
"61101130"	0	"929"
"61101190"	0	"929"
"61101210"	0	"929"
"61101290"	0	"929"
"61101910"	0	"929"
"61101990"	0	"929"
"61102010"	0	"930"
"61102091"	0	"930"
"61102099"	0	"930"
"61103010"	0	"930"
"61103091"	0	"930"
"61103099"	0	"930"
"61109010"	0	"930"
"61109090"	0	"930"
"61111010"	0	"144"
"61111090"	0	"144"
"61112010"	0	"144"
"61112090"	0	"144"
"61113010"	0	"144"
"61113090"	0	"144"
"61119000"	0	"144"
"61121100"	0	"145"
"61121200"	0	"145"
"61121900"	0	"145"
"61122000"	0	"611220"
"61123110"	0	"931"
"61123190"	0	"931"
"61123910"	0	"931"
"61123990"	0	"931"
"61124110"	0	"931"
"61124190"	0	"931"
"61124910"	0	"931"
"61124990"	0	"931"
"61130010"	0	"611300"
"61130090"	0	"611300"
"61141000"	0	"146"
"61142000"	0	"146"
"61143000"	0	"146"
"61149000"	0	"146"
"61151100"	0	"611511"
"61151200"	0	"611512"
"61151900"	0	"611519"
"61152011"	0	"611520"
"61152019"	0	"611520"
"61152090"	0	"611520"
"61159100"	0	"125"
"61159200"	0	"125"
"61159310"	0	"125"
"61159330"	0	"125"
"61159391"	0	"125"
"61159399"	0	"125"
"61159900"	0	"125"
"61161020"	0	"932"
"61161080"	0	"932"
"61169100"	0	"932"
"61169200"	0	"932"
"61169300"	0	"932"
"61169900"	0	"932"
"61171000"	0	"933"
"61172000"	0	"933"
"61178010"	0	"933"
"61178090"	0	"933"
"61179000"	0	"933"
"62011100"	0	"934"
"62011210"	0	"934"
"62011290"	0	"934"
"62011310"	0	"934"
"62011390"	0	"934"
"62011900"	0	"934"
"62019100"	0	"935"
"62019200"	0	"935"
"62019300"	0	"935"
"62019900"	0	"935"
"62021100"	0	"936"
"62021210"	0	"936"
"62021290"	0	"936"
"62021310"	0	"936"
"62021390"	0	"936"
"62021900"	0	"936"
"62029100"	0	"937"
"62029200"	0	"937"
"62029300"	0	"937"
"62029900"	0	"937"
"62031100"	0	"938"
"62031200"	0	"938"
"62031910"	0	"938"
"62031930"	0	"938"
"62031990"	0	"938"
"62032100"	0	"938"
"62032210"	0	"938"
"62032280"	0	"938"
"62032310"	0	"938"
"62032380"	0	"938"
"62032911"	0	"938"
"62032918"	0	"938"
"62032990"	0	"938"
"62033100"	0	"939"
"62033210"	0	"939"
"62033290"	0	"939"
"62033310"	0	"939"
"62033390"	0	"939"
"62033911"	0	"939"
"62033919"	0	"939"
"62033990"	0	"939"
"62034110"	0	"940"
"62034130"	0	"940"
"62034190"	0	"940"
"62034211"	0	"940"
"62034231"	0	"940"
"62034233"	0	"940"
"62034235"	0	"940"
"62034251"	0	"940"
"62034259"	0	"940"
"62034290"	0	"940"
"62034311"	0	"940"
"62034319"	0	"940"
"62034331"	0	"940"
"62034339"	0	"940"
"62034390"	0	"940"
"62034911"	0	"940"
"62034919"	0	"940"
"62034931"	0	"940"
"62034939"	0	"940"
"62034950"	0	"940"
"62034990"	0	"940"
"62041100"	0	"941"
"62041200"	0	"941"
"62041300"	0	"941"
"62041910"	0	"941"
"62041990"	0	"941"
"62042100"	0	"941"
"62042210"	0	"941"
"62042280"	0	"941"
"62042310"	0	"941"
"62042380"	0	"941"
"62042911"	0	"941"
"62042918"	0	"941"
"62042990"	0	"941"
"62043100"	0	"942"
"62043210"	0	"942"
"62043290"	0	"942"
"62043310"	0	"942"
"62043390"	0	"942"
"62043911"	0	"942"
"62043919"	0	"942"
"62043990"	0	"942"
"62044100"	0	"943"
"62044200"	0	"943"
"62044300"	0	"943"
"62044400"	0	"943"
"62044910"	0	"943"
"62044990"	0	"943"
"62045100"	0	"944"
"62045200"	0	"944"
"62045300"	0	"944"
"62045910"	0	"944"
"62045990"	0	"944"
"62046110"	0	"945"
"62046180"	0	"945"
"62046190"	0	"945"
"62046211"	0	"945"
"62046231"	0	"945"
"62046233"	0	"945"
"62046239"	0	"945"
"62046251"	0	"945"
"62046259"	0	"945"
"62046290"	0	"945"
"62046311"	0	"945"
"62046318"	0	"945"
"62046331"	0	"945"
"62046339"	0	"945"
"62046390"	0	"945"
"62046911"	0	"945"
"62046918"	0	"945"
"62046931"	0	"945"
"62046939"	0	"945"
"62046950"	0	"945"
"62046990"	0	"945"
"62051000"	0	"946"
"62052000"	0	"946"
"62053000"	0	"946"
"62059010"	0	"946"
"62059090"	0	"946"
"62061000"	0	"947"
"62062000"	0	"947"
"62063000"	0	"947"
"62064000"	0	"947"
"62069010"	0	"947"
"62069090"	0	"947"
"62071100"	0	"948"
"62071900"	0	"948"
"62072100"	0	"948"
"62072200"	0	"948"
"62072900"	0	"948"
"62079110"	0	"948"
"62079190"	0	"948"
"62079200"	0	"948"
"62079900"	0	"948"
"62081100"	0	"949"
"62081910"	0	"949"
"62081990"	0	"949"
"62082100"	0	"949"
"62082200"	0	"949"
"62082900"	0	"949"
"62089111"	0	"949"
"62089119"	0	"949"
"62089190"	0	"949"
"62089200"	0	"949"
"62089900"	0	"949"
"62091000"	0	"147"
"62092000"	0	"147"
"62093000"	0	"147"
"62099000"	0	"147"
"62101010"	0	"621010"
"62101091"	0	"621010"
"62101099"	0	"621010"
"62102000"	0	"621020"
"62103000"	0	"621030"
"62104000"	0	"621040"
"62105000"	0	"621050"
"62111100"	0	"621111"
"62111200"	0	"621112"
"62112000"	0	"621120"
"62113100"	0	"621131"
"62113210"	0	"950"
"62113231"	0	"950"
"62113241"	0	"950"
"62113242"	0	"950"
"62113290"	0	"950"
"62113310"	0	"950"
"62113331"	0	"950"
"62113341"	0	"950"
"62113342"	0	"950"
"62113390"	0	"950"
"62113900"	0	"621139"
"62114100"	0	"621141"
"62114210"	0	"951"
"62114231"	0	"951"
"62114241"	0	"951"
"62114242"	0	"951"
"62114290"	0	"951"
"62114310"	0	"951"
"62114331"	0	"951"
"62114341"	0	"951"
"62114342"	0	"951"
"62114390"	0	"951"
"62114900"	0	"621149"
"62121010"	0	"621210"
"62121090"	0	"621210"
"62122000"	0	"143"
"62123000"	0	"143"
"62129000"	0	"621290"
"62131000"	0	"148"
"62132000"	0	"621320"
"62139000"	0	"148"
"62141000"	0	"621410"
"62142000"	0	"621420"
"62143000"	0	"149"
"62144000"	0	"149"
"62149010"	0	"149"
"62149090"	0	"149"
"62151000"	0	"621510"
"62152000"	0	"621520"
"62159000"	0	"621590"
"62160000"	0	"621600"
"62171000"	0	"621710"
"62179000"	0	"621790"
"63011000"	0	"630110"
"63012010"	0	"952"
"63012091"	0	"952"
"63012099"	0	"952"
"63013010"	0	"952"
"63013090"	0	"952"
"63014010"	0	"952"
"63014090"	0	"952"
"63019010"	0	"952"
"63019090"	0	"952"
"63021010"	0	"630210"
"63021090"	0	"630210"
"63022100"	0	"953"
"63022210"	0	"953"
"63022290"	0	"953"
"63022910"	0	"953"
"63022990"	0	"953"
"63023110"	0	"953"
"63023190"	0	"953"
"63023210"	0	"953"
"63023290"	0	"953"
"63023910"	0	"953"
"63023930"	0	"953"
"63023990"	0	"953"
"63024000"	0	"954"
"63025110"	0	"954"
"63025190"	0	"954"
"63025200"	0	"954"
"63025310"	0	"954"
"63025390"	0	"954"
"63025900"	0	"954"
"63026000"	0	"955"
"63029110"	0	"955"
"63029190"	0	"955"
"63029200"	0	"955"
"63029310"	0	"955"
"63029390"	0	"955"
"63029900"	0	"955"
"63031100"	0	"100"
"63031200"	0	"100"
"63031900"	0	"100"
"63039100"	0	"956"
"63039210"	0	"956"
"63039290"	0	"956"
"63039910"	0	"956"
"63039990"	0	"956"
"63041100"	0	"101"
"63041910"	0	"101"
"63041930"	0	"101"
"63041990"	0	"101"
"63049100"	0	"102"
"63049200"	0	"102"
"63049300"	0	"102"
"63049900"	0	"102"
"63051010"	0	"957"
"63051090"	0	"957"
"63052000"	0	"957"
"63053211"	0	"957"
"63053281"	0	"957"
"63053289"	0	"957"
"63053290"	0	"957"
"63053310"	0	"957"
"63053391"	0	"957"
"63053399"	0	"957"
"63053900"	0	"957"
"63059000"	0	"957"
"63061100"	0	"103"
"63061200"	0	"103"
"63061900"	0	"103"
"63062100"	0	"104"
"63062200"	0	"104"
"63062900"	0	"104"
"63063100"	0	"105"
"63063900"	0	"105"
"63064100"	0	"106"
"63064900"	0	"106"
"63069100"	0	"106"
"63069900"	0	"106"
"63071010"	0	"958"
"63071030"	0	"958"
"63071090"	0	"958"
"63072000"	0	"958"
"63079010"	0	"958"
"63079091"	0	"958"
"63079099"	0	"958"
"63080000"	0	"630800"
"63090000"	1	""
"63101010"	1	""
"63101030"	1	""
"63101090"	1	""
"63109000"	1	""
"64011010"	0	"640110"
"64011090"	0	"640110"
"64019110"	0	"959"
"64019190"	0	"959"
"64019210"	0	"959"
"64019290"	0	"959"
"64019910"	0	"959"
"64019990"	0	"959"
"64021210"	0	"640212"
"64021290"	0	"640212"
"64021900"	0	"640219"
"64022000"	0	"960"
"64023000"	0	"640230"
"64029100"	0	"960"
"64029910"	0	"960"
"64029931"	0	"960"
"64029939"	0	"960"
"64029950"	0	"960"
"64029991"	0	"960"
"64029993"	0	"960"
"64029996"	0	"960"
"64029998"	0	"960"
"64031200"	0	"640312"
"64031900"	0	"640319"
"64032000"	0	"640320"
"64033000"	0	"640330"
"64034000"	0	"640340"
"64035111"	0	"961"
"64035115"	0	"961"
"64035119"	0	"961"
"64035191"	0	"961"
"64035195"	0	"961"
"64035199"	0	"961"
"64035911"	0	"961"
"64035931"	0	"961"
"64035935"	0	"961"
"64035939"	0	"961"
"64035950"	0	"961"
"64035991"	0	"961"
"64035995"	0	"961"
"64035999"	0	"961"
"64039111"	0	"961"
"64039113"	0	"961"
"64039116"	0	"961"
"64039118"	0	"961"
"64039191"	0	"961"
"64039193"	0	"961"
"64039196"	0	"961"
"64039198"	0	"961"
"64039911"	0	"961"
"64039931"	0	"961"
"64039933"	0	"961"
"64039936"	0	"961"
"64039938"	0	"961"
"64039950"	0	"961"
"64039991"	0	"961"
"64039993"	0	"961"
"64039996"	0	"961"
"64039998"	0	"961"
"64041100"	0	"640411"
"64041910"	0	"962"
"64041990"	0	"962"
"64042010"	0	"962"
"64042090"	0	"962"
"64051010"	0	"640510"
"64051090"	0	"640510"
"64052010"	0	"962"
"64052091"	0	"962"
"64052099"	0	"962"
"64059010"	0	"640590"
"64059090"	0	"640590"
"64061011"	0	"640610"
"64061019"	0	"640610"
"64061090"	0	"640610"
"64062010"	0	"640620"
"64062090"	0	"640620"
"64069100"	0	"640691"
"64069910"	0	"640699"
"64069930"	0	"640699"
"64069950"	0	"640699"
"64069960"	0	"640699"
"64069980"	0	"640699"
"65010000"	0	"650100"
"65020000"	0	"650200"
"65030010"	0	"650300"
"65030090"	0	"650300"
"65040000"	0	"650400"
"65051000"	0	"150"
"65059010"	0	"150"
"65059030"	0	"150"
"65059090"	0	"150"
"65061010"	0	"650610"
"65061080"	0	"650610"
"65069100"	0	"650691"
"65069200"	0	"650692"
"65069900"	0	"650699"
"65070000"	0	"650700"
"66011000"	0	"453"
"66019100"	0	"453"
"66019911"	0	"453"
"66019919"	0	"453"
"66019990"	0	"453"
"66020000"	0	"660200"
"66031000"	0	"454"
"66032000"	0	"454"
"66039000"	0	"454"
"67010000"	0	"670100"
"67021000"	0	"670210"
"67029000"	0	"670290"
"67030000"	0	"670300"
"67041100"	0	"457"
"67041900"	0	"457"
"67042000"	0	"457"
