pc8	pc8plus	exit	year	synthetic
17102050	362.2008		2006	1
17102050	362.2008		2007	1
17103030	735.2008		2003	1
17103030	735.2008		2004	1
17103030	735.2008		2005	1
17103030	735.2008		2006	1
17103030	735.2008		2007	1
17103050	736.2008		2003	1
17103050	736.2008		2004	1
17103050	736.2008		2005	1
17103050	736.2008		2006	1
17103050	736.2008		2007	1
17104150	737.2008		2003	1
17104150	737.2008		2004	1
17104150	737.2008		2005	1
17104150	737.2008		2006	1
17104150	737.2008		2007	1
17104190	738.2008		2003	1
17104190	738.2008		2004	1
17104190	738.2008		2005	1
17104190	738.2008		2006	1
17104190	738.2008		2007	1
17104230	10.2005		2005	1
17104230	10.2005		2006	1
17104230	10.2005		2007	1
17104231	10.2005		2003	1
17104231	10.2005		2004	1
17104233	10.2005		2003	1
17104233	10.2005		2004	1
17104235	10.2005		2003	1
17104235	10.2005		2004	1
17104250	11.2005		2005	1
17104250	11.2005		2006	1
17104250	11.2005		2007	1
17104251	11.2005		2003	1
17104251	11.2005		2004	1
17104252	11.2005		2003	1
17104252	11.2005		2004	1
17104253	11.2005		2003	1
17104253	11.2005		2004	1
17104259	11.2005		2003	1
17104259	11.2005		2004	1
17104332	741.2008		2003	1
17104332	741.2008		2004	1
17104332	741.2008		2005	1
17104332	741.2008		2006	1
17104332	741.2008		2007	1
17104333	742.2008		2003	1
17104333	742.2008		2004	1
17104333	742.2008		2005	1
17104333	742.2008		2006	1
17104333	742.2008		2007	1
17104335	743.2008		2003	1
17104335	743.2008		2004	1
17104335	743.2008		2005	1
17104335	743.2008		2006	1
17104335	743.2008		2007	1
17104352	744.2008		2003	1
17104352	744.2008		2004	1
17104352	744.2008		2005	1
17104352	744.2008		2006	1
17104352	744.2008		2007	1
17104353	745.2008		2003	1
17104353	745.2008		2004	1
17104353	745.2008		2005	1
17104353	745.2008		2006	1
17104353	745.2008		2007	1
17104355	746.2008		2003	1
17104355	746.2008		2004	1
17104355	746.2008		2005	1
17104355	746.2008		2006	1
17104355	746.2008		2007	1
17104400	747.2008		2003	1
17104400	747.2008		2004	1
17104400	747.2008		2005	1
17104400	747.2008		2006	1
17104400	747.2008		2007	1
17104510	748.2008		2003	1
17104510	748.2008		2004	1
17104510	748.2008		2005	1
17104510	748.2008		2006	1
17104510	748.2008		2007	1
17104530	749.2008		2003	1
17104530	749.2008		2004	1
17104530	749.2008		2005	1
17104530	749.2008		2006	1
17104530	749.2008		2007	1
17104553	51.2008		2003	1
17104553	51.2008		2004	1
17104553	51.2008		2005	1
17104553	51.2008		2006	1
17104553	51.2008		2007	1
17104555	51.2008		2003	1
17104555	51.2008		2004	1
17104555	51.2008		2005	1
17104555	51.2008		2006	1
17104555	51.2008		2007	1
17104557	750.2008		2003	1
17104557	750.2008		2004	1
17104557	750.2008		2005	1
17104557	750.2008		2006	1
17104557	750.2008		2007	1
17104570	751.2008		2003	1
17104570	751.2008		2004	1
17104570	751.2008		2005	1
17104570	751.2008		2006	1
17104570	751.2008		2007	1
17104600	752.2008		2003	1
17104600	752.2008		2004	1
17104600	752.2008		2005	1
17104600	752.2008		2006	1
17104600	752.2008		2007	1
17105130	753.2008		2003	1
17105130	753.2008		2004	1
17105130	753.2008		2005	1
17105130	753.2008		2006	1
17105130	753.2008		2007	1
17105150	2.2007		2003	1
17105150	2.2007		2004	1
17105150	2.2007		2005	1
17105150	2.2007		2006	1
17105150	2.2007		2007	1
17105230	12.2005		2005	1
17105230	12.2005		2006	1
17105230	12.2005		2007	1
17105232	12.2005		2003	1
17105232	12.2005		2004	1
17105233	12.2005		2003	1
17105233	12.2005		2004	1
17105235	12.2005		2003	1
17105235	12.2005		2004	1
17105250	13.2005		2005	1
17105250	13.2005		2006	1
17105250	13.2005		2007	1
17105252	13.2005		2003	1
17105252	13.2005		2004	1
17105253	13.2005		2003	1
17105253	13.2005		2004	1
17105255	13.2005		2003	1
17105255	13.2005		2004	1
17105270	14.2005		2005	1
17105270	14.2005		2006	1
17105270	14.2005		2007	1
17105272	14.2005		2003	1
17105272	14.2005		2004	1
17105273	14.2005		2003	1
17105273	14.2005		2004	1
17105275	14.2005		2003	1
17105275	14.2005		2004	1
17105290	15.2005		2005	1
17105290	15.2005		2006	1
17105290	15.2005		2007	1
17105292	15.2005		2003	1
17105292	15.2005		2004	1
17105293	15.2005		2003	1
17105293	15.2005		2004	1
17105295	15.2005		2003	1
17105295	15.2005		2004	1
17105330	16.2005		2005	1
17105330	16.2005		2006	1
17105330	16.2005		2007	1
17105332	16.2005		2003	1
17105332	16.2005		2004	1
17105333	16.2005		2003	1
17105333	16.2005		2004	1
17105335	16.2005		2003	1
17105335	16.2005		2004	1
17105350	17.2005		2005	1
17105350	17.2005		2006	1
17105350	17.2005		2007	1
17105352	17.2005		2003	1
17105352	17.2005		2004	1
17105353	17.2005		2003	1
17105353	17.2005		2004	1
17105355	17.2005		2003	1
17105355	17.2005		2004	1
17105400	18.2005		2005	1
17105400	18.2005		2006	1
17105400	18.2005		2007	1
17105402	18.2005		2003	1
17105402	18.2005		2004	1
17105403	18.2005		2003	1
17105403	18.2005		2004	1
17105405	18.2005		2003	1
17105405	18.2005		2004	1
17105513	52.2008		2003	1
17105513	52.2008		2004	1
17105513	52.2008		2005	1
17105513	52.2008		2006	1
17105513	52.2008		2007	1
17105515	52.2008		2003	1
17105515	52.2008		2004	1
17105515	52.2008		2005	1
17105515	52.2008		2006	1
17105515	52.2008		2007	1
17105530	762.2008		2003	1
17105530	762.2008		2004	1
17105530	762.2008		2005	1
17105530	762.2008		2006	1
17105530	762.2008		2007	1
17105553	53.2008		2003	1
17105553	53.2008		2004	1
17105553	53.2008		2005	1
17105553	53.2008		2006	1
17105553	53.2008		2007	1
17105555	53.2008		2003	1
17105555	53.2008		2004	1
17105555	53.2008		2005	1
17105555	53.2008		2006	1
17105555	53.2008		2007	1
17105570	8.2008		2003	1
17105570	8.2008		2004	1
17105570	8.2008		2005	1
17105570	8.2008		2006	1
17105570	8.2008		2007	1
17111100	1158.2008		2008	1
17111100	1158.2008		2009	1
17111100	1158.2008		2010	1
17111200	64.2008		2008	1
17111200	64.2008		2009	1
17111200	64.2008		2010	1
17111300	65.2008		2008	1
17111300	65.2008		2009	1
17111300	65.2008		2010	1
17111400	66.2008		2008	1
17111400	66.2008		2009	1
17111400	66.2008		2010	1
17121100	14.2004		2008	1
17121100	14.2004		2009	1
17121100	14.2004		2010	1
17121200	1160.2008		2008	1
17121200	1160.2008		2009	1
17121200	1160.2008		2010	1
17121300	67.2008		2008	1
17121300	67.2008		2009	1
17121300	67.2008		2010	1
17121410	1161.2008		2008	1
17121410	1161.2008		2009	1
17121410	1161.2008		2010	1
17121435	1162.2008		2008	1
17121435	1162.2008		2009	1
17121435	1162.2008		2010	1
17121439	1163.2008		2008	1
17121439	1163.2008		2009	1
17121439	1163.2008		2010	1
17121450	1164.2008		2008	1
17121450	1164.2008		2009	1
17121450	1164.2008		2010	1
17121470	14.2004		2008	1
17121470	14.2004		2009	1
17121470	14.2004		2010	1
17122030	1166.2008		2008	1
17122030	1166.2008		2009	1
17122030	1166.2008		2010	1
17122055	1167.2008		2008	1
17122055	1167.2008		2009	1
17122055	1167.2008		2010	1
17122057	1168.2008		2008	1
17122057	1168.2008		2009	1
17122057	1168.2008		2010	1
17122090	1169.2008		2008	1
17122090	1169.2008		2009	1
17122090	1169.2008		2010	1
17123100	1170.2008		2008	1
17123100	1170.2008		2009	1
17123100	1170.2008		2010	1
17123200	1171.2008		2008	1
17123200	1171.2008		2009	1
17123200	1171.2008		2010	1
17123300	11.2008		2008	1
17123300	11.2008		2009	1
17123300	11.2008		2010	1
17123400	11.2008		2008	1
17123400	11.2008		2009	1
17123400	11.2008		2010	1
17123520	1176.2008		2008	1
17123520	1176.2008		2009	1
17123520	1176.2008		2010	1
17123540	1177.2008		2008	1
17123540	1177.2008		2009	1
17123540	1177.2008		2010	1
17124120	1172.2008		2008	1
17124120	1172.2008		2009	1
17124120	1172.2008		2010	1
17124140	1173.2008		2008	1
17124140	1173.2008		2009	1
17124140	1173.2008		2010	1
17124160	1174.2008		2008	1
17124160	1174.2008		2009	1
17124160	1174.2008		2010	1
17124180	1175.2008		2008	1
17124180	1175.2008		2009	1
17124180	1175.2008		2010	1
17124220	1178.2008		2008	1
17124220	1178.2008		2009	1
17124220	1178.2008		2010	1
17124240	1182.2008		2008	1
17124240	1182.2008		2009	1
17124240	1182.2008		2010	1
17124260	1183.2008		2008	1
17124260	1183.2008		2009	1
17124260	1183.2008		2010	1
17124280	1184.2008		2008	1
17124280	1184.2008		2009	1
17124280	1184.2008		2010	1
17124330	1180.2008		2008	1
17124330	1180.2008		2009	1
17124330	1180.2008		2010	1
17124360	1181.2008		2008	1
17124360	1181.2008		2009	1
17124360	1181.2008		2010	1
17124400	1179.2008		2008	1
17124400	1179.2008		2009	1
17124400	1179.2008		2010	1
17125100	20.201		2008	1
17125100	20.201		2009	1
17125110	20.201		2010	1
17125900	20.201		2008	1
17125900	20.201		2009	1
17125910	20.201		2010	1
17126000	68.2008		2008	1
17126000	68.2008		2009	1
17126000	68.2008		2010	1
17127100	4.2004		2008	1
17127100	4.2004		2009	1
17127100	4.2004		2010	1
17127200	69.2008		2008	1
17127200	69.2008		2009	1
17127200	69.2008		2010	1
17127335	1186.2008		2008	1
17127335	1186.2008		2009	1
17127335	1186.2008		2010	1
17127337	1187.2008		2008	1
17127337	1187.2008		2009	1
17127337	1187.2008		2010	1
17127360	1188.2008		2008	1
17127360	1188.2008		2009	1
17127360	1188.2008		2010	1
17127375	1189.2008		2008	1
17127375	1189.2008		2009	1
17127375	1189.2008		2010	1
17127379	1190.2008		2008	1
17127379	1190.2008		2009	1
17127379	1190.2008		2010	1
17127400	12.2008		2008	1
17127400	12.2008		2009	1
17127400	12.2008		2010	1
17127500	12.2008		2008	1
17127500	12.2008		2009	1
17127500	12.2008		2010	1
17127600	70.2008		2008	1
17127600	70.2008		2009	1
17127600	70.2008		2010	1
17127710	1195.2008		2008	1
17127710	1195.2008		2009	1
17127710	1195.2008		2010	1
17127733	1196.2008		2008	1
17127733	1196.2008		2009	1
17127733	1196.2008		2010	1
17127735	1197.2008		2008	1
17127735	1197.2008		2009	1
17127735	1197.2008		2010	1
17127755	1198.2008		2008	1
17127755	1198.2008		2009	1
17127755	1198.2008		2010	1
17127759	1199.2008		2008	1
17127759	1199.2008		2009	1
17127759	1199.2008		2010	1
17127770	1200.2008		2008	1
17127770	1200.2008		2009	1
17127770	1200.2008		2010	1
17127780	5.2004		2008	1
17127780	5.2004		2009	1
17127780	5.2004		2010	1
17127820	12.2008		2008	1
17127820	12.2008		2009	1
17127820	12.2008		2010	1
17127850	1193.2008		2008	1
17127850	1193.2008		2009	1
17127850	1193.2008		2010	1
17127953	1191.2008		2008	1
17127953	1191.2008		2009	1
17127953	1191.2008		2010	1
17127955	1192.2008		2008	1
17127955	1192.2008		2009	1
17127955	1192.2008		2010	1
17127970	1194.2008		2008	1
17127970	1194.2008		2009	1
17127970	1194.2008		2010	1
17201010	763.2008		2003	1
17201010	763.2008		2004	1
17201010	763.2008		2005	1
17201010	763.2008		2006	1
17201010	763.2008		2007	1
17201020	19.2005		2005	1
17201020	19.2005		2006	1
17201020	19.2005		2007	1
17201022	19.2005		2003	1
17201022	19.2005		2004	1
17201025	19.2005		2003	1
17201025	19.2005		2004	1
17201029	19.2005		2003	1
17201029	19.2005		2004	1
17201030	20.2005		2005	1
17201030	20.2005		2006	1
17201030	20.2005		2007	1
17201032	20.2005		2003	1
17201032	20.2005		2004	1
17201035	20.2005		2003	1
17201035	20.2005		2004	1
17201039	20.2005		2003	1
17201039	20.2005		2004	1
17201040	21.2005		2005	1
17201040	21.2005		2006	1
17201040	21.2005		2007	1
17201042	21.2005		2003	1
17201042	21.2005		2004	1
17201045	21.2005		2003	1
17201045	21.2005		2004	1
17201049	21.2005		2003	1
17201049	21.2005		2004	1
17201070	767.2008		2003	1
17201070	767.2008		2004	1
17201070	767.2008		2005	1
17201070	767.2008		2006	1
17201070	767.2008		2007	1
17201080	22.2005		2005	1
17201080	22.2005		2006	1
17201080	22.2005		2007	1
17201082	22.2005		2003	1
17201082	22.2005		2004	1
17201085	22.2005		2003	1
17201085	22.2005		2004	1
17201089	22.2005		2003	1
17201089	22.2005		2004	1
17201090	769.2008		2003	1
17201090	769.2008		2004	1
17201090	769.2008		2005	1
17201090	769.2008		2006	1
17201090	769.2008		2007	1
17202011	23.2005		2003	1
17202011	23.2005		2004	1
17202012	23.2005		2003	1
17202012	23.2005		2004	1
17202013	24.2005		2003	1
17202013	24.2005		2004	1
17202014	23.2005		2005	1
17202014	23.2005		2006	1
17202014	23.2005		2007	1
17202015	24.2005		2003	1
17202015	24.2005		2004	1
17202017	24.2005		2005	1
17202017	24.2005		2006	1
17202017	24.2005		2007	1
17202019	772.2008		2003	1
17202019	772.2008		2004	1
17202019	772.2008		2005	1
17202019	772.2008		2006	1
17202019	772.2008		2007	1
17202020	773.2008		2003	1
17202020	773.2008		2004	1
17202020	773.2008		2005	1
17202020	773.2008		2006	1
17202020	773.2008		2007	1
17202031	774.2008		2003	1
17202031	774.2008		2004	1
17202031	774.2008		2005	1
17202031	774.2008		2006	1
17202031	774.2008		2007	1
17202042	775.2008		2003	1
17202042	775.2008		2004	1
17202042	775.2008		2005	1
17202042	775.2008		2006	1
17202042	775.2008		2007	1
17202043	25.2005		2003	1
17202043	25.2005		2004	1
17202044	25.2005		2005	1
17202044	25.2005		2006	1
17202044	25.2005		2007	1
17202045	25.2005		2003	1
17202045	25.2005		2004	1
17202049	777.2008		2003	1
17202049	777.2008		2004	1
17202049	777.2008		2005	1
17202049	777.2008		2006	1
17202049	777.2008		2007	1
17202060	778.2008		2003	1
17202060	778.2008		2004	1
17202060	778.2008		2005	1
17202060	778.2008		2006	1
17202060	778.2008		2007	1
17202072	779.2008		2003	1
17202072	779.2008		2004	1
17202072	779.2008		2005	1
17202072	779.2008		2006	1
17202072	779.2008		2007	1
17202073	26.2005		2003	1
17202073	26.2005		2004	1
17202074	26.2005		2005	1
17202074	26.2005		2006	1
17202074	26.2005		2007	1
17202075	26.2005		2003	1
17202075	26.2005		2004	1
17202079	781.2008		2003	1
17202079	781.2008		2004	1
17202079	781.2008		2005	1
17202079	781.2008		2006	1
17202079	781.2008		2007	1
17203130	782.2008		2003	1
17203130	782.2008		2004	1
17203130	782.2008		2005	1
17203130	782.2008		2006	1
17203130	782.2008		2007	1
17203150	27.2005		2005	1
17203150	27.2005		2006	1
17203150	27.2005		2007	1
17203152	27.2005		2003	1
17203152	27.2005		2004	1
17203154	27.2005		2003	1
17203154	27.2005		2004	1
17203155	27.2005		2003	1
17203155	27.2005		2004	1
17203159	27.2005		2003	1
17203159	27.2005		2004	1
17203170	28.2005		2005	1
17203170	28.2005		2006	1
17203170	28.2005		2007	1
17203172	28.2005		2003	1
17203172	28.2005		2004	1
17203175	28.2005		2003	1
17203175	28.2005		2004	1
17203179	28.2005		2003	1
17203179	28.2005		2004	1
17203210	29.2005		2005	1
17203210	29.2005		2006	1
17203210	29.2005		2007	1
17203212	29.2005		2003	1
17203212	29.2005		2004	1
17203213	29.2005		2003	1
17203213	29.2005		2004	1
17203214	29.2005		2003	1
17203214	29.2005		2004	1
17203215	29.2005		2003	1
17203215	29.2005		2004	1
17203219	29.2005		2003	1
17203219	29.2005		2004	1
17203220	30.2005		2005	1
17203220	30.2005		2006	1
17203220	30.2005		2007	1
17203221	30.2005		2003	1
17203221	30.2005		2004	1
17203222	30.2005		2003	1
17203222	30.2005		2004	1
17203224	30.2005		2003	1
17203224	30.2005		2004	1
17203229	30.2005		2003	1
17203229	30.2005		2004	1
17203230	31.2005		2005	1
17203230	31.2005		2006	1
17203230	31.2005		2007	1
17203231	31.2005		2003	1
17203231	31.2005		2004	1
17203232	31.2005		2003	1
17203232	31.2005		2004	1
17203234	31.2005		2003	1
17203234	31.2005		2004	1
17203239	31.2005		2003	1
17203239	31.2005		2004	1
17203240	32.2005		2005	1
17203240	32.2005		2006	1
17203240	32.2005		2007	1
17203242	32.2005		2003	1
17203242	32.2005		2004	1
17203245	32.2005		2003	1
17203245	32.2005		2004	1
17203249	32.2005		2003	1
17203249	32.2005		2004	1
17203250	33.2005		2005	1
17203250	33.2005		2006	1
17203250	33.2005		2007	1
17203252	33.2005		2003	1
17203252	33.2005		2004	1
17203255	33.2005		2003	1
17203255	33.2005		2004	1
17203259	33.2005		2003	1
17203259	33.2005		2004	1
17203290	34.2005		2005	1
17203290	34.2005		2006	1
17203290	34.2005		2007	1
17203292	34.2005		2003	1
17203292	34.2005		2004	1
17203295	34.2005		2003	1
17203295	34.2005		2004	1
17203299	34.2005		2003	1
17203299	34.2005		2004	1
17203330	35.2005		2005	1
17203330	35.2005		2006	1
17203330	35.2005		2007	1
17203332	35.2005		2003	1
17203332	35.2005		2004	1
17203334	35.2005		2003	1
17203334	35.2005		2004	1
17203339	35.2005		2003	1
17203339	35.2005		2004	1
17203350	792.2008		2003	1
17203350	792.2008		2004	1
17203350	792.2008		2005	1
17203350	792.2008		2006	1
17203350	792.2008		2007	1
17204010	793.2008		2003	1
17204010	793.2008		2004	1
17204010	793.2008		2005	1
17204010	793.2008		2006	1
17204010	793.2008		2007	1
17204033	794.2008		2003	1
17204033	794.2008		2004	1
17204033	794.2008		2005	1
17204033	794.2008		2006	1
17204033	794.2008		2007	1
17204035	795.2008		2003	1
17204035	795.2008		2004	1
17204035	795.2008		2005	1
17204035	795.2008		2006	1
17204035	795.2008		2007	1
17204050	796.2008		2003	1
17204050	796.2008		2004	1
17204050	796.2008		2005	1
17204050	796.2008		2006	1
17204050	796.2008		2007	1
17204070	797.2008		2003	1
17204070	797.2008		2004	1
17204070	797.2008		2005	1
17204070	797.2008		2006	1
17204070	797.2008		2007	1
17204090	798.2008		2003	1
17204090	798.2008		2004	1
17204090	798.2008		2005	1
17204090	798.2008		2006	1
17204090	798.2008		2007	1
17211100	1202.2008		2008	1
17211100	1202.2008		2009	1
17211100	1202.2008		2010	1
17211230	1203.2008		2008	1
17211230	1203.2008		2009	1
17211230	1203.2008		2010	1
17211250	1204.2008		2008	1
17211250	1204.2008		2009	1
17211250	1204.2008		2010	1
17211300	1205.2008		2008	1
17211300	1205.2008		2009	1
17211300	1205.2008		2010	1
17211400	1206.2008		2008	1
17211400	1206.2008		2009	1
17211400	1206.2008		2010	1
17211530	1207.2008		2008	1
17211530	1207.2008		2009	1
17211530	1207.2008		2010	1
17211550	1208.2008		2008	1
17211550	1208.2008		2009	1
17211550	1208.2008		2010	1
17221120	1209.2008		2008	1
17221120	1209.2008		2009	1
17221120	1209.2008		2010	1
17221140	1210.2008		2008	1
17221140	1210.2008		2009	1
17221140	1210.2008		2010	1
17221160	1211.2008		2008	1
17221160	1211.2008		2009	1
17221160	1211.2008		2010	1
17221180	1212.2008		2008	1
17221180	1212.2008		2009	1
17221180	1212.2008		2010	1
17221210	92.2005		2008	1
17221210	92.2005		2009	1
17221210	92.2005		2010	1
17221220	1213.2008		2008	1
17221220	1213.2008		2009	1
17221220	1213.2008		2010	1
17221230	1214.2008		2008	1
17221230	1214.2008		2009	1
17221230	1214.2008		2010	1
17221240	9.2008		2008	1
17221240	9.2008		2009	1
17221240	9.2008		2010	1
17221250	1215.2008		2008	1
17221250	1215.2008		2009	1
17221250	1215.2008		2010	1
17221290	1216.2008		2008	1
17221290	1216.2008		2009	1
17221290	1216.2008		2010	1
17221300	1217.2008		2008	1
17221300	1217.2008		2009	1
17221300	1217.2008		2010	1
17231100	13.2007		2008	1
17231100	13.2007		2009	1
17231100	13.2007		2010	1
17231230	1218.2008		2008	1
17231230	1218.2008		2009	1
17231230	1218.2008		2010	1
17231250	1219.2008		2008	1
17231250	1219.2008		2009	1
17231250	1219.2008		2010	1
17231270	1220.2008		2008	1
17231270	1220.2008		2009	1
17231270	1220.2008		2010	1
17231313	1234.2008		2008	1
17231313	1234.2008		2009	1
17231313	1234.2008		2010	1
17231315	1235.2008		2008	1
17231315	1235.2008		2009	1
17231315	1235.2008		2010	1
17231317	1236.2008		2008	1
17231317	1236.2008		2009	1
17231317	1236.2008		2010	1
17231319	1237.2008		2008	1
17231319	1237.2008		2009	1
17231319	1237.2008		2010	1
17231330	1238.2008		2008	1
17231330	1238.2008		2009	1
17231330	1238.2008		2010	1
17231350	1239.2008		2008	1
17231350	1239.2008		2009	1
17231350	1239.2008		2010	1
17231370	4.201		2010	1
17231375	4.201		2008	1
17231375	4.201		2009	1
17231379	4.201		2008	1
17231379	4.201		2009	1
17231380	1242.2008		2008	1
17231380	1242.2008		2009	1
17231380	1242.2008		2010	1
17231390	1243.2008		2008	1
17231390	1243.2008		2009	1
17231390	1243.2008		2010	1
17231400	1.2006		2008	1
17231400	1.2006		2009	1
17231400	1.2006		2010	1
17241100	14.2007		2008	1
17241100	14.2007		2009	1
17241100	14.2007		2010	1
17241200	1222.2008		2008	1
17241200	1222.2008		2009	1
17241200	1222.2008		2010	1
17291120	1223.2008		2008	1
17291120	1223.2008		2009	1
17291120	1223.2008		2010	1
17291140	1224.2008		2008	1
17291140	1224.2008		2009	1
17291140	1224.2008		2010	1
17291160	1225.2008		2008	1
17291160	1225.2008		2009	1
17291160	1225.2008		2010	1
17291180	1226.2008		2008	1
17291180	1226.2008		2009	1
17291180	1226.2008		2010	1
17291200	1227.2008		2008	1
17291200	1227.2008		2009	1
17291200	1227.2008		2010	1
17291910	73.2008		2008	1
17291910	73.2008		2009	1
17291910	73.2008		2010	1
17291920	1228.2008		2008	1
17291920	1228.2008		2009	1
17291920	1228.2008		2010	1
17291930	1229.2008		2008	1
17291930	1229.2008		2009	1
17291930	1229.2008		2010	1
17291951	1230.2008		2008	1
17291951	1230.2008		2009	1
17291951	1230.2008		2010	1
17291955	1231.2008		2008	1
17291955	1231.2008		2009	1
17291955	1231.2008		2010	1
17291957	1232.2008		2008	1
17291957	1232.2008		2009	1
17291957	1232.2008		2010	1
17291985	1.2006		2008	1
17291985	1.2006		2009	1
17291985	1.2006		2010	1
17301010	799.2008		2003	1
17301010	799.2008		2004	1
17301010	799.2008		2005	1
17301010	799.2008		2006	1
17301010	799.2008		2007	1
17301021	800.2008		2003	1
17301021	800.2008		2004	1
17301021	800.2008		2005	1
17301021	800.2008		2006	1
17301021	800.2008		2007	1
17301022	801.2008		2003	1
17301022	801.2008		2004	1
17301022	801.2008		2005	1
17301022	801.2008		2006	1
17301022	801.2008		2007	1
17301023	802.2008		2003	1
17301023	802.2008		2004	1
17301023	802.2008		2005	1
17301023	802.2008		2006	1
17301023	802.2008		2007	1
17301024	803.2008		2003	1
17301024	803.2008		2004	1
17301024	803.2008		2005	1
17301024	803.2008		2006	1
17301024	803.2008		2007	1
17301025	804.2008		2003	1
17301025	804.2008		2004	1
17301025	804.2008		2005	1
17301025	804.2008		2006	1
17301025	804.2008		2007	1
17301026	805.2008		2003	1
17301026	805.2008		2004	1
17301026	805.2008		2005	1
17301026	805.2008		2006	1
17301026	805.2008		2007	1
17301027	806.2008		2003	1
17301027	806.2008		2004	1
17301027	806.2008		2005	1
17301027	806.2008		2006	1
17301027	806.2008		2007	1
17301028	807.2008		2003	1
17301028	807.2008		2004	1
17301028	807.2008		2005	1
17301028	807.2008		2006	1
17301028	807.2008		2007	1
17302110	808.2008		2003	1
17302110	808.2008		2004	1
17302110	808.2008		2005	1
17302110	808.2008		2006	1
17302110	808.2008		2007	1
17302120	809.2008		2003	1
17302120	809.2008		2004	1
17302120	809.2008		2005	1
17302120	809.2008		2006	1
17302120	809.2008		2007	1
17302130	810.2008		2003	1
17302130	810.2008		2004	1
17302130	810.2008		2005	1
17302130	810.2008		2006	1
17302130	810.2008		2007	1
17302140	811.2008		2003	1
17302140	811.2008		2004	1
17302140	811.2008		2005	1
17302140	811.2008		2006	1
17302140	811.2008		2007	1
17302150	812.2008		2003	1
17302150	812.2008		2004	1
17302150	812.2008		2005	1
17302150	812.2008		2006	1
17302150	812.2008		2007	1
17302160	813.2008		2003	1
17302160	813.2008		2004	1
17302160	813.2008		2005	1
17302160	813.2008		2006	1
17302160	813.2008		2007	1
17302170	814.2008		2003	1
17302170	814.2008		2004	1
17302170	814.2008		2005	1
17302170	814.2008		2006	1
17302170	814.2008		2007	1
17302180	815.2008		2003	1
17302180	815.2008		2004	1
17302180	815.2008		2005	1
17302180	815.2008		2006	1
17302180	815.2008		2007	1
17302190	816.2008		2003	1
17302190	816.2008		2004	1
17302190	816.2008		2005	1
17302190	816.2008		2006	1
17302190	816.2008		2007	1
17302210	817.2008		2003	1
17302210	817.2008		2004	1
17302210	817.2008		2005	1
17302210	817.2008		2006	1
17302210	817.2008		2007	1
17302220	818.2008		2003	1
17302220	818.2008		2004	1
17302220	818.2008		2005	1
17302220	818.2008		2006	1
17302220	818.2008		2007	1
17302230	819.2008		2003	1
17302230	819.2008		2004	1
17302230	819.2008		2005	1
17302230	819.2008		2006	1
17302230	819.2008		2007	1
17302240	820.2008		2003	1
17302240	820.2008		2004	1
17302240	820.2008		2005	1
17302240	820.2008		2006	1
17302240	820.2008		2007	1
17302250	821.2008		2003	1
17302250	821.2008		2004	1
17302250	821.2008		2005	1
17302250	821.2008		2006	1
17302250	821.2008		2007	1
17302260	822.2008		2003	1
17302260	822.2008		2004	1
17302260	822.2008		2005	1
17302260	822.2008		2006	1
17302260	822.2008		2007	1
17302270	823.2008		2003	1
17302270	823.2008		2004	1
17302270	823.2008		2005	1
17302270	823.2008		2006	1
17302270	823.2008		2007	1
17302280	824.2008		2003	1
17302280	824.2008		2004	1
17302280	824.2008		2005	1
17302280	824.2008		2006	1
17302280	824.2008		2007	1
17302290	825.2008		2003	1
17302290	825.2008		2004	1
17302290	825.2008		2005	1
17302290	825.2008		2006	1
17302290	825.2008		2007	1
17303010	826.2008		2003	1
17303010	826.2008		2004	1
17303010	826.2008		2005	1
17303010	826.2008		2006	1
17303010	826.2008		2007	1
17303020	827.2008		2003	1
17303020	827.2008		2004	1
17303020	827.2008		2005	1
17303020	827.2008		2006	1
17303020	827.2008		2007	1
17303030	828.2008		2003	1
17303030	828.2008		2004	1
17303030	828.2008		2005	1
17303030	828.2008		2006	1
17303030	828.2008		2007	1
17303040	829.2008		2003	1
17303040	829.2008		2004	1
17303040	829.2008		2005	1
17303040	829.2008		2006	1
17303040	829.2008		2007	1
17303050	830.2008		2003	1
17303050	830.2008		2004	1
17303050	830.2008		2005	1
17303050	830.2008		2006	1
17303050	830.2008		2007	1
17303060	831.2008		2003	1
17303060	831.2008		2004	1
17303060	831.2008		2005	1
17303060	831.2008		2006	1
17303060	831.2008		2007	1
17303070	832.2008		2003	1
17303070	832.2008		2004	1
17303070	832.2008		2005	1
17303070	832.2008		2006	1
17303070	832.2008		2007	1
17303080	833.2008		2003	1
17303080	833.2008		2004	1
17303080	833.2008		2005	1
17303080	833.2008		2006	1
17303080	833.2008		2007	1
17303090	834.2008		2003	1
17303090	834.2008		2004	1
17303090	834.2008		2005	1
17303090	834.2008		2006	1
17303090	834.2008		2007	1
17304010	835.2008		2003	1
17304010	835.2008		2004	1
17304010	835.2008		2005	1
17304010	835.2008		2006	1
17304010	835.2008		2007	1
17304020	836.2008		2003	1
17304020	836.2008		2004	1
17304020	836.2008		2005	1
17304020	836.2008		2006	1
17304020	836.2008		2007	1
17304030	837.2008		2003	1
17304030	837.2008		2004	1
17304030	837.2008		2005	1
17304030	837.2008		2006	1
17304030	837.2008		2007	1
17304040	838.2008		2003	1
17304040	838.2008		2004	1
17304040	838.2008		2005	1
17304040	838.2008		2006	1
17304040	838.2008		2007	1
17304050	839.2008		2003	1
17304050	839.2008		2004	1
17304050	839.2008		2005	1
