pc8	pc8plus	exit	year	synthetic
20101039	20101039		1998	0
20101039	20101039		1999	0
20101039	20101039		2000	0
20101039	20101039		2001	0
20101039	20101039		2002	0
20101039	20101039		2003	0
20101050	1.1996	1	1995	1
20101050	1.1996	1	1996	1
20101050	1.1996	1	1997	1
20101050	1.1996	1	1998	1
20101050	1.1996	1	1999	1
20101050	1.1996	1	2000	1
20101050	1.1996	1	2001	1
20101050	1.1996	1	2002	1
20101050	1.1996	1	2003	1
20101053	20101053		1996	0
20101053	20101053		1997	0
20101053	20101053		1998	0
20101053	20101053		1999	0
20101055	20101055		1996	0
20101055	20101055		1997	0
20101055	20101055		1998	0
20101055	20101055		1999	0
20101057	20101057		1996	0
20101057	20101057		1997	0
20101057	20101057		1998	0
20101057	20101057		1999	0
20101059	20101059		1996	0
20101059	20101059		1997	0
20101059	20101059		1998	0
20101059	20101059		1999	0
20101071	1.1996	1	2000	1
20101071	1.1996	1	2001	1
20101071	1.1996	1	2002	1
20101071	1.1996	1	2003	1
20101073	1.1996	1	1995	1
20101073	1.1996	1	1996	1
20101073	1.1996	1	1997	1
20101073	1.1996	1	1998	1
20101073	1.1996	1	1999	1
20101077	20101077		1995	0
20101077	20101077		1996	0
20101077	20101077		1997	0
20101077	20101077		1998	0
20101077	20101077		1999	0
20101077	20101077		2000	0
20101077	20101077		2001	0
20101077	20101077		2002	0
20101077	20101077		2003	0
20102110	20102110		1995	0
20102110	20102110		1996	0
20102110	20102110		1997	0
20102110	20102110		1998	0
20102110	20102110		1999	0
20102110	20102110		2000	0
20102110	20102110		2001	0
20102110	20102110		2002	0
20102110	20102110		2003	0
20102153	20102153		1995	0
20102153	20102153		1996	0
20102153	20102153		1997	0
20102153	20102153		1998	0
20102153	20102153		1999	0
20102153	20102153		2000	0
20102153	20102153		2001	0
20102153	20102153		2002	0
20102153	20102153		2003	0
20102155	20102155		1995	0
20102155	20102155		1996	0
20102155	20102155		1997	0
20102155	20102155		1998	0
20102155	20102155		1999	0
20102155	20102155		2000	0
20102155	20102155		2001	0
20102155	20102155		2002	0
20102155	20102155		2003	0
20102200	20102200		1995	0
20102200	20102200		1996	0
20102200	20102200		1997	0
20102200	20102200		1998	0
20102200	20102200		1999	0
20102200	20102200		2000	0
20102200	20102200		2001	0
20102200	20102200		2002	0
20102200	20102200		2003	0
20102303	20102303		1995	0
20102303	20102303		1996	0
20102303	20102303		1997	0
20102303	20102303		1998	0
20102303	20102303		1999	0
20102303	20102303		2000	0
20102303	20102303		2001	0
20102303	20102303		2002	0
20102303	20102303		2003	0
20102305	20102305		1995	0
20102305	20102305		1996	0
20102305	20102305		1997	0
20102305	20102305		1998	0
20102305	20102305		1999	0
20102305	20102305		2000	0
20102305	20102305		2001	0
20102305	20102305		2002	0
20102305	20102305		2003	0
20103115	3.1999		1995	1
20103115	3.1999		1996	1
20103115	3.1999		1997	1
20103115	3.1999		1998	1
20103116	3.1999		1999	1
20103116	3.1999		2000	1
20103116	3.1999		2001	1
20103116	3.1999		2002	1
20103116	3.1999		2003	1
20103117	3.1999		1996	1
20103117	3.1999		1997	1
20103117	3.1999		1998	1
20103119	3.1999		1995	1
20103150	3.1999		1995	1
20103200	20103200		1995	0
20103200	20103200		1996	0
20103200	20103200		1997	0
20103200	20103200		1998	0
20103200	20103200		1999	0
20103200	20103200		2000	0
20103200	20103200		2001	0
20103200	20103200		2002	0
20103200	20103200		2003	0
20104005	20104005		1995	0
20104005	20104005		1996	0
20104005	20104005		1997	0
20104005	20104005		1998	0
20104005	20104005		1999	0
20104005	20104005		2000	0
20104005	20104005		2001	0
20104005	20104005		2002	0
20104005	20104005		2003	0
20104009	20104009		1995	0
20104009	20104009		1996	0
20104009	20104009		1997	0
20104009	20104009		1998	0
20104009	20104009		1999	0
20104009	20104009		2000	0
20104009	20104009		2001	0
20104009	20104009		2002	0
20104009	20104009		2003	0
20109000	1.1996	1	1996	1
20109000	1.1996	1	1997	1
20109000	1.1996	1	1998	1
20109000	1.1996	1	1999	1
20109000	1.1996	1	2000	1
20109000	1.1996	1	2001	1
20109000	1.1996	1	2002	1
20109000	1.1996	1	2003	1
20201103	20201103		1995	0
20201103	20201103		1996	0
20201103	20201103		1997	0
20201103	20201103		1998	0
20201103	20201103		1999	0
20201103	20201103		2000	0
20201103	20201103		2001	0
20201103	20201103		2002	0
20201103	20201103		2003	0
20201105	20201105		1995	0
20201105	20201105		1996	0
20201105	20201105		1997	0
20201105	20201105		1998	0
20201105	20201105		1999	0
20201105	20201105		2000	0
20201105	20201105		2001	0
20201105	20201105		2002	0
20201105	20201105		2003	0
20201109	20201109		1995	0
20201109	20201109		1996	0
20201109	20201109		1997	0
20201109	20201109		1998	0
20201109	20201109		1999	0
20201109	20201109		2000	0
20201109	20201109		2001	0
20201109	20201109		2002	0
20201109	20201109		2003	0
20201233	20201233		1995	0
20201233	20201233		1996	0
20201233	20201233		1997	0
20201233	20201233		1998	0
20201233	20201233		1999	0
20201233	20201233		2000	0
20201233	20201233		2001	0
20201233	20201233		2002	0
20201233	20201233		2003	0
20201235	20201235		1995	0
20201235	20201235		1996	0
20201235	20201235		1997	0
20201235	20201235		1998	0
20201235	20201235		1999	0
20201235	20201235		2000	0
20201235	20201235		2001	0
20201235	20201235		2002	0
20201235	20201235		2003	0
20201239	20201239		1995	0
20201239	20201239		1996	0
20201239	20201239		1997	0
20201239	20201239		1998	0
20201239	20201239		1999	0
20201239	20201239		2000	0
20201239	20201239		2001	0
20201239	20201239		2002	0
20201239	20201239		2003	0
20201253	20201253		1995	0
20201253	20201253		1996	0
20201253	20201253		1997	0
20201253	20201253		1998	0
20201253	20201253		1999	0
20201253	20201253		2000	0
20201253	20201253		2001	0
20201253	20201253		2002	0
20201253	20201253		2003	0
20201255	20201255		1995	0
20201255	20201255		1996	0
20201255	20201255		1997	0
20201255	20201255		1998	0
20201255	20201255		1999	0
20201255	20201255		2000	0
20201255	20201255		2001	0
20201255	20201255		2002	0
20201255	20201255		2003	0
20201259	20201259		1995	0
20201259	20201259		1996	0
20201259	20201259		1997	0
20201259	20201259		1998	0
20201259	20201259		1999	0
20201259	20201259		2000	0
20201259	20201259		2001	0
20201259	20201259		2002	0
20201259	20201259		2003	0
20201333	20201333		1995	0
20201333	20201333		1996	0
20201333	20201333		1997	0
20201333	20201333		1998	0
20201333	20201333		1999	0
20201333	20201333		2000	0
20201333	20201333		2001	0
20201333	20201333		2002	0
20201333	20201333		2003	0
20201335	20201335		1995	0
20201335	20201335		1996	0
20201335	20201335		1997	0
20201335	20201335		1998	0
20201335	20201335		1999	0
20201335	20201335		2000	0
20201335	20201335		2001	0
20201335	20201335		2002	0
20201335	20201335		2003	0
20201337	20201337		1995	0
20201337	20201337		1996	0
20201337	20201337		1997	0
20201337	20201337		1998	0
20201337	20201337		1999	0
20201337	20201337		2000	0
20201337	20201337		2001	0
20201337	20201337		2002	0
20201337	20201337		2003	0
20201339	20201339		1995	0
20201339	20201339		1996	0
20201339	20201339		1997	0
20201339	20201339		1998	0
20201339	20201339		1999	0
20201339	20201339		2000	0
20201339	20201339		2001	0
20201339	20201339		2002	0
20201339	20201339		2003	0
20201350	20201350		1995	0
20201350	20201350		1996	0
20201350	20201350		1997	0
20201350	20201350		1998	0
20201350	20201350		1999	0
20201350	20201350		2000	0
20201350	20201350		2001	0
20201350	20201350		2002	0
20201350	20201350		2003	0
20201413	20201413		1995	0
20201413	20201413		1996	0
20201413	20201413		1997	0
20201413	20201413		1998	0
20201413	20201413		1999	0
20201413	20201413		2000	0
20201413	20201413		2001	0
20201413	20201413		2002	0
20201413	20201413		2003	0
20201415	20201415		1995	0
20201415	20201415		1996	0
20201415	20201415		1997	0
20201415	20201415		1998	0
20201415	20201415		1999	0
20201415	20201415		2000	0
20201415	20201415		2001	0
20201415	20201415		2002	0
20201415	20201415		2003	0
20201433	20201433		1995	0
20201433	20201433		1996	0
20201433	20201433		1997	0
20201433	20201433		1998	0
20201433	20201433		1999	0
20201433	20201433		2000	0
20201433	20201433		2001	0
20201433	20201433		2002	0
20201433	20201433		2003	0
20201435	20201435		1995	0
20201435	20201435		1996	0
20201435	20201435		1997	0
20201435	20201435		1998	0
20201435	20201435		1999	0
20201435	20201435		2000	0
20201435	20201435		2001	0
20201435	20201435		2002	0
20201435	20201435		2003	0
20201453	20201453		1995	0
20201453	20201453		1996	0
20201453	20201453		1997	0
20201453	20201453		1998	0
20201453	20201453		1999	0
20201453	20201453		2000	0
20201453	20201453		2001	0
20201453	20201453		2002	0
20201453	20201453		2003	0
20201455	20201455		1995	0
20201455	20201455		1996	0
20201455	20201455		1997	0
20201455	20201455		1998	0
20201455	20201455		1999	0
20201455	20201455		2000	0
20201455	20201455		2001	0
20201455	20201455		2002	0
20201455	20201455		2003	0
20201473	20201473		1995	0
20201473	20201473		1996	0
20201473	20201473		1997	0
20201473	20201473		1998	0
20201473	20201473		1999	0
20201473	20201473		2000	0
20201473	20201473		2001	0
20201473	20201473		2002	0
20201473	20201473		2003	0
20201475	20201475		1995	0
20201475	20201475		1996	0
20201475	20201475		1997	0
20201475	20201475		1998	0
20201475	20201475		1999	0
20201475	20201475		2000	0
20201475	20201475		2001	0
20201475	20201475		2002	0
20201475	20201475		2003	0
20202113	20202113		1995	0
20202113	20202113		1996	0
20202113	20202113		1997	0
20202113	20202113		1998	0
20202113	20202113		1999	0
20202113	20202113		2000	0
20202113	20202113		2001	0
20202113	20202113		2002	0
20202113	20202113		2003	0
20202117	8.1996		1995	1
20202118	8.1996		1996	1
20202118	8.1996		1997	1
20202118	8.1996		1998	1
20202118	8.1996		1999	1
20202118	8.1996		2000	1
20202118	8.1996		2001	1
20202118	8.1996		2002	1
20202118	8.1996		2003	1
20202119	8.1996		1995	1
20202200	20202200		1995	0
20202200	20202200		1996	0
20202200	20202200		1997	0
20202200	20202200		1998	0
20202200	20202200		1999	0
20202200	20202200		2000	0
20202200	20202200		2001	0
20202200	20202200		2002	0
20202200	20202200		2003	0
20301110	20301110		1995	0
20301110	20301110		1996	0
20301110	20301110		1997	0
20301110	20301110		1998	0
20301110	20301110		1999	0
20301110	20301110		2000	0
20301110	20301110		2001	0
20301110	20301110		2002	0
20301110	20301110		2003	0
20301150	20301150		1995	0
20301150	20301150		1996	0
20301150	20301150		1997	0
20301150	20301150		1998	0
20301150	20301150		1999	0
20301150	20301150		2000	0
20301150	20301150		2001	0
20301150	20301150		2002	0
20301150	20301150		2003	0
20301215	20301215		1995	0
20301215	20301215		1996	0
20301215	20301215		1997	0
20301215	20301215		1998	0
20301215	20301215		1999	0
20301215	20301215		2000	0
20301215	20301215		2001	0
20301215	20301215		2002	0
20301215	20301215		2003	0
20301219	20301219		1995	0
20301219	20301219		1996	0
20301219	20301219		1997	0
20301219	20301219		1998	0
20301219	20301219		1999	0
20301219	20301219		2000	0
20301219	20301219		2001	0
20301219	20301219		2002	0
20301219	20301219		2003	0
20301230	20301230		1995	0
20301230	20301230		1996	0
20301230	20301230		1997	0
20301230	20301230		1998	0
20301230	20301230		1999	0
20301230	20301230		2000	0
20301230	20301230		2001	0
20301230	20301230		2002	0
20301230	20301230		2003	0
20301250	20301250		1995	0
20301250	20301250		1996	0
20301250	20301250		1997	0
20301250	20301250		1998	0
20301250	20301250		1999	0
20301250	20301250		2000	0
20301250	20301250		2001	0
20301250	20301250		2002	0
20301250	20301250		2003	0
20301300	20301300		1995	0
20301300	20301300		1996	0
20301300	20301300		1997	0
20301300	20301300		1998	0
20301300	20301300		1999	0
20301300	20301300		2000	0
20301300	20301300		2001	0
20301300	20301300		2002	0
20301300	20301300		2003	0
20302000	20302000		1995	0
20302000	20302000		1996	0
20302000	20302000		1997	0
20302000	20302000		1998	0
20302000	20302000		1999	0
20302000	20302000		2000	0
20302000	20302000		2001	0
20302000	20302000		2002	0
20302000	20302000		2003	0
20401133	20401133		1995	0
20401133	20401133		1996	0
20401133	20401133		1997	0
20401133	20401133		1998	0
20401133	20401133		1999	0
20401133	20401133		2000	0
20401133	20401133		2001	0
20401133	20401133		2002	0
20401133	20401133		2003	0
20401135	20401135		1995	0
20401135	20401135		1996	0
20401135	20401135		1997	0
20401135	20401135		1998	0
20401135	20401135		1999	0
20401135	20401135		2000	0
20401135	20401135		2001	0
20401135	20401135		2002	0
20401135	20401135		2003	0
20401213	20401213		1995	0
20401213	20401213		1996	0
20401213	20401213		1997	0
20401213	20401213		1998	0
20401213	20401213		1999	0
20401213	20401213		2000	0
20401213	20401213		2001	0
20401213	20401213		2002	0
20401213	20401213		2003	0
20401215	20401215		1995	0
20401215	20401215		1996	0
20401215	20401215		1997	0
20401215	20401215		1998	0
20401215	20401215		1999	0
20401215	20401215		2000	0
20401215	20401215		2001	0
20401215	20401215		2002	0
20401215	20401215		2003	0
20401250	20401250		1995	0
20401250	20401250		1996	0
20401250	20401250		1997	0
20401250	20401250		1998	0
20401250	20401250		1999	0
20401250	20401250		2000	0
20401250	20401250		2001	0
20401250	20401250		2002	0
20401250	20401250		2003	0
20511100	20511100		1995	0
20511100	20511100		1996	0
20511100	20511100		1997	0
20511100	20511100		1998	0
20511100	20511100		1999	0
20511100	20511100		2000	0
20511100	20511100		2001	0
20511100	20511100		2002	0
20511100	20511100		2003	0
20511200	20511200		1995	0
20511200	20511200		1996	0
20511200	20511200		1997	0
20511200	20511200		1998	0
20511200	20511200		1999	0
20511200	20511200		2000	0
20511200	20511200		2001	0
20511200	20511200		2002	0
20511200	20511200		2003	0
20511300	20511300		1995	0
20511300	20511300		1996	0
20511300	20511300		1997	0
20511300	20511300		1998	0
20511300	20511300		1999	0
20511300	20511300		2000	0
20511300	20511300		2001	0
20511300	20511300		2002	0
20511300	20511300		2003	0
20511410	20511410		1995	0
20511410	20511410		1996	0
20511410	20511410		1997	0
20511410	20511410		1998	0
20511410	20511410		1999	0
20511410	20511410		2000	0
20511410	20511410		2001	0
20511410	20511410		2002	0
20511410	20511410		2003	0
20511450	20511450		1995	0
20511450	20511450		1996	0
20511450	20511450		1997	0
20511450	20511450		1998	0
20511450	20511450		1999	0
20511450	20511450		2000	0
20511450	20511450		2001	0
20511450	20511450		2002	0
20511450	20511450		2003	0
20521130	20521130		1995	0
20521130	20521130		1996	0
20521130	20521130		1997	0
20521130	20521130		1998	0
20521130	20521130		1999	0
20521130	20521130		2000	0
20521130	20521130		2001	0
20521130	20521130		2002	0
20521130	20521130		2003	0
20521150	20521150		1995	0
20521150	20521150		1996	0
20521150	20521150		1997	0
20521150	20521150		1998	0
20521150	20521150		1999	0
20521150	20521150		2000	0
20521150	20521150		2001	0
20521150	20521150		2002	0
20521150	20521150		2003	0
20521250	20521250		1995	0
20521250	20521250		1996	0
20521250	20521250		1997	0
20521250	20521250		1998	0
20521250	20521250		1999	0
20521250	20521250		2000	0
20521250	20521250		2001	0
20521250	20521250		2002	0
20521250	20521250		2003	0
20521290	20521290		1995	0
20521290	20521290		1996	0
20521290	20521290		1997	0
20521290	20521290		1998	0
20521290	20521290		1999	0
20521290	20521290		2000	0
20521290	20521290		2001	0
20521290	20521290		2002	0
20521290	20521290		2003	0
20521330	20521330		1995	0
20521330	20521330		1996	0
20521330	20521330		1997	0
20521330	20521330		1998	0
20521330	20521330		1999	0
20521330	20521330		2000	0
20521330	20521330		2001	0
20521330	20521330		2002	0
20521330	20521330		2003	0
20521350	20521350		1995	0
20521350	20521350		1996	0
20521350	20521350		1997	0
20521350	20521350		1998	0
20521350	20521350		1999	0
20521350	20521350		2000	0
20521350	20521350		2001	0
20521350	20521350		2002	0
20521350	20521350		2003	0
20521370	20521370		1995	0
20521370	20521370		1996	0
20521370	20521370		1997	0
20521370	20521370		1998	0
20521370	20521370		1999	0
20521370	20521370		2000	0
20521370	20521370		2001	0
20521370	20521370		2002	0
20521370	20521370		2003	0
20521400	20521400		1995	0
20521400	20521400		1996	0
20521400	20521400		1997	0
20521400	20521400		1998	0
20521400	20521400		1999	0
20521400	20521400		2000	0
20521400	20521400		2001	0
20521400	20521400		2002	0
20521400	20521400		2003	0
20521510	20521510		1995	0
20521510	20521510		1996	0
20521510	20521510		1997	0
20521510	20521510		1998	0
20521510	20521510		1999	0
20521510	20521510		2000	0
20521510	20521510		2001	0
20521510	20521510		2002	0
20521510	20521510		2003	0
20521530	20521530		1995	0
20521530	20521530		1996	0
20521530	20521530		1997	0
20521530	20521530		1998	0
20521530	20521530		1999	0
20521530	20521530		2000	0
20521530	20521530		2001	0
20521530	20521530		2002	0
20521530	20521530		2003	0
20521555	20521555		1995	0
20521555	20521555		1996	0
20521555	20521555		1997	0
20521555	20521555		1998	0
20521555	20521555		1999	0
20521555	20521555		2000	0
20521555	20521555		2001	0
20521555	20521555		2002	0
20521555	20521555		2003	0
20521559	20521559		1995	0
20521559	20521559		1996	0
20521559	20521559		1997	0
20521559	20521559		1998	0
20521559	20521559		1999	0
20521559	20521559		2000	0
20521559	20521559		2001	0
20521559	20521559		2002	0
20521559	20521559		2003	0
20521570	20521570		1995	0
20521570	20521570		1996	0
20521570	20521570		1997	0
20521570	20521570		1998	0
20521570	20521570		1999	0
20521570	20521570		2000	0
20521570	20521570		2001	0
20521570	20521570		2002	0
20521570	20521570		2003	0
20521590	20521590		1995	0
20521590	20521590		1996	0
20521590	20521590		1997	0
20521590	20521590		1998	0
20521590	20521590		1999	0
20521590	20521590		2000	0
20521590	20521590		2001	0
20521590	20521590		2002	0
20521590	20521590		2003	0
21111100	21111100		1995	0
21111100	21111100		1996	0
21111100	21111100		1997	0
21111100	21111100		1998	0
21111100	21111100		1999	0
21111100	21111100		2000	0
21111100	21111100		2001	0
21111100	21111100		2002	0
21111100	21111100		2003	0
21111213	21111213		1995	0
21111213	21111213		1996	0
21111213	21111213		1997	0
21111213	21111213		1998	0
21111213	21111213		1999	0
21111213	21111213		2000	0
21111213	21111213		2001	0
21111213	21111213		2002	0
21111213	21111213		2003	0
21111215	21111215		1995	0
21111215	21111215		1996	0
21111215	21111215		1997	0
21111215	21111215		1998	0
21111215	21111215		1999	0
21111215	21111215		2000	0
21111215	21111215		2001	0
21111215	21111215		2002	0
21111215	21111215		2003	0
21111253	21111253		1995	0
21111253	21111253		1996	0
21111253	21111253		1997	0
21111253	21111253		1998	0
21111253	21111253		1999	0
21111253	21111253		2000	0
21111253	21111253		2001	0
21111253	21111253		2002	0
21111253	21111253		2003	0
21111255	21111255		1995	0
21111255	21111255		1996	0
21111255	21111255		1997	0
21111255	21111255		1998	0
21111255	21111255		1999	0
21111255	21111255		2000	0
21111255	21111255		2001	0
21111255	21111255		2002	0
21111255	21111255		2003	0
21111313	21111313		1995	0
21111313	21111313		1996	0
21111313	21111313		1997	0
21111313	21111313		1998	0
21111313	21111313		1999	0
21111313	21111313		2000	0
21111313	21111313		2001	0
21111313	21111313		2002	0
21111313	21111313		2003	0
21111315	21111315		1995	0
21111315	21111315		1996	0
21111315	21111315		1997	0
21111315	21111315		1998	0
21111315	21111315		1999	0
21111315	21111315		2000	0
21111315	21111315		2001	0
21111315	21111315		2002	0
21111315	21111315		2003	0
21111353	21111353		1995	0
21111353	21111353		1996	0
21111353	21111353		1997	0
21111353	21111353		1998	0
21111353	21111353		1999	0
21111353	21111353		2000	0
21111353	21111353		2001	0
21111353	21111353		2002	0
21111353	21111353		2003	0
21111355	21111355		1995	0
21111355	21111355		1996	0
21111355	21111355		1997	0
21111355	21111355		1998	0
21111355	21111355		1999	0
21111355	21111355		2000	0
21111355	21111355		2001	0
21111355	21111355		2002	0
21111355	21111355		2003	0
21111415	21111415		1995	0
21111415	21111415		1996	0
21111415	21111415		1997	0
21111415	21111415		1998	0
21111415	21111415		1999	0
21111415	21111415		2000	0
21111415	21111415		2001	0
21111415	21111415		2002	0
21111415	21111415		2003	0
21111419	21111419		1995	0
21111419	21111419		1996	0
21111419	21111419		1997	0
21111419	21111419		1998	0
21111419	21111419		1999	0
21111419	21111419		2000	0
21111419	21111419		2001	0
21111419	21111419		2002	0
21111419	21111419		2003	0
21111430	21111430		1995	0
21111430	21111430		1996	0
21111430	21111430		1997	0
21111430	21111430		1998	0
21111430	21111430		1999	0
21111430	21111430		2000	0
21111430	21111430		2001	0
21111430	21111430		2002	0
21111430	21111430		2003	0
21111450	21111450		1995	0
21111450	21111450		1996	0
21111450	21111450		1997	0
21111450	21111450		1998	0
21111450	21111450		1999	0
21111450	21111450		2000	0
21111450	21111450		2001	0
21111450	21111450		2002	0
21111450	21111450		2003	0
21121100	21121100		1995	0
21121100	21121100		1996	0
21121100	21121100		1997	0
21121100	21121100		1998	0
21121100	21121100		1999	0
21121100	21121100		2000	0
21121100	21121100		2001	0
21121100	21121100		2002	0
21121100	21121100		2003	0
21121200	21121200		1995	0
21121200	21121200		1996	0
21121200	21121200		1997	0
21121200	21121200		1998	0
21121200	21121200		1999	0
21121200	21121200		2000	0
21121200	21121200		2001	0
21121200	21121200		2002	0
21121200	21121200		2003	0
21121310	21121310		1995	0
21121310	21121310		1996	0
21121310	21121310		1997	0
21121310	21121310		1998	0
21121310	21121310		1999	0
21121310	21121310		2000	0
21121310	21121310		2001	0
21121310	21121310		2002	0
21121310	21121310		2003	0
21121330	21121330		1995	0
21121330	21121330		1996	0
21121330	21121330		1997	0
21121330	21121330		1998	0
21121330	21121330		1999	0
21121330	21121330		2000	0
21121330	21121330		2001	0
21121330	21121330		2002	0
21121330	21121330		2003	0
21121355	21121355		1995	0
21121355	21121355		1996	0
21121355	21121355		1997	0
21121355	21121355		1998	0
21121355	21121355		1999	0
21121355	21121355		2000	0
21121355	21121355		2001	0
21121355	21121355		2002	0
21121355	21121355		2003	0
21121359	21121359		1995	0
21121359	21121359		1996	0
21121359	21121359		1997	0
21121359	21121359		1998	0
21121359	21121359		1999	0
21121359	21121359		2000	0
21121359	21121359		2001	0
21121359	21121359		2002	0
21121359	21121359		2003	0
21121410	21121410		1995	0
21121410	21121410		1996	0
21121410	21121410		1997	0
21121410	21121410		1998	0
21121410	21121410		1999	0
21121410	21121410		2000	0
21121410	21121410		2001	0
21121410	21121410		2002	0
21121410	21121410		2003	0
21121435	21121435		1995	0
21121435	21121435		1996	0
21121435	21121435		1997	0
21121435	21121435		1998	0
21121435	21121435		1999	0
21121435	21121435		2000	0
21121435	21121435		2001	0
21121435	21121435		2002	0
21121435	21121435		2003	0
21121439	21121439		1995	0
21121439	21121439		1996	0
21121439	21121439		1997	0
21121439	21121439		1998	0
21121439	21121439		1999	0
21121439	21121439		2000	0
21121439	21121439		2001	0
21121439	21121439		2002	0
21121439	21121439		2003	0
21121450	21121450		1995	0
21121450	21121450		1996	0
21121450	21121450		1997	0
21121450	21121450		1998	0
21121450	21121450		1999	0
21121450	21121450		2000	0
21121450	21121450		2001	0
21121450	21121450		2002	0
21121450	21121450		2003	0
21121475	21121475		1995	0
21121475	21121475		1996	0
21121475	21121475		1997	0
21121475	21121475		1998	0
21121475	21121475		1999	0
21121475	21121475		2000	0
21121475	21121475		2001	0
21121475	21121475		2002	0
21121475	21121475		2003	0
21121479	21121479		1995	0
21121479	21121479		1996	0
21121479	21121479		1997	0
21121479	21121479		1998	0
21121479	21121479		1999	0
21121479	21121479		2000	0
21121479	21121479		2001	0
21121479	21121479		2002	0
21121479	21121479		2003	0
21122130	21122130		1995	0
21122130	21122130		1996	0
21122130	21122130		1997	0
21122130	21122130		1998	0
21122130	21122130		1999	0
21122130	21122130		2000	0
21122130	21122130		2001	0
21122130	21122130		2002	0
21122130	21122130		2003	0
21122155	21122155		1995	0
21122155	21122155		1996	0
21122155	21122155		1997	0
21122155	21122155		1998	0
21122155	21122155		1999	0
21122155	21122155		2000	0
21122155	21122155		2001	0
21122155	21122155		2002	0
21122155	21122155		2003	0
21122157	21122157		1995	0
21122157	21122157		1996	0
21122157	21122157		1997	0
21122157	21122157		1998	0
21122157	21122157		1999	0
21122157	21122157		2000	0
21122157	21122157		2001	0
21122157	21122157		2002	0
21122157	21122157		2003	0
21122190	21122190		1995	0
21122190	21122190		1996	0
21122190	21122190		1997	0
21122190	21122190		1998	0
21122190	21122190		1999	0
21122190	21122190		2000	0
21122190	21122190		2001	0
21122190	21122190		2002	0
21122190	21122190		2003	0
21122250	21122250		1995	0
21122250	21122250		1996	0
21122250	21122250		1997	0
21122250	21122250		1998	0
21122250	21122250		1999	0
21122250	21122250		2000	0
21122250	21122250		2001	0
21122250	21122250		2002	0
21122250	21122250		2003	0
21122290	21122290		1995	0
21122290	21122290		1996	0
21122290	21122290		1997	0
21122290	21122290		1998	0
21122290	21122290		1999	0
21122290	21122290		2000	0
21122290	21122290		2001	0
21122290	21122290		2002	0
21122290	21122290		2003	0
21122315	21122315		1995	0
21122315	21122315		1996	0
21122315	21122315		1997	0
21122315	21122315		1998	0
21122315	21122315		1999	0
21122315	21122315		2000	0
21122315	21122315		2001	0
21122315	21122315		2002	0
21122315	21122315		2003	0
21122319	21122319		1995	0
21122319	21122319		1996	0
21122319	21122319		1997	0
21122319	21122319		1998	0
21122319	21122319		1999	0
21122319	21122319		2000	0
21122319	21122319		2001	0
21122319	21122319		2002	0
21122319	21122319		2003	0
21122333	21122333		1995	0
21122333	21122333		1996	0
21122333	21122333		1997	0
21122333	21122333		1998	0
21122333	21122333		1999	0
21122333	21122333		2000	0
21122333	21122333		2001	0
21122333	21122333		2002	0
21122333	21122333		2003	0
21122335	21122335		1995	0
21122335	21122335		1996	0
21122335	21122335		1997	0
21122335	21122335		1998	0
21122335	21122335		1999	0
21122335	21122335		2000	0
21122335	21122335		2001	0
21122335	21122335		2002	0
21122335	21122335		2003	0
21122337	21122337		1995	0
21122337	21122337		1996	0
21122337	21122337		1997	0
21122337	21122337		1998	0
21122337	21122337		1999	0
21122337	21122337		2000	0
21122337	21122337		2001	0
21122337	21122337		2002	0
21122337	21122337		2003	0
21122350	21122350		1995	0
21122350	21122350		1996	0
21122350	21122350		1997	0
21122350	21122350		1998	0
21122350	21122350		1999	0
21122350	21122350		2000	0
21122350	21122350		2001	0
21122350	21122350		2002	0
21122350	21122350		2003	0
21122400	21122400		1995	0
21122400	21122400		1996	0
21122400	21122400		1997	0
21122400	21122400		1998	0
21122400	21122400		1999	0
21122400	21122400		2000	0
21122400	21.2002		2001	1
21122400	21.2002		2002	1
21122400	21.2002		2003	1
21122510	21.2002		1995	1
21122510	21.2002		1996	1
21122510	21.2002		1997	1
21122510	21.2002		1998	1
21122510	21.2002		1999	1
21122510	21.2002		2000	1
21122510	21.2002		2001	1
21122520	21.2002		2002	1
21122520	21.2002		2003	1
21122535	21.2002		1995	1
21122535	21.2002		1996	1
21122535	21.2002		1997	1
21122535	21.2002		1998	1
21122535	21.2002		1999	1
21122535	21.2002		2000	1
21122535	21.2002		2001	1
21122539	21.2002		1995	1
21122539	21.2002		1996	1
21122539	21.2002		1997	1
21122539	21.2002		1998	1
21122539	21.2002		1999	1
21122539	21.2002		2000	1
21122539	21.2002		2001	1
21122540	21.2002		2002	1
21122540	21.2002		2003	1
21122550	21.2002		1995	1
21122550	21.2002		1996	1
21122550	21.2002		1997	1
21122550	21.2002		1998	1
21122550	21.2002		1999	1
21122550	21.2002		2000	1
21122550	21.2002		2001	1
21122575	21.2002		1995	1
21122575	21.2002		1996	1
21122575	21.2002		1997	1
21122575	21.2002		1998	1
21122575	21.2002		1999	1
21122575	21.2002		2000	1
21122575	21.2002		2001	1
21122579	21.2002		1995	1
21122579	21.2002		1996	1
21122579	21.2002		1997	1
21122579	21.2002		1998	1
21122579	21.2002		1999	1
21122579	21.2002		2000	1
21122579	21.2002		2001	1
21123010	21123010		1995	0
21123010	21123010		1996	0
21123010	21123010		1997	0
21123010	21123010		1998	0
21123010	21123010		1999	0
21123010	21123010		2000	0
21123010	21123010		2001	0
21123010	21123010		2002	0
21123010	21123010		2003	0
