pc8	pc8plus	exit	year	synthetic
17204090	802.2008		1997	1
17204090	802.2008		1998	1
17204090	802.2008		1999	1
17204090	802.2008		2000	1
17204090	802.2008		2001	1
17204090	802.2008		2002	1
17204090	802.2008		2003	1
17204090	802.2008		2004	1
17204090	802.2008		2005	1
17204090	802.2008		2006	1
17204090	802.2008		2007	1
17211100	1204.2008		2008	1
17211100	1204.2008		2009	1
17211100	1204.2008		2010	1
17211230	1205.2008		2008	1
17211230	1205.2008		2009	1
17211230	1205.2008		2010	1
17211250	1206.2008		2008	1
17211250	1206.2008		2009	1
17211250	1206.2008		2010	1
17211300	1207.2008		2008	1
17211300	1207.2008		2009	1
17211300	1207.2008		2010	1
17211400	1208.2008		2008	1
17211400	1208.2008		2009	1
17211400	1208.2008		2010	1
17211530	1209.2008		2008	1
17211530	1209.2008		2009	1
17211530	1209.2008		2010	1
17211550	1210.2008		2008	1
17211550	1210.2008		2009	1
17211550	1210.2008		2010	1
17221120	1211.2008		2008	1
17221120	1211.2008		2009	1
17221120	1211.2008		2010	1
17221140	1212.2008		2008	1
17221140	1212.2008		2009	1
17221140	1212.2008		2010	1
17221160	1213.2008		2008	1
17221160	1213.2008		2009	1
17221160	1213.2008		2010	1
17221180	1214.2008		2008	1
17221180	1214.2008		2009	1
17221180	1214.2008		2010	1
17221210	92.2005		2008	1
17221210	92.2005		2009	1
17221210	92.2005		2010	1
17221220	1215.2008		2008	1
17221220	1215.2008		2009	1
17221220	1215.2008		2010	1
17221230	1216.2008		2008	1
17221230	1216.2008		2009	1
17221230	1216.2008		2010	1
17221240	10.2008		2008	1
17221240	10.2008		2009	1
17221240	10.2008		2010	1
17221250	1217.2008		2008	1
17221250	1217.2008		2009	1
17221250	1217.2008		2010	1
17221290	1218.2008		2008	1
17221290	1218.2008		2009	1
17221290	1218.2008		2010	1
17221300	1219.2008		2008	1
17221300	1219.2008		2009	1
17221300	1219.2008		2010	1
17231100	13.2007		2008	1
17231100	13.2007		2009	1
17231100	13.2007		2010	1
17231230	1220.2008		2008	1
17231230	1220.2008		2009	1
17231230	1220.2008		2010	1
17231250	1221.2008		2008	1
17231250	1221.2008		2009	1
17231250	1221.2008		2010	1
17231270	1222.2008		2008	1
17231270	1222.2008		2009	1
17231270	1222.2008		2010	1
17231313	1236.2008		2008	1
17231313	1236.2008		2009	1
17231313	1236.2008		2010	1
17231315	1237.2008		2008	1
17231315	1237.2008		2009	1
17231315	1237.2008		2010	1
17231317	1238.2008		2008	1
17231317	1238.2008		2009	1
17231317	1238.2008		2010	1
17231319	1239.2008		2008	1
17231319	1239.2008		2009	1
17231319	1239.2008		2010	1
17231330	1240.2008		2008	1
17231330	1240.2008		2009	1
17231330	1240.2008		2010	1
17231350	1241.2008		2008	1
17231350	1241.2008		2009	1
17231350	1241.2008		2010	1
17231370	4.201		2010	1
17231375	4.201		2008	1
17231375	4.201		2009	1
17231379	4.201		2008	1
17231379	4.201		2009	1
17231380	1244.2008		2008	1
17231380	1244.2008		2009	1
17231380	1244.2008		2010	1
17231390	1245.2008		2008	1
17231390	1245.2008		2009	1
17231390	1245.2008		2010	1
17231400	1.2006		2008	1
17231400	1.2006		2009	1
17231400	1.2006		2010	1
17241100	14.2007		2008	1
17241100	14.2007		2009	1
17241100	14.2007		2010	1
17241200	1224.2008		2008	1
17241200	1224.2008		2009	1
17241200	1224.2008		2010	1
17291120	1225.2008		2008	1
17291120	1225.2008		2009	1
17291120	1225.2008		2010	1
17291140	1226.2008		2008	1
17291140	1226.2008		2009	1
17291140	1226.2008		2010	1
17291160	1227.2008		2008	1
17291160	1227.2008		2009	1
17291160	1227.2008		2010	1
17291180	1228.2008		2008	1
17291180	1228.2008		2009	1
17291180	1228.2008		2010	1
17291200	1229.2008		2008	1
17291200	1229.2008		2009	1
17291200	1229.2008		2010	1
17291910	84.2008		2008	1
17291910	84.2008		2009	1
17291910	84.2008		2010	1
17291920	1230.2008		2008	1
17291920	1230.2008		2009	1
17291920	1230.2008		2010	1
17291930	1231.2008		2008	1
17291930	1231.2008		2009	1
17291930	1231.2008		2010	1
17291951	1232.2008		2008	1
17291951	1232.2008		2009	1
17291951	1232.2008		2010	1
17291955	1233.2008		2008	1
17291955	1233.2008		2009	1
17291955	1233.2008		2010	1
17291957	1234.2008		2008	1
17291957	1234.2008		2009	1
17291957	1234.2008		2010	1
17291985	1.2006		2008	1
17291985	1.2006		2009	1
17291985	1.2006		2010	1
17301010	803.2008		1993	1
17301010	803.2008		1994	1
17301010	803.2008		1995	1
17301010	803.2008		1996	1
17301010	803.2008		1997	1
17301010	803.2008		1998	1
17301010	803.2008		1999	1
17301010	803.2008		2000	1
17301010	803.2008		2001	1
17301010	803.2008		2002	1
17301010	803.2008		2003	1
17301010	803.2008		2004	1
17301010	803.2008		2005	1
17301010	803.2008		2006	1
17301010	803.2008		2007	1
17301021	804.2008		1993	1
17301021	804.2008		1994	1
17301021	804.2008		1995	1
17301021	804.2008		1996	1
17301021	804.2008		1997	1
17301021	804.2008		1998	1
17301021	804.2008		1999	1
17301021	804.2008		2000	1
17301021	804.2008		2001	1
17301021	804.2008		2002	1
17301021	804.2008		2003	1
17301021	804.2008		2004	1
17301021	804.2008		2005	1
17301021	804.2008		2006	1
17301021	804.2008		2007	1
17301022	805.2008		1993	1
17301022	805.2008		1994	1
17301022	805.2008		1995	1
17301022	805.2008		1996	1
17301022	805.2008		1997	1
17301022	805.2008		1998	1
17301022	805.2008		1999	1
17301022	805.2008		2000	1
17301022	805.2008		2001	1
17301022	805.2008		2002	1
17301022	805.2008		2003	1
17301022	805.2008		2004	1
17301022	805.2008		2005	1
17301022	805.2008		2006	1
17301022	805.2008		2007	1
17301023	806.2008		1993	1
17301023	806.2008		1994	1
17301023	806.2008		1995	1
17301023	806.2008		1996	1
17301023	806.2008		1997	1
17301023	806.2008		1998	1
17301023	806.2008		1999	1
17301023	806.2008		2000	1
17301023	806.2008		2001	1
17301023	806.2008		2002	1
17301023	806.2008		2003	1
17301023	806.2008		2004	1
17301023	806.2008		2005	1
17301023	806.2008		2006	1
17301023	806.2008		2007	1
17301024	807.2008		1993	1
17301024	807.2008		1994	1
17301024	807.2008		1995	1
17301024	807.2008		1996	1
17301024	807.2008		1997	1
17301024	807.2008		1998	1
17301024	807.2008		1999	1
17301024	807.2008		2000	1
17301024	807.2008		2001	1
17301024	807.2008		2002	1
17301024	807.2008		2003	1
17301024	807.2008		2004	1
17301024	807.2008		2005	1
17301024	807.2008		2006	1
17301024	807.2008		2007	1
17301025	808.2008		1993	1
17301025	808.2008		1994	1
17301025	808.2008		1995	1
17301025	808.2008		1996	1
17301025	808.2008		1997	1
17301025	808.2008		1998	1
17301025	808.2008		1999	1
17301025	808.2008		2000	1
17301025	808.2008		2001	1
17301025	808.2008		2002	1
17301025	808.2008		2003	1
17301025	808.2008		2004	1
17301025	808.2008		2005	1
17301025	808.2008		2006	1
17301025	808.2008		2007	1
17301026	809.2008		1993	1
17301026	809.2008		1994	1
17301026	809.2008		1995	1
17301026	809.2008		1996	1
17301026	809.2008		1997	1
17301026	809.2008		1998	1
17301026	809.2008		1999	1
17301026	809.2008		2000	1
17301026	809.2008		2001	1
17301026	809.2008		2002	1
17301026	809.2008		2003	1
17301026	809.2008		2004	1
17301026	809.2008		2005	1
17301026	809.2008		2006	1
17301026	809.2008		2007	1
17301027	810.2008		1993	1
17301027	810.2008		1994	1
17301027	810.2008		1995	1
17301027	810.2008		1996	1
17301027	810.2008		1997	1
17301027	810.2008		1998	1
17301027	810.2008		1999	1
17301027	810.2008		2000	1
17301027	810.2008		2001	1
17301027	810.2008		2002	1
17301027	810.2008		2003	1
17301027	810.2008		2004	1
17301027	810.2008		2005	1
17301027	810.2008		2006	1
17301027	810.2008		2007	1
17301028	811.2008		1993	1
17301028	811.2008		1994	1
17301028	811.2008		1995	1
17301028	811.2008		1996	1
17301028	811.2008		1997	1
17301028	811.2008		1998	1
17301028	811.2008		1999	1
17301028	811.2008		2000	1
17301028	811.2008		2001	1
17301028	811.2008		2002	1
17301028	811.2008		2003	1
17301028	811.2008		2004	1
17301028	811.2008		2005	1
17301028	811.2008		2006	1
17301028	811.2008		2007	1
17302110	812.2008		1993	1
17302110	812.2008		1994	1
17302110	812.2008		1995	1
17302110	812.2008		1996	1
17302110	812.2008		1997	1
17302110	812.2008		1998	1
17302110	812.2008		1999	1
17302110	812.2008		2000	1
17302110	812.2008		2001	1
17302110	812.2008		2002	1
17302110	812.2008		2003	1
17302110	812.2008		2004	1
17302110	812.2008		2005	1
17302110	812.2008		2006	1
17302110	812.2008		2007	1
17302120	813.2008		1993	1
17302120	813.2008		1994	1
17302120	813.2008		1995	1
17302120	813.2008		1996	1
17302120	813.2008		1997	1
17302120	813.2008		1998	1
17302120	813.2008		1999	1
17302120	813.2008		2000	1
17302120	813.2008		2001	1
17302120	813.2008		2002	1
17302120	813.2008		2003	1
17302120	813.2008		2004	1
17302120	813.2008		2005	1
17302120	813.2008		2006	1
17302120	813.2008		2007	1
17302130	814.2008		1993	1
17302130	814.2008		1994	1
17302130	814.2008		1995	1
17302130	814.2008		1996	1
17302130	814.2008		1997	1
17302130	814.2008		1998	1
17302130	814.2008		1999	1
17302130	814.2008		2000	1
17302130	814.2008		2001	1
17302130	814.2008		2002	1
17302130	814.2008		2003	1
17302130	814.2008		2004	1
17302130	814.2008		2005	1
17302130	814.2008		2006	1
17302130	814.2008		2007	1
17302140	815.2008		1993	1
17302140	815.2008		1994	1
17302140	815.2008		1995	1
17302140	815.2008		1996	1
17302140	815.2008		1997	1
17302140	815.2008		1998	1
17302140	815.2008		1999	1
17302140	815.2008		2000	1
17302140	815.2008		2001	1
17302140	815.2008		2002	1
17302140	815.2008		2003	1
17302140	815.2008		2004	1
17302140	815.2008		2005	1
17302140	815.2008		2006	1
17302140	815.2008		2007	1
17302150	816.2008		1993	1
17302150	816.2008		1994	1
17302150	816.2008		1995	1
17302150	816.2008		1996	1
17302150	816.2008		1997	1
17302150	816.2008		1998	1
17302150	816.2008		1999	1
17302150	816.2008		2000	1
17302150	816.2008		2001	1
17302150	816.2008		2002	1
17302150	816.2008		2003	1
17302150	816.2008		2004	1
17302150	816.2008		2005	1
17302150	816.2008		2006	1
17302150	816.2008		2007	1
17302160	817.2008		1993	1
17302160	817.2008		1994	1
17302160	817.2008		1995	1
17302160	817.2008		1996	1
17302160	817.2008		1997	1
17302160	817.2008		1998	1
17302160	817.2008		1999	1
17302160	817.2008		2000	1
17302160	817.2008		2001	1
17302160	817.2008		2002	1
17302160	817.2008		2003	1
17302160	817.2008		2004	1
17302160	817.2008		2005	1
17302160	817.2008		2006	1
17302160	817.2008		2007	1
17302170	818.2008		1993	1
17302170	818.2008		1994	1
17302170	818.2008		1995	1
17302170	818.2008		1996	1
17302170	818.2008		1997	1
17302170	818.2008		1998	1
17302170	818.2008		1999	1
17302170	818.2008		2000	1
17302170	818.2008		2001	1
17302170	818.2008		2002	1
17302170	818.2008		2003	1
17302170	818.2008		2004	1
17302170	818.2008		2005	1
17302170	818.2008		2006	1
17302170	818.2008		2007	1
17302180	819.2008		1993	1
17302180	819.2008		1994	1
17302180	819.2008		1995	1
17302180	819.2008		1996	1
17302180	819.2008		1997	1
17302180	819.2008		1998	1
17302180	819.2008		1999	1
17302180	819.2008		2000	1
17302180	819.2008		2001	1
17302180	819.2008		2002	1
17302180	819.2008		2003	1
17302180	819.2008		2004	1
17302180	819.2008		2005	1
17302180	819.2008		2006	1
17302180	819.2008		2007	1
17302190	820.2008		1993	1
17302190	820.2008		1994	1
17302190	820.2008		1995	1
17302190	820.2008		1996	1
17302190	820.2008		1997	1
17302190	820.2008		1998	1
17302190	820.2008		1999	1
17302190	820.2008		2000	1
17302190	820.2008		2001	1
17302190	820.2008		2002	1
17302190	820.2008		2003	1
17302190	820.2008		2004	1
17302190	820.2008		2005	1
17302190	820.2008		2006	1
17302190	820.2008		2007	1
17302210	821.2008		1993	1
17302210	821.2008		1994	1
17302210	821.2008		1995	1
17302210	821.2008		1996	1
17302210	821.2008		1997	1
17302210	821.2008		1998	1
17302210	821.2008		1999	1
17302210	821.2008		2000	1
17302210	821.2008		2001	1
17302210	821.2008		2002	1
17302210	821.2008		2003	1
17302210	821.2008		2004	1
17302210	821.2008		2005	1
17302210	821.2008		2006	1
17302210	821.2008		2007	1
17302220	822.2008		1993	1
17302220	822.2008		1994	1
17302220	822.2008		1995	1
17302220	822.2008		1996	1
17302220	822.2008		1997	1
17302220	822.2008		1998	1
17302220	822.2008		1999	1
17302220	822.2008		2000	1
17302220	822.2008		2001	1
17302220	822.2008		2002	1
17302220	822.2008		2003	1
17302220	822.2008		2004	1
17302220	822.2008		2005	1
17302220	822.2008		2006	1
17302220	822.2008		2007	1
17302230	823.2008		1993	1
17302230	823.2008		1994	1
17302230	823.2008		1995	1
17302230	823.2008		1996	1
17302230	823.2008		1997	1
17302230	823.2008		1998	1
17302230	823.2008		1999	1
17302230	823.2008		2000	1
17302230	823.2008		2001	1
17302230	823.2008		2002	1
17302230	823.2008		2003	1
17302230	823.2008		2004	1
17302230	823.2008		2005	1
17302230	823.2008		2006	1
17302230	823.2008		2007	1
17302240	824.2008		1993	1
17302240	824.2008		1994	1
17302240	824.2008		1995	1
17302240	824.2008		1996	1
17302240	824.2008		1997	1
17302240	824.2008		1998	1
17302240	824.2008		1999	1
17302240	824.2008		2000	1
17302240	824.2008		2001	1
17302240	824.2008		2002	1
17302240	824.2008		2003	1
17302240	824.2008		2004	1
17302240	824.2008		2005	1
17302240	824.2008		2006	1
17302240	824.2008		2007	1
17302250	825.2008		1993	1
17302250	825.2008		1994	1
17302250	825.2008		1995	1
17302250	825.2008		1996	1
17302250	825.2008		1997	1
17302250	825.2008		1998	1
17302250	825.2008		1999	1
17302250	825.2008		2000	1
17302250	825.2008		2001	1
17302250	825.2008		2002	1
17302250	825.2008		2003	1
17302250	825.2008		2004	1
17302250	825.2008		2005	1
17302250	825.2008		2006	1
17302250	825.2008		2007	1
17302260	826.2008		1993	1
17302260	826.2008		1994	1
17302260	826.2008		1995	1
17302260	826.2008		1996	1
17302260	826.2008		1997	1
17302260	826.2008		1998	1
17302260	826.2008		1999	1
17302260	826.2008		2000	1
17302260	826.2008		2001	1
17302260	826.2008		2002	1
17302260	826.2008		2003	1
17302260	826.2008		2004	1
17302260	826.2008		2005	1
17302260	826.2008		2006	1
17302260	826.2008		2007	1
17302270	827.2008		1993	1
17302270	827.2008		1994	1
17302270	827.2008		1995	1
17302270	827.2008		1996	1
17302270	827.2008		1997	1
17302270	827.2008		1998	1
17302270	827.2008		1999	1
17302270	827.2008		2000	1
17302270	827.2008		2001	1
17302270	827.2008		2002	1
17302270	827.2008		2003	1
17302270	827.2008		2004	1
17302270	827.2008		2005	1
17302270	827.2008		2006	1
17302270	827.2008		2007	1
17302280	828.2008		1993	1
17302280	828.2008		1994	1
17302280	828.2008		1995	1
17302280	828.2008		1996	1
17302280	828.2008		1997	1
17302280	828.2008		1998	1
17302280	828.2008		1999	1
17302280	828.2008		2000	1
17302280	828.2008		2001	1
17302280	828.2008		2002	1
17302280	828.2008		2003	1
17302280	828.2008		2004	1
17302280	828.2008		2005	1
17302280	828.2008		2006	1
17302280	828.2008		2007	1
17302290	829.2008		1993	1
17302290	829.2008		1994	1
17302290	829.2008		1995	1
17302290	829.2008		1996	1
17302290	829.2008		1997	1
17302290	829.2008		1998	1
17302290	829.2008		1999	1
17302290	829.2008		2000	1
17302290	829.2008		2001	1
17302290	829.2008		2002	1
17302290	829.2008		2003	1
17302290	829.2008		2004	1
17302290	829.2008		2005	1
17302290	829.2008		2006	1
17302290	829.2008		2007	1
17303010	830.2008		1993	1
17303010	830.2008		1994	1
17303010	830.2008		1995	1
17303010	830.2008		1996	1
17303010	830.2008		1997	1
17303010	830.2008		1998	1
17303010	830.2008		1999	1
17303010	830.2008		2000	1
17303010	830.2008		2001	1
17303010	830.2008		2002	1
17303010	830.2008		2003	1
17303010	830.2008		2004	1
17303010	830.2008		2005	1
17303010	830.2008		2006	1
17303010	830.2008		2007	1
17303020	831.2008		1993	1
17303020	831.2008		1994	1
17303020	831.2008		1995	1
17303020	831.2008		1996	1
17303020	831.2008		1997	1
17303020	831.2008		1998	1
17303020	831.2008		1999	1
17303020	831.2008		2000	1
17303020	831.2008		2001	1
17303020	831.2008		2002	1
17303020	831.2008		2003	1
17303020	831.2008		2004	1
17303020	831.2008		2005	1
17303020	831.2008		2006	1
17303020	831.2008		2007	1
17303030	832.2008		1993	1
17303030	832.2008		1994	1
17303030	832.2008		1995	1
17303030	832.2008		1996	1
17303030	832.2008		1997	1
17303030	832.2008		1998	1
17303030	832.2008		1999	1
17303030	832.2008		2000	1
17303030	832.2008		2001	1
17303030	832.2008		2002	1
17303030	832.2008		2003	1
17303030	832.2008		2004	1
17303030	832.2008		2005	1
17303030	832.2008		2006	1
17303030	832.2008		2007	1
17303040	833.2008		1993	1
17303040	833.2008		1994	1
17303040	833.2008		1995	1
17303040	833.2008		1996	1
17303040	833.2008		1997	1
17303040	833.2008		1998	1
17303040	833.2008		1999	1
17303040	833.2008		2000	1
17303040	833.2008		2001	1
17303040	833.2008		2002	1
17303040	833.2008		2003	1
17303040	833.2008		2004	1
17303040	833.2008		2005	1
17303040	833.2008		2006	1
17303040	833.2008		2007	1
17303050	834.2008		1993	1
17303050	834.2008		1994	1
17303050	834.2008		1995	1
17303050	834.2008		1996	1
17303050	834.2008		1997	1
17303050	834.2008		1998	1
17303050	834.2008		1999	1
17303050	834.2008		2000	1
17303050	834.2008		2001	1
17303050	834.2008		2002	1
17303050	834.2008		2003	1
17303050	834.2008		2004	1
17303050	834.2008		2005	1
17303050	834.2008		2006	1
17303050	834.2008		2007	1
17303060	835.2008		1993	1
17303060	835.2008		1994	1
17303060	835.2008		1995	1
17303060	835.2008		1996	1
17303060	835.2008		1997	1
17303060	835.2008		1998	1
17303060	835.2008		1999	1
17303060	835.2008		2000	1
17303060	835.2008		2001	1
17303060	835.2008		2002	1
17303060	835.2008		2003	1
17303060	835.2008		2004	1
17303060	835.2008		2005	1
17303060	835.2008		2006	1
17303060	835.2008		2007	1
17303070	836.2008		1993	1
17303070	836.2008		1994	1
17303070	836.2008		1995	1
17303070	836.2008		1996	1
17303070	836.2008		1997	1
17303070	836.2008		1998	1
17303070	836.2008		1999	1
17303070	836.2008		2000	1
17303070	836.2008		2001	1
17303070	836.2008		2002	1
17303070	836.2008		2003	1
17303070	836.2008		2004	1
17303070	836.2008		2005	1
17303070	836.2008		2006	1
17303070	836.2008		2007	1
17303080	837.2008		1993	1
17303080	837.2008		1994	1
17303080	837.2008		1995	1
17303080	837.2008		1996	1
17303080	837.2008		1997	1
17303080	837.2008		1998	1
17303080	837.2008		1999	1
17303080	837.2008		2000	1
17303080	837.2008		2001	1
17303080	837.2008		2002	1
17303080	837.2008		2003	1
17303080	837.2008		2004	1
17303080	837.2008		2005	1
17303080	837.2008		2006	1
17303080	837.2008		2007	1
17303090	838.2008		1993	1
17303090	838.2008		1994	1
17303090	838.2008		1995	1
17303090	838.2008		1996	1
17303090	838.2008		1997	1
17303090	838.2008		1998	1
17303090	838.2008		1999	1
17303090	838.2008		2000	1
17303090	838.2008		2001	1
17303090	838.2008		2002	1
17303090	838.2008		2003	1
17303090	838.2008		2004	1
17303090	838.2008		2005	1
17303090	838.2008		2006	1
17303090	838.2008		2007	1
17304010	839.2008		1993	1
17304010	839.2008		1994	1
17304010	839.2008		1995	1
17304010	839.2008		1996	1
17304010	839.2008		1997	1
17304010	839.2008		1998	1
17304010	839.2008		1999	1
17304010	839.2008		2000	1
17304010	839.2008		2001	1
17304010	839.2008		2002	1
17304010	839.2008		2003	1
17304010	839.2008		2004	1
17304010	839.2008		2005	1
17304010	839.2008		2006	1
17304010	839.2008		2007	1
17304020	840.2008		1993	1
17304020	840.2008		1994	1
17304020	840.2008		1995	1
17304020	840.2008		1996	1
17304020	840.2008		1997	1
17304020	840.2008		1998	1
17304020	840.2008		1999	1
17304020	840.2008		2000	1
17304020	840.2008		2001	1
17304020	840.2008		2002	1
17304020	840.2008		2003	1
17304020	840.2008		2004	1
17304020	840.2008		2005	1
17304020	840.2008		2006	1
17304020	840.2008		2007	1
17304030	841.2008		1993	1
17304030	841.2008		1994	1
17304030	841.2008		1995	1
17304030	841.2008		1996	1
17304030	841.2008		1997	1
17304030	841.2008		1998	1
17304030	841.2008		1999	1
17304030	841.2008		2000	1
17304030	841.2008		2001	1
17304030	841.2008		2002	1
17304030	841.2008		2003	1
17304030	841.2008		2004	1
17304030	841.2008		2005	1
17304030	841.2008		2006	1
17304030	841.2008		2007	1
17304040	842.2008		1993	1
17304040	842.2008		1994	1
17304040	842.2008		1995	1
17304040	842.2008		1996	1
17304040	842.2008		1997	1
17304040	842.2008		1998	1
17304040	842.2008		1999	1
17304040	842.2008		2000	1
17304040	842.2008		2001	1
17304040	842.2008		2002	1
17304040	842.2008		2003	1
17304040	842.2008		2004	1
17304040	842.2008		2005	1
17304040	842.2008		2006	1
17304040	842.2008		2007	1
17304050	843.2008		1993	1
17304050	843.2008		1994	1
17304050	843.2008		1995	1
17304050	843.2008		1996	1
17304050	843.2008		1997	1
17304050	843.2008		1998	1
17304050	843.2008		1999	1
17304050	843.2008		2000	1
17304050	843.2008		2001	1
17304050	843.2008		2002	1
17304050	843.2008		2003	1
17304050	843.2008		2004	1
17304050	843.2008		2005	1
17304050	843.2008		2006	1
17304050	843.2008		2007	1
17304060	844.2008		1993	1
17304060	844.2008		1994	1
17304060	844.2008		1995	1
17304060	844.2008		1996	1
17304060	844.2008		1997	1
17304060	844.2008		1998	1
17304060	844.2008		1999	1
17304060	844.2008		2000	1
17304060	844.2008		2001	1
17304060	844.2008		2002	1
17304060	844.2008		2003	1
17304060	844.2008		2004	1
17304060	844.2008		2005	1
17304060	844.2008		2006	1
17304060	844.2008		2007	1
17304070	845.2008		1993	1
17304070	845.2008		1994	1
17304070	845.2008		1995	1
17304070	845.2008		1996	1
17304070	845.2008		1997	1
17304070	845.2008		1998	1
17304070	845.2008		1999	1
17304070	845.2008		2000	1
17304070	845.2008		2001	1
17304070	845.2008		2002	1
17304070	845.2008		2003	1
17304070	845.2008		2004	1
17304070	845.2008		2005	1
17304070	845.2008		2006	1
17304070	845.2008		2007	1
17304080	846.2008		1993	1
17304080	846.2008		1994	1
17304080	846.2008		1995	1
17304080	846.2008		1996	1
17304080	846.2008		1997	1
17304080	846.2008		1998	1
17304080	846.2008		1999	1
17304080	846.2008		2000	1
17304080	846.2008		2001	1
17304080	846.2008		2002	1
17304080	846.2008		2003	1
17304080	846.2008		2004	1
17304080	846.2008		2005	1
17304080	846.2008		2006	1
17304080	846.2008		2007	1
17304090	847.2008		1993	1
17304090	847.2008		1994	1
17304090	847.2008		1995	1
17304090	847.2008		1996	1
17304090	847.2008		1997	1
17304090	847.2008		1998	1
17304090	847.2008		1999	1
17304090	847.2008		2000	1
17304090	847.2008		2001	1
17304090	847.2008		2002	1
17304090	847.2008		2003	1
17304090	847.2008		2004	1
17304090	847.2008		2005	1
17304090	847.2008		2006	1
17304090	847.2008		2007	1
17304095	17.2004	1	2004	1
17304095	17.2004	1	2005	1
17304095	17.2004	1	2006	1
17304095	17.2004	1	2007	1
17309000	17.2004	1	1995	1
17309000	17.2004	1	1996	1
17309000	17.2004	1	1997	1
17309000	17.2004	1	1998	1
17309000	17.2004	1	1999	1
17309000	17.2004	1	2000	1
17309000	17.2004	1	2001	1
17309000	17.2004	1	2002	1
17309000	17.2004	1	2003	1
17401130	849.2008		1993	1
17401130	849.2008		1994	1
17401130	849.2008		1995	1
17401130	849.2008		1996	1
17401130	849.2008		1997	1
17401130	849.2008		1998	1
17401130	849.2008		1999	1
17401130	849.2008		2000	1
17401130	849.2008		2001	1
17401130	849.2008		2002	1
17401130	849.2008		2003	1
17401130	849.2008		2004	1
17401130	849.2008		2005	1
17401130	849.2008		2006	1
17401130	849.2008		2007	1
17401150	850.2008		1993	1
17401150	850.2008		1994	1
17401150	850.2008		1995	1
17401150	850.2008		1996	1
17401150	850.2008		1997	1
17401150	850.2008		1998	1
17401150	850.2008		1999	1
17401150	850.2008		2000	1
17401150	850.2008		2001	1
17401150	850.2008		2002	1
17401150	850.2008		2003	1
17401150	850.2008		2004	1
17401150	850.2008		2005	1
17401150	850.2008		2006	1
17401150	850.2008		2007	1
17401190	851.2008		1993	1
17401190	851.2008		1994	1
17401190	851.2008		1995	1
17401190	851.2008		1996	1
17401190	851.2008		1997	1
17401190	851.2008		1998	1
17401190	851.2008		1999	1
17401190	851.2008		2000	1
17401190	851.2008		2001	1
17401190	851.2008		2002	1
17401190	851.2008		2003	1
17401190	851.2008		2004	1
17401190	851.2008		2005	1
17401190	851.2008		2006	1
17401190	851.2008		2007	1
17401230	852.2008		1993	1
17401230	852.2008		1994	1
17401230	852.2008		1995	1
17401230	852.2008		1996	1
17401230	852.2008		1997	1
17401230	852.2008		1998	1
17401230	852.2008		1999	1
17401230	852.2008		2000	1
17401230	852.2008		2001	1
17401230	852.2008		2002	1
17401230	852.2008		2003	1
17401230	852.2008		2004	1
17401230	852.2008		2005	1
17401230	852.2008		2006	1
17401230	852.2008		2007	1
17401253	853.2008		1993	1
17401253	853.2008		1994	1
17401253	853.2008		1995	1
17401253	853.2008		1996	1
17401253	853.2008		1997	1
17401253	853.2008		1998	1
17401253	853.2008		1999	1
17401253	853.2008		2000	1
17401253	853.2008		2001	1
17401253	853.2008		2002	1
17401253	853.2008		2003	1
17401253	853.2008		2004	1
17401253	853.2008		2005	1
17401253	853.2008		2006	1
17401253	853.2008		2007	1
17401255	854.2008		1993	1
17401255	854.2008		1994	1
17401255	854.2008		1995	1
17401255	854.2008		1996	1
17401255	854.2008		1997	1
17401255	854.2008		1998	1
17401255	854.2008		1999	1
17401255	854.2008		2000	1
17401255	854.2008		2001	1
17401255	854.2008		2002	1
17401255	854.2008		2003	1
17401255	854.2008		2004	1
17401255	854.2008		2005	1
17401255	854.2008		2006	1
17401255	854.2008		2007	1
17401259	855.2008		1993	1
17401259	855.2008		1994	1
17401259	855.2008		1995	1
17401259	855.2008		1996	1
17401259	855.2008		1997	1
17401259	855.2008		1998	1
17401259	855.2008		1999	1
17401259	855.2008		2000	1
17401259	855.2008		2001	1
17401259	855.2008		2002	1
17401259	855.2008		2003	1
17401259	855.2008		2004	1
17401259	855.2008		2005	1
17401259	855.2008		2006	1
17401259	855.2008		2007	1
17401270	856.2008		1993	1
17401270	856.2008		1994	1
17401270	856.2008		1995	1
17401270	856.2008		1996	1
17401270	856.2008		1997	1
17401270	856.2008		1998	1
17401270	856.2008		1999	1
17401270	856.2008		2000	1
17401270	856.2008		2001	1
17401270	856.2008		2002	1
17401270	856.2008		2003	1
17401270	856.2008		2004	1
17401270	856.2008		2005	1
17401270	856.2008		2006	1
17401270	856.2008		2007	1
17401330	857.2008		1993	1
17401330	857.2008		1994	1
17401330	857.2008		1995	1
17401330	857.2008		1996	1
17401330	857.2008		1997	1
17401330	857.2008		1998	1
17401330	857.2008		1999	1
17401330	857.2008		2000	1
17401330	857.2008		2001	1
17401330	857.2008		2002	1
17401330	857.2008		2003	1
17401330	857.2008		2004	1
17401330	857.2008		2005	1
17401330	857.2008		2006	1
17401330	857.2008		2007	1
17401353	858.2008		1993	1
17401353	858.2008		1994	1
17401353	858.2008		1995	1
17401353	858.2008		1996	1
17401353	858.2008		1997	1
17401353	858.2008		1998	1
17401353	858.2008		1999	1
17401353	858.2008		2000	1
17401353	858.2008		2001	1
17401353	858.2008		2002	1
17401353	858.2008		2003	1
17401353	858.2008		2004	1
17401353	858.2008		2005	1
17401353	858.2008		2006	1
